pdbid,labels,mebi_pred
8bjn_A,9,0.29
8bjt_A,0,0.16
8bjt_A,1,0.25
8bjt_A,2,0.22
8bjt_A,3,0.14
8bjt_A,4,0.14
8bjt_A,5,0.54
8bjt_A,6,0.17
8bjt_A,7,0.17
8bjt_A,8,0.17
8bjt_A,9,0.5
8bn6_A,0,0.7
8bn6_A,1,0.38
8bn6_A,2,0.01
8bn6_A,3,0.1
8bn6_A,4,0.1
8bn6_A,5,0.62
8bn6_A,6,0.51
8bn6_A,7,0.51
8bn6_A,8,0.51
8bn6_A,9,0.34
8bnv_A,0,0.1
8bnv_A,1,0.31
8bnv_A,2,0.0
8bnv_A,3,0.84
8bnv_A,4,0.84
8bnv_A,5,0.63
8bnv_A,6,0.2
8bnv_A,7,0.2
8bnv_A,8,0.2
8bnv_A,9,0.31
8bp8_F,0,0.63
8bp8_F,1,0.69
8bp8_F,2,0.46
8bp8_F,3,0.26
8bp8_F,4,0.26
8bp8_F,5,0.34
8bp8_F,6,0.37
8bp8_F,7,0.37
8bp8_F,8,0.37
8bp8_F,9,0.34
8bp8_G,0,0.64
8bp8_G,1,0.66
8bp8_G,2,0.51
8bp8_G,3,0.35
8bp8_G,4,0.35
8bp8_G,5,0.21
8bp8_G,6,0.32
8bp8_G,7,0.32
8bp8_G,8,0.32
8bp8_G,9,0.35
8bp8_H,0,0.65
8bp8_H,1,0.65
8bp8_H,2,0.52
8bp8_H,3,0.35
8bp8_H,4,0.35
8bp8_H,5,0.18
8bp8_H,6,0.32
8bp8_H,7,0.32
8bp8_H,8,0.32
8bp8_H,9,0.34
8bp8_I,0,0.64
8bp8_I,1,0.67
8bp8_I,2,0.5
8bp8_I,3,0.36
8bp8_I,4,0.36
8bp8_I,5,0.21
8bp8_I,6,0.31
8bp8_I,7,0.31
8bp8_I,8,0.31
8bp8_I,9,0.37
8bp8_J,0,0.64
8bp8_J,1,0.65
8bp8_J,2,0.52
8bp8_J,3,0.36
8bp8_J,4,0.36
8bp8_J,5,0.21
8bp8_J,6,0.32
8bp8_J,7,0.32
8bp8_J,8,0.32
8bp8_J,9,0.35
8bp8_N,0,0.64
8bp8_N,1,0.65
8bp8_N,2,0.52
8bp8_N,3,0.36
8bp8_N,4,0.36
8bp8_N,5,0.21
8bp8_N,6,0.32
8bp8_N,7,0.32
8bp8_N,8,0.32
8bp8_N,9,0.35
8bp8_E,0,0.59
8bp8_E,1,0.36
8bp8_E,2,0.3
8bp8_E,3,0.49
8bp8_E,4,0.49
8bp8_E,5,0.21
8bp8_E,6,0.22
8bp8_E,7,0.22
8bp8_E,8,0.22
8bp8_E,9,0.47
8bpb_C,0,0.2
8bpb_C,1,0.16
8bpb_C,2,0.03
8bpb_C,3,0.01
8bpb_C,4,0.01
8bpb_C,5,0.19
8bpb_C,6,0.02
8bpb_C,7,0.02
8bpb_C,8,0.02
8bpb_C,9,0.36
8bpn_A,0,0.47
8bpn_A,1,0.53
8bpn_A,2,1.0
8bpn_A,3,0.1
8bpn_A,4,0.1
8bpn_A,5,0.45
8bpn_A,6,0.12
8bpn_A,7,0.12
8bpn_A,8,0.12
8bpn_A,9,0.47
8br2_A,0,0.47
8br2_A,1,0.72
8br2_A,2,0.13
8br2_A,3,0.0
8br2_A,4,0.0
8br2_A,5,0.59
8br2_A,6,0.22
8br2_A,7,0.22
8br2_A,8,0.22
8br2_A,9,0.38
8brp_A,0,0.36
8brp_A,1,0.31
8brp_A,2,0.32
8brp_A,3,0.5
8brp_A,4,0.5
8brp_A,5,0.19
8brp_A,6,0.24
8brp_A,7,0.24
8brp_A,8,0.24
8brp_A,9,0.39
8brp_C,0,0.37
8brp_C,1,0.31
8brp_C,2,0.3
8brp_C,3,0.51
8brp_C,4,0.51
8brp_C,5,0.15
8brp_C,6,0.24
8brp_C,7,0.24
8brp_C,8,0.24
8brp_C,9,0.39
8brq_B,0,0.52
8brq_B,1,0.41
8brq_B,2,0.11
8brq_B,3,0.28
8brq_B,4,0.28
8brq_B,5,0.24
8brq_B,6,0.44
8brq_B,7,0.44
8brq_B,8,0.44
8brq_B,9,0.18
8brr_B,0,0.59
8brr_B,1,0.42
8brr_B,2,0.12
8brr_B,3,0.25
8brr_B,4,0.25
8brr_B,5,0.24
8brr_B,6,0.43
8brr_B,7,0.43
8brr_B,8,0.43
8brr_B,9,0.19
8brs_B,0,0.5
8brs_B,1,0.41
8brs_B,2,0.11
8brs_B,3,0.34
8brs_B,4,0.34
8brs_B,5,0.27
8brs_B,6,0.43
8brs_B,7,0.43
8brs_B,8,0.43
8brs_B,9,0.2
8brt_B,0,0.52
8brt_B,1,0.41
8brt_B,2,0.1
8brt_B,3,0.28
8brt_B,4,0.28
8brt_B,5,0.24
8brt_B,6,0.44
8brt_B,7,0.44
8brt_B,8,0.44
8brt_B,9,0.18
8buu_0,0,0.2
8buu_0,1,0.23
8buu_0,2,0.28
8buu_0,3,0.04
8buu_0,4,0.04
8buu_0,5,0.48
8buu_0,6,0.1
8buu_0,7,0.1
8buu_0,8,0.1
8buu_0,9,0.49
8buu_1,0,0.06
8buu_1,1,0.32
8buu_1,2,0.52
8buu_1,3,0.43
8buu_1,4,0.43
8buu_1,5,0.02
8buu_1,6,0.15
8buu_1,7,0.15
8buu_1,8,0.15
8buu_1,9,0.49
8buu_4,0,0.01
8buu_4,1,0.24
8buu_4,2,0.27
8buu_4,3,0.0
8buu_4,4,0.0
8buu_4,5,0.12
8buu_4,6,0.08
8buu_4,7,0.08
8buu_4,8,0.08
8buu_4,9,0.74
8buu_9,0,0.21
8buu_9,1,0.27
8buu_9,2,0.0
8buu_9,3,0.0
8buu_9,4,0.0
8buu_9,5,0.78
8buu_9,6,0.04
8buu_9,7,0.04
8buu_9,8,0.04
8buu_9,9,0.24
8buu_N,0,0.01
8buu_N,1,0.25
8buu_N,2,0.23
8buu_N,3,0.0
8buu_N,4,0.0
8buu_N,5,0.03
8buu_N,6,0.07
8buu_N,7,0.07
8buu_N,8,0.07
8buu_N,9,0.6
8bvl_A,0,0.17
8bvl_A,1,0.42
8bvl_A,2,0.28
8bvl_A,3,0.51
8bvl_A,4,0.51
8bvl_A,5,0.36
8bvl_A,6,0.26
8bvl_A,7,0.26
8bvl_A,8,0.26
8bvl_A,9,0.47
8bw6_A,0,0.23
8bw6_A,1,0.14
8bw6_A,2,0.03
8bw6_A,3,0.01
8bw6_A,4,0.01
8bw6_A,5,0.19
8bw6_A,6,0.02
8bw6_A,7,0.02
8bw6_A,8,0.02
8bw6_A,9,0.21
8byk_A,0,0.44
8byk_A,1,0.17
8byk_A,2,0.12
8byk_A,3,0.61
8byk_A,4,0.61
8byk_A,5,0.63
8byk_A,6,0.62
8byk_A,7,0.62
8byk_A,8,0.62
8byk_A,9,0.48
8c01_O,0,0.2
8c01_O,1,0.24
8c01_O,2,0.46
8c01_O,3,0.0
8c01_O,4,0.0
8c01_O,5,0.14
8c01_O,6,0.11
8c01_O,7,0.11
8c01_O,8,0.11
8c01_O,9,0.47
8c0i_AAA,0,0.49
8c0i_AAA,1,0.28
8c0i_AAA,2,0.03
8c0i_AAA,3,0.0
8c0i_AAA,4,0.0
8c0i_AAA,5,0.1
8c0i_AAA,6,0.13
8c0i_AAA,7,0.13
8c0i_AAA,8,0.13
8c0i_AAA,9,0.25
8c0q_A,0,0.0
8c0q_A,1,0.0
8c0q_A,2,0.0
8c0q_A,3,0.0
8c0q_A,4,0.0
8c0q_A,5,0.0
8c0q_A,6,0.0
8c0q_A,7,0.0
8c0q_A,8,0.0
8c0q_A,9,1.0
8c10_A,0,0.76
8c10_A,1,0.25
8c10_A,2,0.36
8c10_A,3,0.29
8c10_A,4,0.29
8c10_A,5,0.43
8c10_A,6,0.06
8c10_A,7,0.06
8c10_A,8,0.06
8c10_A,9,0.04
8c3f_L,0,0.12
8c3f_L,1,0.06
8c3f_L,2,0.0
8c3f_L,3,0.8
8c3f_L,4,0.8
8c3f_L,5,0.71
8c3f_L,6,0.84
8c3f_L,7,0.84
8c3f_L,8,0.84
8c3f_L,9,0.32
8c3h_C,0,0.01
8c3h_C,1,0.17
8c3h_C,2,0.22
8c3h_C,3,0.06
8c3h_C,4,0.06
8c3h_C,5,0.03
8c3h_C,6,0.01
8c3h_C,7,0.01
8c3h_C,8,0.01
8c3h_C,9,0.92
8c5d_A,0,0.66
8c5d_A,1,0.42
8c5d_A,2,0.51
8c5d_A,3,0.4
8c5d_A,4,0.4
8c5d_A,5,0.2
8c5d_A,6,0.21
8c5d_A,7,0.21
8c5d_A,8,0.21
8c5d_A,9,0.43
8c6z_A,0,0.43
8c6z_A,1,0.3
8c6z_A,2,0.17
8c6z_A,3,0.34
8c6z_A,4,0.34
8c6z_A,5,0.56
8c6z_A,6,0.29
8c6z_A,7,0.29
8c6z_A,8,0.29
8c6z_A,9,0.45
8c9s_A,0,0.27
8c9s_A,1,0.33
8c9s_A,2,0.17
8c9s_A,3,0.04
8c9s_A,4,0.04
8c9s_A,5,0.56
8c9s_A,6,0.27
8c9s_A,7,0.27
8c9s_A,8,0.27
8c9s_A,9,0.34
8c9v_A,0,0.27
8c9v_A,1,0.34
8c9v_A,2,0.07
8c9v_A,3,0.0
8c9v_A,4,0.0
8c9v_A,5,0.53
8c9v_A,6,0.25
8c9v_A,7,0.25
8c9v_A,8,0.25
8c9v_A,9,0.12
8cah_X,0,0.48
8cah_X,1,0.07
8cah_X,2,0.0
8cah_X,3,0.68
8cah_X,4,0.68
8cah_X,5,0.72
8cah_X,6,0.18
8cah_X,7,0.18
8cah_X,8,0.18
8cah_X,9,0.43
8ccw_A,0,0.14
8ccw_A,1,0.04
8ccw_A,2,0.26
8ccw_A,3,0.0
8ccw_A,4,0.0
8ccw_A,5,0.3
8ccw_A,6,0.0
8ccw_A,7,0.0
8ccw_A,8,0.0
8ccw_A,9,0.72
8ccz_A,0,0.11
8ccz_A,1,0.04
8ccz_A,2,0.26
8ccz_A,3,0.0
8ccz_A,4,0.0
8ccz_A,5,0.3
8ccz_A,6,0.0
8ccz_A,7,0.0
8ccz_A,8,0.0
8ccz_A,9,0.72
8cd8_A,0,0.75
8cd8_A,1,0.42
8cd8_A,2,0.31
8cd8_A,3,0.07
8cd8_A,4,0.07
8cd8_A,5,0.32
8cd8_A,6,0.16
8cd8_A,7,0.16
8cd8_A,8,0.16
8cd8_A,9,0.54
8cdf_A,0,0.19
8cdf_A,1,0.31
8cdf_A,2,0.04
8cdf_A,3,0.6
8cdf_A,4,0.6
8cdf_A,5,0.43
8cdf_A,6,0.33
8cdf_A,7,0.33
8cdf_A,8,0.33
8cdf_A,9,0.32
8cen_3,0,0.42
8cen_3,1,0.22
8cen_3,2,0.2
8cen_3,3,0.38
8cen_3,4,0.38
8cen_3,5,0.49
8cen_3,6,0.09
8cen_3,7,0.09
8cen_3,8,0.09
8cen_3,9,0.52
8cen_4,0,0.18
8cen_4,1,0.18
8cen_4,2,0.32
8cen_4,3,0.32
8cen_4,4,0.32
8cen_4,5,0.48
8cen_4,6,0.05
8cen_4,7,0.05
8cen_4,8,0.05
8cen_4,9,0.57
8cen_6,0,0.66
8cen_6,1,0.41
8cen_6,2,0.29
8cen_6,3,0.11
8cen_6,4,0.11
8cen_6,5,0.36
8cen_6,6,0.04
8cen_6,7,0.04
8cen_6,8,0.04
8cen_6,9,0.53
8cen_C,0,0.39
8cen_C,1,0.04
8cen_C,2,0.12
8cen_C,3,0.32
8cen_C,4,0.32
8cen_C,5,0.28
8cen_C,6,0.0
8cen_C,7,0.0
8cen_C,8,0.0
8cen_C,9,0.98
8cen_I,0,0.0
8cen_I,1,0.0
8cen_I,2,0.02
8cen_I,3,0.0
8cen_I,4,0.0
8cen_I,5,0.0
8cen_I,6,0.0
8cen_I,7,0.0
8cen_I,8,0.0
8cen_I,9,1.0
8cen_M,0,0.44
8cen_M,1,0.37
8cen_M,2,0.37
8cen_M,3,0.46
8cen_M,4,0.46
8cen_M,5,0.33
8cen_M,6,0.05
8cen_M,7,0.05
8cen_M,8,0.05
8cen_M,9,0.57
8cen_W,0,0.5
8cen_W,1,0.25
8cen_W,2,0.21
8cen_W,3,0.08
8cen_W,4,0.08
8cen_W,5,0.44
8cen_W,6,0.02
8cen_W,7,0.02
8cen_W,8,0.02
8cen_W,9,0.61
8ci0_AAA,0,0.29
8ci0_AAA,1,0.28
8ci0_AAA,2,0.27
8ci0_AAA,3,0.47
8ci0_AAA,4,0.47
8ci0_AAA,5,0.41
8ci0_AAA,6,0.44
8ci0_AAA,7,0.44
8ci0_AAA,8,0.44
8ci0_AAA,9,0.43
8cip_A,0,0.53
8cip_A,1,0.13
8cip_A,2,0.09
8cip_A,3,0.01
8cip_A,4,0.01
8cip_A,5,0.43
8cip_A,6,0.17
8cip_A,7,0.17
8cip_A,8,0.17
8cip_A,9,0.44
8cnr_A,0,0.16
8cnr_A,1,0.07
8cnr_A,2,0.15
8cnr_A,3,0.77
8cnr_A,4,0.77
8cnr_A,5,0.34
8cnr_A,6,0.27
8cnr_A,7,0.27
8cnr_A,8,0.27
8cnr_A,9,0.49
8cps_1,0,0.53
8cps_1,1,0.16
8cps_1,2,0.89
8cps_1,3,0.93
8cps_1,4,0.93
8cps_1,5,0.78
8cps_1,6,0.96
8cps_1,7,0.96
8cps_1,8,0.96
8cps_1,9,0.56
8cqx_A,0,0.17
8cqx_A,1,0.44
8cqx_A,2,0.22
8cqx_A,3,0.43
8cqx_A,4,0.43
8cqx_A,5,0.42
8cqx_A,6,0.24
8cqx_A,7,0.24
8cqx_A,8,0.24
8cqx_A,9,0.39
8crx_0,0,0.06
8crx_0,1,0.34
8crx_0,2,0.17
8crx_0,3,0.48
8crx_0,4,0.48
8crx_0,5,0.11
8crx_0,6,0.23
8crx_0,7,0.23
8crx_0,8,0.23
8crx_0,9,0.48
8crx_1,0,0.07
8crx_1,1,0.05
8crx_1,2,0.0
8crx_1,3,0.05
8crx_1,4,0.05
8crx_1,5,0.43
8crx_1,6,0.04
8crx_1,7,0.04
8crx_1,8,0.04
8crx_1,9,0.05
8crx_4,0,0.08
8crx_4,1,0.34
8crx_4,2,0.07
8crx_4,3,0.54
8crx_4,4,0.54
8crx_4,5,0.32
8crx_4,6,0.34
8crx_4,7,0.34
8crx_4,8,0.34
8crx_4,9,0.41
8crx_S,0,0.03
8crx_S,1,0.08
8crx_S,2,0.06
8crx_S,3,0.04
8crx_S,4,0.04
8crx_S,5,0.58
8crx_S,6,0.0
8crx_S,7,0.0
8crx_S,8,0.0
8crx_S,9,0.62
8crx_C,0,0.22
8crx_C,1,0.23
8crx_C,2,0.04
8crx_C,3,0.53
8crx_C,4,0.53
8crx_C,5,0.59
8crx_C,6,0.5
8crx_C,7,0.5
8crx_C,8,0.5
8crx_C,9,0.3
8crx_K,0,0.58
8crx_K,1,0.38
8crx_K,2,0.22
8crx_K,3,0.58
8crx_K,4,0.58
8crx_K,5,0.22
8crx_K,6,0.18
8crx_K,7,0.18
8crx_K,8,0.18
8crx_K,9,0.45
8crx_W,0,0.03
8crx_W,1,0.25
8crx_W,2,0.16
8crx_W,3,0.0
8crx_W,4,0.0
8crx_W,5,0.05
8crx_W,6,0.1
8crx_W,7,0.1
8crx_W,8,0.1
8crx_W,9,0.49
8crx_Z,0,0.02
8crx_Z,1,0.29
8crx_Z,2,0.23
8crx_Z,3,0.0
8crx_Z,4,0.0
8crx_Z,5,0.01
8crx_Z,6,0.14
8crx_Z,7,0.14
8crx_Z,8,0.14
8crx_Z,9,0.56
8ctf_A,0,0.0
8ctf_A,1,0.01
8ctf_A,2,0.0
8ctf_A,3,0.0
8ctf_A,4,0.0
8ctf_A,5,0.24
8ctf_A,6,1.0
8ctf_A,7,1.0
8ctf_A,8,1.0
8ctf_A,9,0.24
8cvt_C,0,0.32
8cvt_C,1,0.33
8cvt_C,2,0.99
8cvt_C,3,0.55
8cvt_C,4,0.55
8cvt_C,5,0.11
8cvt_C,6,0.17
8cvt_C,7,0.17
8cvt_C,8,0.17
8cvt_C,9,0.54
8cx0_A,0,0.37
8cx0_A,1,0.06
8cx0_A,2,0.13
8cx0_A,3,0.38
8cx0_A,4,0.38
8cx0_A,5,0.32
8cx0_A,6,0.0
8cx0_A,7,0.0
8cx0_A,8,0.0
8cx0_A,9,0.97
8cx0_B,0,0.04
8cx0_B,1,0.38
8cx0_B,2,0.26
8cx0_B,3,0.21
8cx0_B,4,0.21
8cx0_B,5,0.13
8cx0_B,6,0.44
8cx0_B,7,0.44
8cx0_B,8,0.44
8cx0_B,9,0.47
8czk_A,0,0.23
8czk_A,1,0.41
8czk_A,2,0.32
8czk_A,3,0.41
8czk_A,4,0.41
8czk_A,5,0.32
8czk_A,6,0.41
8czk_A,7,0.41
8czk_A,8,0.41
8czk_A,9,0.46
8d02_A,0,0.34
8d02_A,1,0.35
8d02_A,2,0.12
8d02_A,3,0.01
8d02_A,4,0.01
8d02_A,5,0.5
8d02_A,6,0.24
8d02_A,7,0.24
8d02_A,8,0.24
8d02_A,9,0.15
8d0v_A,0,0.22
8d0v_A,1,0.37
8d0v_A,2,0.31
8d0v_A,3,0.4
8d0v_A,4,0.4
8d0v_A,5,0.37
8d0v_A,6,0.41
8d0v_A,7,0.41
8d0v_A,8,0.41
8d0v_A,9,0.46
8d1d_A,0,0.56
8d1d_A,1,0.46
8d1d_A,2,0.54
8d1d_A,3,0.1
8d1d_A,4,0.1
8d1d_A,5,0.24
8d1d_A,6,0.32
8d1d_A,7,0.32
8d1d_A,8,0.32
8d1d_A,9,0.22
8d1e_A,0,0.67
8d1e_A,1,0.43
8d1e_A,2,0.18
8d1e_A,3,0.09
8d1e_A,4,0.09
8d1e_A,5,0.5
8d1e_A,6,0.31
8d1e_A,7,0.31
8d1e_A,8,0.31
8d1e_A,9,0.21
8d1g_A,0,0.67
8d1g_A,1,0.43
8d1g_A,2,0.17
8d1g_A,3,0.1
8d1g_A,4,0.1
8d1g_A,5,0.5
8d1g_A,6,0.3
8d1g_A,7,0.3
8d1g_A,8,0.3
8d1g_A,9,0.21
8d1i_A,0,0.66
8d1i_A,1,0.44
8d1i_A,2,0.18
8d1i_A,3,0.02
8d1i_A,4,0.02
8d1i_A,5,0.42
8d1i_A,6,0.27
8d1i_A,7,0.27
8d1i_A,8,0.27
8d1i_A,9,0.23
8d1t_A,0,0.44
8d1t_A,1,0.29
8d1t_A,2,0.28
8d1t_A,3,0.23
8d1t_A,4,0.23
8d1t_A,5,0.39
8d1t_A,6,0.07
8d1t_A,7,0.07
8d1t_A,8,0.07
8d1t_A,9,0.58
8d1x_D,0,0.08
8d1x_D,1,0.35
8d1x_D,2,0.03
8d1x_D,3,0.01
8d1x_D,4,0.01
8d1x_D,5,0.42
8d1x_D,6,0.42
8d1x_D,7,0.42
8d1x_D,8,0.42
8d1x_D,9,0.99
8d33_A,0,0.51
8d33_A,1,0.16
8d33_A,2,0.07
8d33_A,3,0.04
8d33_A,4,0.04
8d33_A,5,0.53
8d33_A,6,0.14
8d33_A,7,0.14
8d33_A,8,0.14
8d33_A,9,0.35
8d3z_A,0,0.3
8d3z_A,1,0.41
8d3z_A,2,0.18
8d3z_A,3,0.59
8d3z_A,4,0.59
8d3z_A,5,0.19
8d3z_A,6,0.54
8d3z_A,7,0.54
8d3z_A,8,0.54
8d3z_A,9,0.38
8d43_B,0,0.74
8d43_B,1,0.46
8d43_B,2,0.35
8d43_B,3,0.24
8d43_B,4,0.24
8d43_B,5,0.2
8d43_B,6,0.18
8d43_B,7,0.18
8d43_B,8,0.18
8d43_B,9,0.48
8d6j_A,0,0.12
8d6j_A,1,0.23
8d6j_A,2,0.11
8d6j_A,3,0.24
8d6j_A,4,0.24
8d6j_A,5,0.62
8d6j_A,6,0.39
8d6j_A,7,0.39
8d6j_A,8,0.39
8d6j_A,9,0.51
8d8l_B,0,0.26
8d8l_B,1,0.4
8d8l_B,2,0.06
8d8l_B,3,0.01
8d8l_B,4,0.01
8d8l_B,5,0.32
8d8l_B,6,0.54
8d8l_B,7,0.54
8d8l_B,8,0.54
8d8l_B,9,0.2
8d98_B,0,0.04
8d98_B,1,0.0
8d98_B,2,0.0
8d98_B,3,0.0
8d98_B,4,0.0
8d98_B,5,0.0
8d98_B,6,0.0
8d98_B,7,0.0
8d98_B,8,0.0
8d98_B,9,1.0
8d9p_A,0,0.47
8d9p_A,1,0.78
8d9p_A,2,0.06
8d9p_A,3,0.14
8d9p_A,4,0.14
8d9p_A,5,0.06
8d9p_A,6,0.31
8d9p_A,7,0.31
8d9p_A,8,0.31
8d9p_A,9,0.96
8dal_A,0,0.0
8dal_A,1,0.01
8dal_A,2,0.0
8dal_A,3,0.0
8dal_A,4,0.0
8dal_A,5,0.24
8dal_A,6,1.0
8dal_A,7,1.0
8dal_A,8,1.0
8dal_A,9,0.24
8dar_G,0,0.58
8dar_G,1,0.44
8dar_G,2,0.55
8dar_G,3,0.53
8dar_G,4,0.53
8dar_G,5,0.32
8dar_G,6,0.26
8dar_G,7,0.26
8dar_G,8,0.26
8dar_G,9,0.4
8db4_A,0,0.52
8db4_A,1,0.29
8db4_A,2,0.37
8db4_A,3,0.17
8db4_A,4,0.17
8db4_A,5,0.31
8db4_A,6,0.1
8db4_A,7,0.1
8db4_A,8,0.1
8db4_A,9,0.49
8db4_B,0,0.3
8db4_B,1,0.15
8db4_B,2,0.41
8db4_B,3,0.03
8db4_B,4,0.03
8db4_B,5,0.46
8db4_B,6,0.04
8db4_B,7,0.04
8db4_B,8,0.04
8db4_B,9,0.54
8db4_E,0,0.12
8db4_E,1,0.06
8db4_E,2,0.0
8db4_E,3,0.0
8db4_E,4,0.0
8db4_E,5,0.12
8db4_E,6,0.0
8db4_E,7,0.0
8db4_E,8,0.0
8db4_E,9,0.02
8db4_H,0,0.29
8db4_H,1,0.14
8db4_H,2,0.4
8db4_H,3,0.03
8db4_H,4,0.03
8db4_H,5,0.46
8db4_H,6,0.03
8db4_H,7,0.03
8db4_H,8,0.03
8db4_H,9,0.54
8db4_J,0,0.2
8db4_J,1,0.16
8db4_J,2,0.41
8db4_J,3,0.31
8db4_J,4,0.31
8db4_J,5,0.46
8db4_J,6,0.05
8db4_J,7,0.05
8db4_J,8,0.05
8db4_J,9,0.53
8db6_A,0,0.57
8db6_A,1,0.51
8db6_A,2,0.26
8db6_A,3,0.61
8db6_A,4,0.61
8db6_A,5,0.32
8db6_A,6,0.31
8db6_A,7,0.31
8db6_A,8,0.31
8db6_A,9,0.32
8db6_B,0,0.57
8db6_B,1,0.49
8db6_B,2,0.25
8db6_B,3,0.56
8db6_B,4,0.56
8db6_B,5,0.33
8db6_B,6,0.3
8db6_B,7,0.3
8db6_B,8,0.3
8db6_B,9,0.39
8db6_C,0,0.57
8db6_C,1,0.51
8db6_C,2,0.27
8db6_C,3,0.61
8db6_C,4,0.61
8db6_C,5,0.32
8db6_C,6,0.28
8db6_C,7,0.28
8db6_C,8,0.28
8db6_C,9,0.31
8db8_A,0,0.56
8db8_A,1,0.52
8db8_A,2,0.34
8db8_A,3,0.61
8db8_A,4,0.61
8db8_A,5,0.3
8db8_A,6,0.31
8db8_A,7,0.31
8db8_A,8,0.31
8db8_A,9,0.34
8db8_C,0,0.58
8db8_C,1,0.51
8db8_C,2,0.27
8db8_C,3,0.61
8db8_C,4,0.61
8db8_C,5,0.32
8db8_C,6,0.31
8db8_C,7,0.31
8db8_C,8,0.31
8db8_C,9,0.32
8db9_C,0,0.57
8db9_C,1,0.51
8db9_C,2,0.27
8db9_C,3,0.61
8db9_C,4,0.61
8db9_C,5,0.32
8db9_C,6,0.31
8db9_C,7,0.31
8db9_C,8,0.31
8db9_C,9,0.32
8dbg_A,0,0.71
8dbg_A,1,0.4
8dbg_A,2,0.32
8dbg_A,3,0.41
8dbg_A,4,0.41
8dbg_A,5,0.27
8dbg_A,6,0.17
8dbg_A,7,0.17
8dbg_A,8,0.17
8dbg_A,9,0.5
8dbk_A,0,0.67
8dbk_A,1,0.4
8dbk_A,2,0.37
8dbk_A,3,0.43
8dbk_A,4,0.43
8dbk_A,5,0.28
8dbk_A,6,0.28
8dbk_A,7,0.28
8dbk_A,8,0.28
8dbk_A,9,0.41
8dc6_A,0,0.01
8dc6_A,1,0.01
8dc6_A,2,0.05
8dc6_A,3,0.0
8dc6_A,4,0.0
8dc6_A,5,0.08
8dc6_A,6,0.0
8dc6_A,7,0.0
8dc6_A,8,0.0
8dc6_A,9,1.0
8dc7_A,0,0.01
8dc7_A,1,0.01
8dc7_A,2,0.05
8dc7_A,3,0.0
8dc7_A,4,0.0
8dc7_A,5,0.09
8dc7_A,6,0.0
8dc7_A,7,0.0
8dc7_A,8,0.0
8dc7_A,9,1.0
8dc9_A,0,0.28
8dc9_A,1,0.47
8dc9_A,2,0.19
8dc9_A,3,0.47
8dc9_A,4,0.47
8dc9_A,5,0.45
8dc9_A,6,0.68
8dc9_A,7,0.68
8dc9_A,8,0.68
8dc9_A,9,0.46
8dcm_C,0,0.69
8dcm_C,1,0.43
8dcm_C,2,0.39
8dcm_C,3,0.5
8dcm_C,4,0.5
8dcm_C,5,0.4
8dcm_C,6,0.44
8dcm_C,7,0.44
8dcm_C,8,0.44
8dcm_C,9,0.38
8ddb_A,0,0.0
8ddb_A,1,0.01
8ddb_A,2,0.0
8ddb_A,3,0.0
8ddb_A,4,0.0
8ddb_A,5,0.24
8ddb_A,6,1.0
8ddb_A,7,1.0
8ddb_A,8,1.0
8ddb_A,9,0.24
8dde_A,0,0.0
8dde_A,1,0.01
8dde_A,2,0.0
8dde_A,3,0.0
8dde_A,4,0.0
8dde_A,5,0.24
8dde_A,6,1.0
8dde_A,7,1.0
8dde_A,8,1.0
8dde_A,9,0.24
8dek_B,0,0.33
8dek_B,1,0.25
8dek_B,2,0.22
8dek_B,3,0.05
8dek_B,4,0.05
8dek_B,5,0.49
8dek_B,6,0.35
8dek_B,7,0.35
8dek_B,8,0.35
8dek_B,9,0.48
8del_A,0,0.25
8del_A,1,0.36
8del_A,2,0.07
8del_A,3,0.68
8del_A,4,0.68
8del_A,5,0.23
8del_A,6,0.38
8del_A,7,0.38
8del_A,8,0.38
8del_A,9,0.42
8deo_A,0,0.55
8deo_A,1,0.42
8deo_A,2,0.12
8deo_A,3,0.67
8deo_A,4,0.67
8deo_A,5,0.31
8deo_A,6,0.3
8deo_A,7,0.3
8deo_A,8,0.3
8deo_A,9,0.35
8deo_B,0,0.55
8deo_B,1,0.42
8deo_B,2,0.12
8deo_B,3,0.67
8deo_B,4,0.67
8deo_B,5,0.31
8deo_B,6,0.3
8deo_B,7,0.3
8deo_B,8,0.3
8deo_B,9,0.35
8df2_A,0,0.28
8df2_A,1,0.26
8df2_A,2,0.27
8df2_A,3,0.05
8df2_A,4,0.05
8df2_A,5,0.44
8df2_A,6,0.3
8df2_A,7,0.3
8df2_A,8,0.3
8df2_A,9,0.48
8df2_B,0,0.28
8df2_B,1,0.26
8df2_B,2,0.27
8df2_B,3,0.05
8df2_B,4,0.05
8df2_B,5,0.44
8df2_B,6,0.3
8df2_B,7,0.3
8df2_B,8,0.3
8df2_B,9,0.48
8df2_C,0,0.27
8df2_C,1,0.24
8df2_C,2,0.27
8df2_C,3,0.03
8df2_C,4,0.03
8df2_C,5,0.42
8df2_C,6,0.34
8df2_C,7,0.34
8df2_C,8,0.34
8df2_C,9,0.48
8df5_E,0,0.26
8df5_E,1,0.54
8df5_E,2,0.36
8df5_E,3,0.16
8df5_E,4,0.16
8df5_E,5,0.44
8df5_E,6,0.45
8df5_E,7,0.45
8df5_E,8,0.45
8df5_E,9,0.57
8df5_F,0,0.26
8df5_F,1,0.54
8df5_F,2,0.36
8df5_F,3,0.16
8df5_F,4,0.16
8df5_F,5,0.44
8df5_F,6,0.45
8df5_F,7,0.45
