pdbid,ion,lig_labs,target
3g8q_A,ZN,3,0
3g8q_A,ZN,4,0
3g8q_A,ZN,5,0
3g8q_A,ZN,6,0
3g8q_A,ZN,7,0
3g8q_A,ZN,8,0
3g8q_A,ZN,9,1
3gj9_A,ZN,0,0
3gj9_A,ZN,1,0
3gj9_A,ZN,2,0
3gj9_A,ZN,3,0
3gj9_A,ZN,4,0
3gj9_A,ZN,5,0
3gj9_A,ZN,6,0
3gj9_A,ZN,7,0
3gj9_A,ZN,8,0
3gj9_A,ZN,9,1
3gtt_A,ZN,0,0
3gtt_A,ZN,1,0
3gtt_A,ZN,2,0
3gtt_A,ZN,3,0
3gtt_A,ZN,4,0
3gtt_A,ZN,5,0
3gtt_A,ZN,6,0
3gtt_A,ZN,7,0
3gtt_A,ZN,8,0
3gtt_A,ZN,9,1
3gtv_A,ZN,0,0
3gtv_A,ZN,1,0
3gtv_A,ZN,2,0
3gtv_A,ZN,3,0
3gtv_A,ZN,4,0
3gtv_A,ZN,5,0
3gtv_A,ZN,6,0
3gtv_A,ZN,7,0
3gtv_A,ZN,8,0
3gtv_A,ZN,9,1
3h1m_A,ZN,0,0
3h1m_A,ZN,1,0
3h1m_A,ZN,2,0
3h1m_A,ZN,3,0
3h1m_A,ZN,4,0
3h1m_A,ZN,5,0
3h1m_A,ZN,6,0
3h1m_A,ZN,7,0
3h1m_A,ZN,8,0
3h1m_A,ZN,9,1
3h1w_A,ZN,0,0
3h1w_A,ZN,1,0
3h1w_A,ZN,2,0
3h1w_A,ZN,3,0
3h1w_A,ZN,4,0
3h1w_A,ZN,5,0
3h1w_A,ZN,6,0
3h1w_A,ZN,7,0
3h1w_A,ZN,8,0
3h1w_A,ZN,9,1
3h1y_A,ZN,0,0
3h1y_A,ZN,1,0
3h1y_A,ZN,2,0
3h1y_A,ZN,3,0
3h1y_A,ZN,4,0
3h1y_A,ZN,5,0
3h1y_A,ZN,6,0
3h1y_A,ZN,7,0
3h1y_A,ZN,8,0
3h1y_A,ZN,9,1
3h2p_A,ZN,0,0
3h2p_A,ZN,1,0
3h2p_A,ZN,2,0
3h2p_A,ZN,3,0
3h2p_A,ZN,4,0
3h2p_A,ZN,5,0
3h2p_A,ZN,6,0
3h2p_A,ZN,7,0
3h2p_A,ZN,8,0
3h2p_A,ZN,9,1
3h2p_B,ZN,0,0
3h2p_B,ZN,1,0
3h2p_B,ZN,2,0
3h2p_B,ZN,3,0
3h2p_B,ZN,4,0
3h2p_B,ZN,5,0
3h2p_B,ZN,6,0
3h2p_B,ZN,7,0
3h2p_B,ZN,8,0
3h2p_B,ZN,9,1
3h2q_A,ZN,0,0
3h2q_A,ZN,1,0
3h2q_A,ZN,2,0
3h2q_A,ZN,3,0
3h2q_A,ZN,4,0
3h2q_A,ZN,5,0
3h2q_A,ZN,6,0
3h2q_A,ZN,7,0
3h2q_A,ZN,8,0
3h2q_A,ZN,9,1
3h2q_B,ZN,0,0
3h2q_B,ZN,1,0
3h2q_B,ZN,2,0
3h2q_B,ZN,3,0
3h2q_B,ZN,4,0
3h2q_B,ZN,5,0
3h2q_B,ZN,6,0
3h2q_B,ZN,7,0
3h2q_B,ZN,8,0
3h2q_B,ZN,9,1
3h2q_C,ZN,0,0
3h2q_C,ZN,1,0
3h2q_C,ZN,2,0
3h2q_C,ZN,3,0
3h2q_C,ZN,4,0
3h2q_C,ZN,5,0
3h2q_C,ZN,6,0
3h2q_C,ZN,7,0
3h2q_C,ZN,8,0
3h2q_C,ZN,9,1
3h2q_D,ZN,0,0
3h2q_D,ZN,1,0
3h2q_D,ZN,2,0
3h2q_D,ZN,3,0
3h2q_D,ZN,4,0
3h2q_D,ZN,5,0
3h2q_D,ZN,6,0
3h2q_D,ZN,7,0
3h2q_D,ZN,8,0
3h2q_D,ZN,9,1
3h5a_A,ZN,0,0
3h5a_A,ZN,1,0
3h5a_A,ZN,2,0
3h5a_A,ZN,3,0
3h5a_A,ZN,4,0
3h5a_A,ZN,5,0
3h5a_A,ZN,6,0
3h5a_A,ZN,7,0
3h5a_A,ZN,8,0
3h5a_A,ZN,9,1
3h5a_B,ZN,0,0
3h5a_B,ZN,1,0
3h5a_B,ZN,2,0
3h5a_B,ZN,3,0
3h5a_B,ZN,4,0
3h5a_B,ZN,5,0
3h5a_B,ZN,6,0
3h5a_B,ZN,7,0
3h5a_B,ZN,8,0
3h5a_B,ZN,9,1
3h5a_C,ZN,0,0
3h5a_C,ZN,1,0
3h5a_C,ZN,2,0
3h5a_C,ZN,3,0
3h5a_C,ZN,4,0
3h5a_C,ZN,5,0
3h5a_C,ZN,6,0
3h5a_C,ZN,7,0
3h5a_C,ZN,8,0
3h5a_C,ZN,9,1
3h5a_D,ZN,0,0
3h5a_D,ZN,1,0
3h5a_D,ZN,2,0
3h5a_D,ZN,3,0
3h5a_D,ZN,4,0
3h5a_D,ZN,5,0
3h5a_D,ZN,6,0
3h5a_D,ZN,7,0
3h5a_D,ZN,8,0
3h5a_D,ZN,9,1
3h5n_C,ZN,0,0
3h5n_C,ZN,1,0
3h5n_C,ZN,2,0
3h5n_C,ZN,3,0
3h5n_C,ZN,4,0
3h5n_C,ZN,5,0
3h5n_C,ZN,6,0
3h5n_C,ZN,7,0
3h5n_C,ZN,8,0
3h5n_C,ZN,9,1
3h5n_D,ZN,0,0
3h5n_D,ZN,1,0
3h5n_D,ZN,2,0
3h5n_D,ZN,3,0
3h5n_D,ZN,4,0
3h5n_D,ZN,5,0
3h5n_D,ZN,6,0
3h5n_D,ZN,7,0
3h5n_D,ZN,8,0
3h5n_D,ZN,9,1
3h5r_A,ZN,0,0
3h5r_A,ZN,1,0
3h5r_A,ZN,2,0
3h5r_A,ZN,3,0
3h5r_A,ZN,4,0
3h5r_A,ZN,5,0
3h5r_A,ZN,6,0
3h5r_A,ZN,7,0
3h5r_A,ZN,8,0
3h5r_A,ZN,9,1
3h5r_B,ZN,0,0
3h5r_B,ZN,1,0
3h5r_B,ZN,2,0
3h5r_B,ZN,3,0
3h5r_B,ZN,4,0
3h5r_B,ZN,5,0
3h5r_B,ZN,6,0
3h5r_B,ZN,7,0
3h5r_B,ZN,8,0
3h5r_B,ZN,9,1
3h5r_C,ZN,0,0
3h5r_C,ZN,1,0
3h5r_C,ZN,2,0
3h5r_C,ZN,3,0
3h5r_C,ZN,4,0
3h5r_C,ZN,5,0
3h5r_C,ZN,6,0
3h5r_C,ZN,7,0
3h5r_C,ZN,8,0
3h5r_C,ZN,9,1
3h5r_D,ZN,0,0
3h5r_D,ZN,1,0
3h5r_D,ZN,2,0
3h5r_D,ZN,3,0
3h5r_D,ZN,4,0
3h5r_D,ZN,5,0
3h5r_D,ZN,6,0
3h5r_D,ZN,7,0
3h5r_D,ZN,8,0
3h5r_D,ZN,9,1
3h9g_A,ZN,0,0
3h9g_A,ZN,1,0
3h9g_A,ZN,2,0
3h9g_A,ZN,3,0
3h9g_A,ZN,4,0
3h9g_A,ZN,5,0
3h9g_A,ZN,6,0
3h9g_A,ZN,7,0
3h9g_A,ZN,8,0
3h9g_A,ZN,9,1
3h9g_B,ZN,0,0
3h9g_B,ZN,1,0
3h9g_B,ZN,2,0
3h9g_B,ZN,3,0
3h9g_B,ZN,4,0
3h9g_B,ZN,5,0
3h9g_B,ZN,6,0
3h9g_B,ZN,7,0
3h9g_B,ZN,8,0
3h9g_B,ZN,9,1
3h9g_C,ZN,0,0
3h9g_C,ZN,1,0
3h9g_C,ZN,2,0
3h9g_C,ZN,3,0
3h9g_C,ZN,4,0
3h9g_C,ZN,5,0
3h9g_C,ZN,6,0
3h9g_C,ZN,7,0
3h9g_C,ZN,8,0
3h9g_C,ZN,9,1
3h9j_A,ZN,0,0
3h9j_A,ZN,1,0
3h9j_A,ZN,2,0
3h9j_A,ZN,3,0
3h9j_A,ZN,4,0
3h9j_A,ZN,5,0
3h9j_A,ZN,6,0
3h9j_A,ZN,7,0
3h9j_A,ZN,8,0
3h9j_A,ZN,9,1
3h9j_B,ZN,0,0
3h9j_B,ZN,1,0
3h9j_B,ZN,2,0
3h9j_B,ZN,3,0
3h9j_B,ZN,4,0
3h9j_B,ZN,5,0
3h9j_B,ZN,6,0
3h9j_B,ZN,7,0
3h9j_B,ZN,8,0
3h9j_B,ZN,9,1
3h9j_C,ZN,0,0
3h9j_C,ZN,1,0
3h9j_C,ZN,2,0
3h9j_C,ZN,3,0
3h9j_C,ZN,4,0
3h9j_C,ZN,5,0
3h9j_C,ZN,6,0
3h9j_C,ZN,7,0
3h9j_C,ZN,8,0
3h9j_C,ZN,9,1
3h9j_D,ZN,0,0
3h9j_D,ZN,1,0
3h9j_D,ZN,2,0
3h9j_D,ZN,3,0
3h9j_D,ZN,4,0
3h9j_D,ZN,5,0
3h9j_D,ZN,6,0
3h9j_D,ZN,7,0
3h9j_D,ZN,8,0
3h9j_D,ZN,9,1
3h9q_A,ZN,0,0
3h9q_A,ZN,1,0
3h9q_A,ZN,2,0
3h9q_A,ZN,3,0
3h9q_A,ZN,4,0
3h9q_A,ZN,5,0
3h9q_A,ZN,6,0
3h9q_A,ZN,7,0
3h9q_A,ZN,8,0
3h9q_A,ZN,9,1
3h9q_B,ZN,0,0
3h9q_B,ZN,1,0
3h9q_B,ZN,2,0
3h9q_B,ZN,3,0
3h9q_B,ZN,4,0
3h9q_B,ZN,5,0
3h9q_B,ZN,6,0
3h9q_B,ZN,7,0
3h9q_B,ZN,8,0
3h9q_B,ZN,9,1
3h9q_C,ZN,0,0
3h9q_C,ZN,1,0
3h9q_C,ZN,2,0
3h9q_C,ZN,3,0
3h9q_C,ZN,4,0
3h9q_C,ZN,5,0
3h9q_C,ZN,6,0
3h9q_C,ZN,7,0
3h9q_C,ZN,8,0
3h9q_C,ZN,9,1
3h9q_D,ZN,0,0
3h9q_D,ZN,1,0
3h9q_D,ZN,2,0
3h9q_D,ZN,3,0
3h9q_D,ZN,4,0
3h9q_D,ZN,5,0
3h9q_D,ZN,6,0
3h9q_D,ZN,7,0
3h9q_D,ZN,8,0
3h9q_D,ZN,9,1
3hff_A,ZN,0,0
3hff_A,ZN,1,0
3hff_A,ZN,2,0
3hff_A,ZN,3,0
3hff_A,ZN,4,0
3hff_A,ZN,5,0
3hff_A,ZN,6,0
3hff_A,ZN,7,0
3hff_A,ZN,8,0
3hff_A,ZN,9,1
3hph_B,ZN,0,0
3hph_B,ZN,1,0
3hph_B,ZN,2,0
3hph_B,ZN,3,0
3hph_B,ZN,4,0
3hph_B,ZN,5,0
3hph_B,ZN,6,0
3hph_B,ZN,7,0
3hph_B,ZN,8,0
3hph_B,ZN,9,1
3hph_C,ZN,0,0
3hph_C,ZN,1,0
3hph_C,ZN,2,0
3hph_C,ZN,3,0
3hph_C,ZN,4,0
3hph_C,ZN,5,0
3hph_C,ZN,6,0
3hph_C,ZN,7,0
3hph_C,ZN,8,0
3hph_C,ZN,9,1
3hph_D,ZN,0,0
3hph_D,ZN,1,0
3hph_D,ZN,2,0
3hph_D,ZN,3,0
3hph_D,ZN,4,0
3hph_D,ZN,5,0
3hph_D,ZN,6,0
3hph_D,ZN,7,0
3hph_D,ZN,8,0
3hph_D,ZN,9,1
3hqh_A,ZN,0,0
3hqh_A,ZN,1,0
3hqh_A,ZN,2,0
3hqh_A,ZN,3,0
3hqh_A,ZN,4,0
3hqh_A,ZN,5,0
3hqh_A,ZN,6,0
3hqh_A,ZN,7,0
3hqh_A,ZN,8,0
3hqh_A,ZN,9,1
3hsv_A,ZN,0,0
3hsv_A,ZN,1,0
3hsv_A,ZN,2,0
3hsv_A,ZN,3,0
3hsv_A,ZN,4,0
3hsv_A,ZN,5,0
3hsv_A,ZN,6,0
3hsv_A,ZN,7,0
3hsv_A,ZN,8,0
3hsv_A,ZN,9,1
3hug_J,ZN,0,0
3hug_J,ZN,1,0
3hug_J,ZN,2,0
3hug_J,ZN,3,0
3hug_J,ZN,4,0
3hug_J,ZN,5,0
3hug_J,ZN,6,0
3hug_J,ZN,7,0
3hug_J,ZN,8,0
3hug_J,ZN,9,1
3ijf_X,ZN,0,0
3ijf_X,ZN,1,0
3ijf_X,ZN,2,0
3ijf_X,ZN,3,0
3ijf_X,ZN,4,0
3ijf_X,ZN,5,0
3ijf_X,ZN,6,0
3ijf_X,ZN,7,0
3ijf_X,ZN,8,0
3ijf_X,ZN,9,1
3imi_A,ZN,0,0
3imi_A,ZN,1,0
3imi_A,ZN,2,0
3imi_A,ZN,3,0
3imi_A,ZN,4,0
3imi_A,ZN,5,0
3imi_A,ZN,6,0
3imi_A,ZN,7,0
3imi_A,ZN,8,0
3imi_A,ZN,9,1
3iso_A,ZN,0,0
3iso_A,ZN,1,0
3iso_A,ZN,2,0
3iso_A,ZN,3,0
3iso_A,ZN,4,0
3iso_A,ZN,5,0
3iso_A,ZN,6,0
3iso_A,ZN,7,0
3iso_A,ZN,8,0
3iso_A,ZN,9,1
3iu6_A,ZN,0,0
3iu6_A,ZN,1,0
3iu6_A,ZN,2,0
3iu6_A,ZN,3,0
3iu6_A,ZN,4,0
3iu6_A,ZN,5,0
3iu6_A,ZN,6,0
3iu6_A,ZN,7,0
3iu6_A,ZN,8,0
3iu6_A,ZN,9,1
3ivb_A,ZN,0,0
3ivb_A,ZN,1,0
3ivb_A,ZN,2,0
3ivb_A,ZN,3,0
3ivb_A,ZN,4,0
3ivb_A,ZN,5,0
3ivb_A,ZN,6,0
3ivb_A,ZN,7,0
3ivb_A,ZN,8,0
3ivb_A,ZN,9,1
3kdk_A,ZN,0,0
3kdk_A,ZN,1,0
3kdk_A,ZN,2,0
3kdk_A,ZN,3,0
3kdk_A,ZN,4,0
3kdk_A,ZN,5,0
3kdk_A,ZN,6,0
3kdk_A,ZN,7,0
3kdk_A,ZN,8,0
3kdk_A,ZN,9,1
3km1_A,ZN,0,0
3km1_A,ZN,1,0
3km1_A,ZN,2,0
3km1_A,ZN,3,0
3km1_A,ZN,4,0
3km1_A,ZN,5,0
3km1_A,ZN,6,0
3km1_A,ZN,7,0
3km1_A,ZN,8,0
3km1_A,ZN,9,1
3km8_A,ZN,0,0
3km8_A,ZN,1,0
3km8_A,ZN,2,0
3km8_A,ZN,3,0
3km8_A,ZN,4,0
3km8_A,ZN,5,0
3km8_A,ZN,6,0
3km8_A,ZN,7,0
3km8_A,ZN,8,0
3km8_A,ZN,9,1
3kr7_A,ZN,0,0
3kr7_A,ZN,1,0
3kr7_A,ZN,2,0
3kr7_A,ZN,3,0
3kr7_A,ZN,4,0
3kr7_A,ZN,5,0
3kr7_A,ZN,6,0
3kr7_A,ZN,7,0
3kr7_A,ZN,8,0
3kr7_A,ZN,9,1
3kr8_A,ZN,0,0
3kr8_A,ZN,1,0
3kr8_A,ZN,2,0
3kr8_A,ZN,3,0
3kr8_A,ZN,4,0
3kr8_A,ZN,5,0
3kr8_A,ZN,6,0
3kr8_A,ZN,7,0
3kr8_A,ZN,8,0
3kr8_A,ZN,9,1
3ksv_A,ZN,0,0
3ksv_A,ZN,1,0
3ksv_A,ZN,2,0
3ksv_A,ZN,3,0
3ksv_A,ZN,4,0
3ksv_A,ZN,5,0
3ksv_A,ZN,6,0
3ksv_A,ZN,7,0
3ksv_A,ZN,8,0
3ksv_A,ZN,9,1
3kwc_A,ZN,0,0
3kwc_A,ZN,1,0
3kwc_A,ZN,2,0
3kwc_A,ZN,3,0
3kwc_A,ZN,4,0
3kwc_A,ZN,5,0
3kwc_A,ZN,6,0
3kwc_A,ZN,7,0
3kwc_A,ZN,8,0
3kwc_A,ZN,9,1
3l4k_A,ZN,0,0
3l4k_A,ZN,1,0
3l4k_A,ZN,2,0
3l4k_A,ZN,3,0
3l4k_A,ZN,4,0
3l4k_A,ZN,5,0
3l4k_A,ZN,6,0
3l4k_A,ZN,7,0
3l4k_A,ZN,8,0
3l4k_A,ZN,9,1
3l9e_A,ZN,0,0
3l9e_A,ZN,1,0
3l9e_A,ZN,2,0
3l9e_A,ZN,3,0
3l9e_A,ZN,4,0
3l9e_A,ZN,5,0
3l9e_A,ZN,6,0
3l9e_A,ZN,7,0
3l9e_A,ZN,8,0
3l9e_A,ZN,9,1
3ltv_A,ZN,0,0
3ltv_A,ZN,1,0
3ltv_A,ZN,2,0
3ltv_A,ZN,3,0
3ltv_A,ZN,4,0
3ltv_A,ZN,5,0
3ltv_A,ZN,6,0
3ltv_A,ZN,7,0
3ltv_A,ZN,8,0
3ltv_A,ZN,9,1
3ltv_C,ZN,0,0
3ltv_C,ZN,1,0
3ltv_C,ZN,2,0
3ltv_C,ZN,3,0
3ltv_C,ZN,4,0
3ltv_C,ZN,5,0
3ltv_C,ZN,6,0
3ltv_C,ZN,7,0
3ltv_C,ZN,8,0
3ltv_C,ZN,9,1
3m1m_A,ZN,0,0
3m1m_A,ZN,1,0
3m1m_A,ZN,2,0
3m1m_A,ZN,3,0
3m1m_A,ZN,4,0
3m1m_A,ZN,5,0
3m1m_A,ZN,6,0
3m1m_A,ZN,7,0
3m1m_A,ZN,8,0
3m1m_A,ZN,9,1
3mbj_A,ZN,0,0
3mbj_A,ZN,1,0
3mbj_A,ZN,2,0
3mbj_A,ZN,3,0
3mbj_A,ZN,4,0
3mbj_A,ZN,5,0
3mbj_A,ZN,6,0
3mbj_A,ZN,7,0
3mbj_A,ZN,8,0
3mbj_A,ZN,9,1
3mhj_B,ZN,0,0
3mhj_B,ZN,1,0
3mhj_B,ZN,2,0
3mhj_B,ZN,3,0
3mhj_B,ZN,4,0
3mhj_B,ZN,5,0
3mhj_B,ZN,6,0
3mhj_B,ZN,7,0
3mhj_B,ZN,8,0
3mhj_B,ZN,9,1
3mkg_A,ZN,0,0
3mkg_A,ZN,1,0
3mkg_A,ZN,2,0
3mkg_A,ZN,3,0
3mkg_A,ZN,4,0
3mkg_A,ZN,5,0
3mkg_A,ZN,6,0
3mkg_A,ZN,7,0
3mkg_A,ZN,8,0
3mkg_A,ZN,9,1
3mkg_B,ZN,0,0
3mkg_B,ZN,1,0
3mkg_B,ZN,2,0
3mkg_B,ZN,3,0
3mkg_B,ZN,4,0
3mkg_B,ZN,5,0
3mkg_B,ZN,6,0
3mkg_B,ZN,7,0
3mkg_B,ZN,8,0
3mkg_B,ZN,9,1
3mkv_A,ZN,0,0
3mkv_A,ZN,1,0
3mkv_A,ZN,2,0
3mkv_A,ZN,3,0
3mkv_A,ZN,4,0
3mkv_A,ZN,5,0
3mkv_A,ZN,6,0
3mkv_A,ZN,7,0
3mkv_A,ZN,8,0
3mkv_A,ZN,9,1
3mpv_B,ZN,0,0
3mpv_B,ZN,1,0
3mpv_B,ZN,2,0
3mpv_B,ZN,3,0
3mpv_B,ZN,4,0
3mpv_B,ZN,5,0
3mpv_B,ZN,6,0
3mpv_B,ZN,7,0
3mpv_B,ZN,8,0
3mpv_B,ZN,9,1
3mpz_A,ZN,0,0
3mpz_A,ZN,1,0
3mpz_A,ZN,2,0
3mpz_A,ZN,3,0
3mpz_A,ZN,4,0
3mpz_A,ZN,5,0
3mpz_A,ZN,6,0
3mpz_A,ZN,7,0
3mpz_A,ZN,8,0
3mpz_A,ZN,9,1
3mpz_C,ZN,0,0
3mpz_C,ZN,1,0
3mpz_C,ZN,2,0
3mpz_C,ZN,3,0
3mpz_C,ZN,4,0
3mpz_C,ZN,5,0
3mpz_C,ZN,6,0
3mpz_C,ZN,7,0
3mpz_C,ZN,8,0
3mpz_C,ZN,9,1
3mru_A,ZN,0,0
3mru_A,ZN,1,0
3mru_A,ZN,2,0
3mru_A,ZN,3,0
3mru_A,ZN,4,0
3mru_A,ZN,5,0
3mru_A,ZN,6,0
3mru_A,ZN,7,0
3mru_A,ZN,8,0
3mru_A,ZN,9,1
3mtw_A,ZN,0,0
3mtw_A,ZN,1,0
3mtw_A,ZN,2,0
3mtw_A,ZN,3,0
3mtw_A,ZN,4,0
3mtw_A,ZN,5,0
3mtw_A,ZN,6,0
3mtw_A,ZN,7,0
3mtw_A,ZN,8,0
3mtw_A,ZN,9,1
3mwp_A,ZN,0,0
3mwp_A,ZN,1,0
3mwp_A,ZN,2,0
3mwp_A,ZN,3,0
3mwp_A,ZN,4,0
3mwp_A,ZN,5,0
3mwp_A,ZN,6,0
3mwp_A,ZN,7,0
3mwp_A,ZN,8,0
3mwp_A,ZN,9,1
3mwp_B,ZN,0,0
3mwp_B,ZN,1,0
3mwp_B,ZN,2,0
3mwp_B,ZN,3,0
3mwp_B,ZN,4,0
3mwp_B,ZN,5,0
3mwp_B,ZN,6,0
3mwp_B,ZN,7,0
3mwp_B,ZN,8,0
3mwp_B,ZN,9,1
3mwp_C,ZN,0,0
3mwp_C,ZN,1,0
3mwp_C,ZN,2,0
3mwp_C,ZN,3,0
3mwp_C,ZN,4,0
3mwp_C,ZN,5,0
3mwp_C,ZN,6,0
3mwp_C,ZN,7,0
3mwp_C,ZN,8,0
3mwp_C,ZN,9,1
3mx2_A,ZN,0,0
3mx2_A,ZN,1,0
3mx2_A,ZN,2,0
3mx2_A,ZN,3,0
3mx2_A,ZN,4,0
3mx2_A,ZN,5,0
3mx2_A,ZN,6,0
3mx2_A,ZN,7,0
3mx2_A,ZN,8,0
3mx2_A,ZN,9,1
3mx2_B,ZN,0,0
3mx2_B,ZN,1,0
3mx2_B,ZN,2,0
3mx2_B,ZN,3,0
3mx2_B,ZN,4,0
3mx2_B,ZN,5,0
3mx2_B,ZN,6,0
3mx2_B,ZN,7,0
3mx2_B,ZN,8,0
3mx2_B,ZN,9,1
3mx2_C,ZN,0,0
3mx2_C,ZN,1,0
3mx2_C,ZN,2,0
3mx2_C,ZN,3,0
3mx2_C,ZN,4,0
3mx2_C,ZN,5,0
3mx2_C,ZN,6,0
3mx2_C,ZN,7,0
3mx2_C,ZN,8,0
3mx2_C,ZN,9,1
3mx5_A,ZN,0,0
3mx5_A,ZN,1,0
3mx5_A,ZN,2,0
3mx5_A,ZN,3,0
3mx5_A,ZN,4,0
3mx5_A,ZN,5,0
3mx5_A,ZN,6,0
3mx5_A,ZN,7,0
3mx5_A,ZN,8,0
3mx5_A,ZN,9,1
3mx5_C,ZN,0,0
3mx5_C,ZN,1,0
3mx5_C,ZN,2,0
3mx5_C,ZN,3,0
3mx5_C,ZN,4,0
3mx5_C,ZN,5,0
3mx5_C,ZN,6,0
3mx5_C,ZN,7,0
3mx5_C,ZN,8,0
3mx5_C,ZN,9,1
3n12_A,ZN,0,0
3n12_A,ZN,1,0
3n12_A,ZN,2,0
3n12_A,ZN,3,0
3n12_A,ZN,4,0
3n12_A,ZN,5,0
3n12_A,ZN,6,0
3n12_A,ZN,7,0
3n12_A,ZN,8,0
3n12_A,ZN,9,1
3n2c_A,ZN,0,0
3n2c_A,ZN,1,0
3n2c_A,ZN,2,0
3n2c_A,ZN,3,0
3n2c_A,ZN,4,0
3n2c_A,ZN,5,0
3n2c_A,ZN,6,0
3n2c_A,ZN,7,0
3n2c_A,ZN,8,0
3n2c_A,ZN,9,1
3n3u_A,ZN,0,0
3n3u_A,ZN,1,0
3n3u_A,ZN,2,0
3n3u_A,ZN,3,0
3n3u_A,ZN,4,0
3n3u_A,ZN,5,0
3n3u_A,ZN,6,0
3n3u_A,ZN,7,0
3n3u_A,ZN,8,0
3n3u_A,ZN,9,1
3ndi_A,ZN,0,0
3ndi_A,ZN,1,0
3ndi_A,ZN,2,0
3ndi_A,ZN,3,0
3ndi_A,ZN,4,0
3ndi_A,ZN,5,0
3ndi_A,ZN,6,0
3ndi_A,ZN,7,0
3ndi_A,ZN,8,0
3ndi_A,ZN,9,1
3od8_F,ZN,0,0
3od8_F,ZN,1,0
3od8_F,ZN,2,0
3od8_F,ZN,3,0
3od8_F,ZN,4,0
3od8_F,ZN,5,0
3od8_F,ZN,6,0
3od8_F,ZN,7,0
3od8_F,ZN,8,0
3od8_F,ZN,9,1
3otz_A,ZN,0,0
3otz_A,ZN,1,0
3otz_A,ZN,2,0
3otz_A,ZN,3,0
3otz_A,ZN,4,0
3otz_A,ZN,5,0
3otz_A,ZN,6,0
3otz_A,ZN,7,0
3otz_A,ZN,8,0
3otz_A,ZN,9,1
3ou8_B,ZN,0,0
3ou8_B,ZN,1,0
3ou8_B,ZN,2,0
3ou8_B,ZN,3,0
3ou8_B,ZN,4,0
3ou8_B,ZN,5,0
3ou8_B,ZN,6,0
3ou8_B,ZN,7,0
3ou8_B,ZN,8,0
3ou8_B,ZN,9,1
3ou9_A,ZN,0,0
3ou9_A,ZN,1,0
3ou9_A,ZN,2,0
3ou9_A,ZN,3,0
3ou9_A,ZN,4,0
3ou9_A,ZN,5,0
3ou9_A,ZN,6,0
3ou9_A,ZN,7,0
3ou9_A,ZN,8,0
3ou9_A,ZN,9,1
3oup_A,ZN,0,0
3oup_A,ZN,1,0
3oup_A,ZN,2,0
3oup_A,ZN,3,0
3oup_A,ZN,4,0
3oup_A,ZN,5,0
3oup_A,ZN,6,0
3oup_A,ZN,7,0
3oup_A,ZN,8,0
3oup_A,ZN,9,1
3ow5_A,ZN,0,0
3ow5_A,ZN,1,0
3ow5_A,ZN,2,0
3ow5_A,ZN,3,0
3ow5_A,ZN,4,0
3ow5_A,ZN,5,0
3ow5_A,ZN,6,0
3ow5_A,ZN,7,0
3ow5_A,ZN,8,0
3ow5_A,ZN,9,1
3p0n_A,ZN,0,0
3p0n_A,ZN,1,0
3p0n_A,ZN,2,0
3p0n_A,ZN,3,0
3p0n_A,ZN,4,0
3p0n_A,ZN,5,0
3p0n_A,ZN,6,0
3p0n_A,ZN,7,0
3p0n_A,ZN,8,0
3p0n_A,ZN,9,1
3p2a_A,ZN,0,0
3p2a_A,ZN,1,0
3p2a_A,ZN,2,0
3p2a_A,ZN,3,0
3p2a_A,ZN,4,0
3p2a_A,ZN,5,0
3p2a_A,ZN,6,0
3p2a_A,ZN,7,0
3p2a_A,ZN,8,0
3p2a_A,ZN,9,1
3pt6_A,ZN,0,0
3pt6_A,ZN,1,0
3pt6_A,ZN,2,0
3pt6_A,ZN,3,0
3pt6_A,ZN,4,0
3pt6_A,ZN,5,0
3pt6_A,ZN,6,0
3pt6_A,ZN,7,0
3pt6_A,ZN,8,0
3pt6_A,ZN,9,1
3pt6_B,ZN,0,0
3pt6_B,ZN,1,0
3pt6_B,ZN,2,0
3pt6_B,ZN,3,0
3pt6_B,ZN,4,0
3pt6_B,ZN,5,0
3pt6_B,ZN,6,0
3pt6_B,ZN,7,0
3pt6_B,ZN,8,0
3pt6_B,ZN,9,1
3pt9_A,ZN,0,0
3pt9_A,ZN,1,0
3pt9_A,ZN,2,0
3pt9_A,ZN,3,0
3pt9_A,ZN,4,0
3pt9_A,ZN,5,0
3pt9_A,ZN,6,0
3pt9_A,ZN,7,0
3pt9_A,ZN,8,0
3pt9_A,ZN,9,1
3puu_A,ZN,0,0
3puu_A,ZN,1,0
3puu_A,ZN,2,0
3puu_A,ZN,3,0
3puu_A,ZN,4,0
3puu_A,ZN,5,0
3puu_A,ZN,6,0
3puu_A,ZN,7,0
3puu_A,ZN,8,0
3puu_A,ZN,9,1
3q01_A,ZN,0,0
3q01_A,ZN,1,0
3q01_A,ZN,2,0
3q01_A,ZN,3,0
3q01_A,ZN,4,0
3q01_A,ZN,5,0
3q01_A,ZN,6,0
3q01_A,ZN,7,0
3q01_A,ZN,8,0
3q01_A,ZN,9,1
3q05_A,ZN,0,0
3q05_A,ZN,1,0
3q05_A,ZN,2,0
3q05_A,ZN,3,0
3q05_A,ZN,4,0
3q05_A,ZN,5,0
3q05_A,ZN,6,0
3q05_A,ZN,7,0
3q05_A,ZN,8,0
3q05_A,ZN,9,1
3q2r_A,ZN,0,0
3q2r_A,ZN,1,0
3q2r_A,ZN,2,0
3q2r_A,ZN,3,0
3q2r_A,ZN,4,0
3q2r_A,ZN,5,0
