pdbid,labels,lmetal_pred
8cx0_B,1,0.0
8cx0_B,2,0.0
8cx0_B,3,0.0
8cx0_B,4,0.0
8cx0_B,5,0.0
8cx0_B,6,0.0
8cx0_B,7,0.0
8cx0_B,8,0.0
8cx0_B,9,0.441
8czk_A,0,0.0
8czk_A,1,0.0
8czk_A,2,0.0
8czk_A,3,0.0
8czk_A,4,0.0
8czk_A,5,0.0
8czk_A,6,0.0
8czk_A,7,0.0
8czk_A,8,0.0
8czk_A,9,0.917
8d02_A,0,0.0
8d02_A,1,0.0
8d02_A,2,0.0
8d02_A,3,0.0
8d02_A,4,0.0
8d02_A,5,0.0
8d02_A,6,0.0
8d02_A,7,0.0
8d02_A,8,0.0
8d02_A,9,0.0
8d0v_A,0,0.0
8d0v_A,1,0.0
8d0v_A,2,0.0
8d0v_A,3,0.0
8d0v_A,4,0.0
8d0v_A,5,0.0
8d0v_A,6,0.0
8d0v_A,7,0.0
8d0v_A,8,0.0
8d0v_A,9,0.9172
8d1d_A,0,0.0
8d1d_A,1,0.0
8d1d_A,2,0.0
8d1d_A,3,0.0
8d1d_A,4,0.0
8d1d_A,5,0.0
8d1d_A,6,0.5749
8d1d_A,7,0.0
8d1d_A,8,0.0
8d1d_A,9,0.4774
8d1e_A,0,0.6211
8d1e_A,1,0.0
8d1e_A,2,0.0
8d1e_A,3,0.0
8d1e_A,4,0.0
8d1e_A,5,0.0
8d1e_A,6,0.4747
8d1e_A,7,0.0
8d1e_A,8,0.0
8d1e_A,9,0.0
8d1g_A,0,0.6344
8d1g_A,1,0.0
8d1g_A,2,0.0
8d1g_A,3,0.0
8d1g_A,4,0.0
8d1g_A,5,0.0
8d1g_A,6,0.4895
8d1g_A,7,0.0
8d1g_A,8,0.0
8d1g_A,9,0.0
8d1i_A,0,0.6767
8d1i_A,1,0.0
8d1i_A,2,0.0
8d1i_A,3,0.0
8d1i_A,4,0.0
8d1i_A,5,0.0
8d1i_A,6,0.5341
8d1i_A,7,0.0
8d1i_A,8,0.0
8d1i_A,9,0.0
8d1t_A,0,0.0
8d1t_A,1,0.0
8d1t_A,2,0.0
8d1t_A,3,0.0
8d1t_A,4,0.0
8d1t_A,5,0.0
8d1t_A,6,0.5191
8d1t_A,7,0.0
8d1t_A,8,0.0
8d1t_A,9,0.9941
8d1x_D,0,0.3583
8d1x_D,1,0.0
8d1x_D,2,0.0
8d1x_D,3,0.0
8d1x_D,4,0.0
8d1x_D,5,0.5609
8d1x_D,6,0.8442
8d1x_D,7,0.0
8d1x_D,8,0.0
8d1x_D,9,0.7183
8d33_A,0,0.6877
8d33_A,1,0.0
8d33_A,2,0.0
8d33_A,3,0.0
8d33_A,4,0.0
8d33_A,5,0.7815
8d33_A,6,0.9321
8d33_A,7,0.0
8d33_A,8,0.0
8d33_A,9,0.68
8d3z_A,0,0.8954
8d3z_A,1,0.0
8d3z_A,2,0.0
8d3z_A,3,0.0
8d3z_A,4,0.0
8d3z_A,5,0.9293
8d3z_A,6,0.9805
8d3z_A,7,0.0
8d3z_A,8,0.0
8d3z_A,9,0.6864
8d43_B,0,0.992
8d43_B,1,0.0
8d43_B,2,0.0
8d43_B,3,0.0
8d43_B,4,0.0
8d43_B,5,0.7108
8d43_B,6,0.8908
8d43_B,7,0.0
8d43_B,8,0.0
8d43_B,9,0.0
8d6j_A,0,0.5528
8d6j_A,1,0.0
8d6j_A,2,0.0
8d6j_A,3,0.0
8d6j_A,4,0.0
8d6j_A,5,0.6339
8d6j_A,6,0.81
8d6j_A,7,0.0
8d6j_A,8,0.0
8d6j_A,9,0.6567
8d8l_B,0,0.3999
8d8l_B,1,0.0
8d8l_B,2,0.0
8d8l_B,3,0.0
8d8l_B,4,0.0
8d8l_B,5,0.0
8d8l_B,6,0.5203
8d8l_B,7,0.0
8d8l_B,8,0.0
8d8l_B,9,0.0
8d98_B,0,0.4702
8d98_B,1,0.0
8d98_B,2,0.0
8d98_B,3,0.0
8d98_B,4,0.0
8d98_B,5,0.6465
8d98_B,6,0.8582
8d98_B,7,0.0
8d98_B,8,0.0
8d98_B,9,0.8214
8d9p_A,0,0.0
8d9p_A,1,0.0
8d9p_A,2,0.0
8d9p_A,3,0.0
8d9p_A,4,0.0
8d9p_A,5,0.0
8d9p_A,6,0.9803
8d9p_A,7,0.0
8d9p_A,8,0.0
8d9p_A,9,0.9486
8dal_A,0,0.5139
8dal_A,1,0.0
8dal_A,2,0.0
8dal_A,3,0.0
8dal_A,4,0.0
8dal_A,5,0.5368
8dal_A,6,0.6359
8dal_A,7,0.0
8dal_A,8,0.0
8dal_A,9,0.0
8dar_G,0,0.0
8dar_G,1,0.0
8dar_G,2,0.0
8dar_G,3,0.0
8dar_G,4,0.0
8dar_G,5,0.0
8dar_G,6,0.0
8dar_G,7,0.0
8dar_G,8,0.0
8dar_G,9,0.993
8db4_A,0,0.0
8db4_A,1,0.0
8db4_A,2,0.0
8db4_A,3,0.0
8db4_A,4,0.0
8db4_A,5,0.0
8db4_A,6,0.0
8db4_A,7,0.0
8db4_A,8,0.0
8db4_A,9,0.0
8db4_B,0,0.0
8db4_B,1,0.0
8db4_B,2,0.0
8db4_B,3,0.0
8db4_B,4,0.0
8db4_B,5,0.0
8db4_B,6,0.0
8db4_B,7,0.0
8db4_B,8,0.0
8db4_B,9,0.0
8db4_E,0,0.0
8db4_E,1,0.0
8db4_E,2,0.0
8db4_E,3,0.0
8db4_E,4,0.0
8db4_E,5,0.0
8db4_E,6,0.0
8db4_E,7,0.0
8db4_E,8,0.0
8db4_E,9,0.4857
8db4_H,0,0.0
8db4_H,1,0.0
8db4_H,2,0.0
8db4_H,3,0.0
8db4_H,4,0.0
8db4_H,5,0.0
8db4_H,6,0.0
8db4_H,7,0.0
8db4_H,8,0.0
8db4_H,9,0.0
8db4_J,0,0.0
8db4_J,1,0.0
8db4_J,2,0.0
8db4_J,3,0.0
8db4_J,4,0.0
8db4_J,5,0.0
8db4_J,6,0.0
8db4_J,7,0.0
8db4_J,8,0.0
8db4_J,9,0.0
8db6_A,0,0.9749
8db6_A,1,0.0
8db6_A,2,0.0
8db6_A,3,0.0
8db6_A,4,0.0
8db6_A,5,0.9315
8db6_A,6,0.9699
8db6_A,7,0.0
8db6_A,8,0.0
8db6_A,9,0.7634
8db6_B,0,0.974
8db6_B,1,0.0
8db6_B,2,0.0
8db6_B,3,0.0
8db6_B,4,0.0
8db6_B,5,0.9302
8db6_B,6,0.9699
8db6_B,7,0.0
8db6_B,8,0.0
8db6_B,9,0.761
8db6_C,0,0.9705
8db6_C,1,0.0
8db6_C,2,0.0
8db6_C,3,0.0
8db6_C,4,0.0
8db6_C,5,0.931
8db6_C,6,0.9699
8db6_C,7,0.0
8db6_C,8,0.0
8db6_C,9,0.7637
8db8_A,0,0.9733
8db8_A,1,0.0
8db8_A,2,0.0
8db8_A,3,0.0
8db8_A,4,0.0
8db8_A,5,0.9303
8db8_A,6,0.97
8db8_A,7,0.0
8db8_A,8,0.0
8db8_A,9,0.7638
8db8_C,0,0.974
8db8_C,1,0.0
8db8_C,2,0.0
8db8_C,3,0.0
8db8_C,4,0.0
8db8_C,5,0.9306
8db8_C,6,0.97
8db8_C,7,0.0
8db8_C,8,0.0
8db8_C,9,0.7626
8db9_C,0,0.9737
8db9_C,1,0.0
8db9_C,2,0.0
8db9_C,3,0.0
8db9_C,4,0.0
8db9_C,5,0.9303
8db9_C,6,0.9699
8db9_C,7,0.0
8db9_C,8,0.0
8db9_C,9,0.7602
8dbg_A,0,0.645
8dbg_A,1,0.0
8dbg_A,2,0.0
8dbg_A,3,0.0
8dbg_A,4,0.0
8dbg_A,5,0.7464
8dbg_A,6,0.828
8dbg_A,7,0.0
8dbg_A,8,0.0
8dbg_A,9,0.4426
8dbk_A,0,0.6186
8dbk_A,1,0.0
8dbk_A,2,0.0
8dbk_A,3,0.0
8dbk_A,4,0.0
8dbk_A,5,0.7305
8dbk_A,6,0.8222
8dbk_A,7,0.0
8dbk_A,8,0.0
8dbk_A,9,0.4286
8dc6_A,0,0.0
8dc6_A,1,0.0
8dc6_A,2,0.0
8dc6_A,3,0.0
8dc6_A,4,0.0
8dc6_A,5,0.0
8dc6_A,6,0.0
8dc6_A,7,0.0
8dc6_A,8,0.0
8dc6_A,9,0.9163
8dc7_A,0,0.0
8dc7_A,1,0.0
8dc7_A,2,0.0
8dc7_A,3,0.0
8dc7_A,4,0.0
8dc7_A,5,0.0
8dc7_A,6,0.0
8dc7_A,7,0.0
8dc7_A,8,0.0
8dc7_A,9,0.9203
8dc9_A,0,0.0
8dc9_A,1,0.0
8dc9_A,2,0.0
8dc9_A,3,0.0
8dc9_A,4,0.0
8dc9_A,5,0.0
8dc9_A,6,0.8568
8dc9_A,7,0.0
8dc9_A,8,0.0
8dc9_A,9,0.8529
8dcm_C,0,0.9905
8dcm_C,1,0.0
8dcm_C,2,0.0
8dcm_C,3,0.0
8dcm_C,4,0.0
8dcm_C,5,0.7433
8dcm_C,6,0.9157
8dcm_C,7,0.0
8dcm_C,8,0.0
8dcm_C,9,0.0
8ddb_A,0,0.4034
8ddb_A,1,0.0
8ddb_A,2,0.0
8ddb_A,3,0.0
8ddb_A,4,0.0
8ddb_A,5,0.0
8ddb_A,6,0.0
8ddb_A,7,0.0
8ddb_A,8,0.0
8ddb_A,9,0.0
8dde_A,0,0.4126
8dde_A,1,0.0
8dde_A,2,0.0
8dde_A,3,0.0
8dde_A,4,0.0
8dde_A,5,0.0
8dde_A,6,0.0
8dde_A,7,0.0
8dde_A,8,0.0
8dde_A,9,0.0
8dek_B,0,0.0
8dek_B,1,0.0
8dek_B,2,0.0
8dek_B,3,0.0
8dek_B,4,0.0
8dek_B,5,0.0
8dek_B,6,0.9026
8dek_B,7,0.0
8dek_B,8,0.0
8dek_B,9,0.9962
8del_A,0,0.0
8del_A,1,0.0
8del_A,2,0.0
8del_A,3,0.0
8del_A,4,0.0
8del_A,5,0.0
8del_A,6,0.5515
8del_A,7,0.0
8del_A,8,0.0
8del_A,9,0.5389
8deo_A,0,0.469
8deo_A,1,0.0
8deo_A,2,0.0
8deo_A,3,0.0
8deo_A,4,0.0
8deo_A,5,0.0
8deo_A,6,0.0
8deo_A,7,0.0
8deo_A,8,0.0
8deo_A,9,0.0
8deo_B,0,0.4661
8deo_B,1,0.0
8deo_B,2,0.0
8deo_B,3,0.0
8deo_B,4,0.0
8deo_B,5,0.0
8deo_B,6,0.0
8deo_B,7,0.0
8deo_B,8,0.0
8deo_B,9,0.0
8df2_A,0,0.0
8df2_A,1,0.0
8df2_A,2,0.0
8df2_A,3,0.0
8df2_A,4,0.0
8df2_A,5,0.0
8df2_A,6,0.9015
8df2_A,7,0.0
8df2_A,8,0.0
8df2_A,9,0.9962
8df2_B,0,0.0
8df2_B,1,0.0
8df2_B,2,0.0
8df2_B,3,0.0
8df2_B,4,0.0
8df2_B,5,0.0
8df2_B,6,0.9008
8df2_B,7,0.0
8df2_B,8,0.0
8df2_B,9,0.9962
8df2_C,0,0.0
8df2_C,1,0.0
8df2_C,2,0.0
8df2_C,3,0.0
8df2_C,4,0.0
8df2_C,5,0.0
8df2_C,6,0.9006
8df2_C,7,0.0
8df2_C,8,0.0
8df2_C,9,0.9962
8df5_E,0,0.0
8df5_E,1,0.0
8df5_E,2,0.0
8df5_E,3,0.0
8df5_E,4,0.0
8df5_E,5,0.0
8df5_E,6,0.9424
8df5_E,7,0.0
8df5_E,8,0.0
8df5_E,9,0.9948
8df5_F,0,0.0
8df5_F,1,0.0
8df5_F,2,0.0
8df5_F,3,0.0
8df5_F,4,0.0
8df5_F,5,0.0
8df5_F,6,0.9422
8df5_F,7,0.0
8df5_F,8,0.0
8df5_F,9,0.9948
8dgd_A,0,0.6585
8dgd_A,1,0.0
8dgd_A,2,0.0
8dgd_A,3,0.0
8dgd_A,4,0.0
8dgd_A,5,0.5717
8dgd_A,6,0.6283
8dgd_A,7,0.0
8dgd_A,8,0.0
8dgd_A,9,0.6716
8dge_A,0,0.473
8dge_A,1,0.0
8dge_A,2,0.0
8dge_A,3,0.0
8dge_A,4,0.0
8dge_A,5,0.0
8dge_A,6,0.5271
8dge_A,7,0.0
8dge_A,8,0.0
8dge_A,9,0.0
8dge_B,0,0.4852
8dge_B,1,0.0
8dge_B,2,0.0
8dge_B,3,0.0
8dge_B,4,0.0
8dge_B,5,0.0
8dge_B,6,0.5304
8dge_B,7,0.0
8dge_B,8,0.0
8dge_B,9,0.0
8dge_C,0,0.4794
8dge_C,1,0.0
8dge_C,2,0.0
8dge_C,3,0.0
8dge_C,4,0.0
8dge_C,5,0.0
8dge_C,6,0.5293
8dge_C,7,0.0
8dge_C,8,0.0
8dge_C,9,0.0
8dge_D,0,0.4823
8dge_D,1,0.0
8dge_D,2,0.0
8dge_D,3,0.0
8dge_D,4,0.0
8dge_D,5,0.0
8dge_D,6,0.5332
8dge_D,7,0.0
8dge_D,8,0.0
8dge_D,9,0.0
8dh6_b,0,0.0
8dh6_b,1,0.0
8dh6_b,2,0.0
8dh6_b,3,0.0
8dh6_b,4,0.0
8dh6_b,5,0.0
8dh6_b,6,0.5506
8dh6_b,7,0.0
8dh6_b,8,0.0
8dh6_b,9,0.6226
8dhl_A,0,0.4001
8dhl_A,1,0.0
8dhl_A,2,0.0
8dhl_A,3,0.0
8dhl_A,4,0.0
8dhl_A,5,0.0
8dhl_A,6,0.5566
8dhl_A,7,0.0
8dhl_A,8,0.0
8dhl_A,9,0.0
8dhl_B,0,0.0
8dhl_B,1,0.0
8dhl_B,2,0.0
8dhl_B,3,0.0
8dhl_B,4,0.0
8dhl_B,5,0.0
8dhl_B,6,0.5493
8dhl_B,7,0.0
8dhl_B,8,0.0
8dhl_B,9,0.0
8dht_A,0,0.4736
8dht_A,1,0.0
8dht_A,2,0.0
8dht_A,3,0.0
8dht_A,4,0.0
8dht_A,5,0.5943
8dht_A,6,0.8568
8dht_A,7,0.0
8dht_A,8,0.0
8dht_A,9,0.7564
8dhy_A,0,0.0
8dhy_A,1,0.0
8dhy_A,2,0.0
8dhy_A,3,0.0
8dhy_A,4,0.0
8dhy_A,5,0.0
8dhy_A,6,0.0
8dhy_A,7,0.0
8dhy_A,8,0.0
8dhy_A,9,0.0
8di0_B,0,0.4742
8di0_B,1,0.0
8di0_B,2,0.0
8di0_B,3,0.0
8di0_B,4,0.0
8di0_B,5,0.7259
8di0_B,6,0.9558
8di0_B,7,0.0
8di0_B,8,0.0
8di0_B,9,0.8552
8djh_A,0,0.421
8djh_A,1,0.0
8djh_A,2,0.0
8djh_A,3,0.0
8djh_A,4,0.0
8djh_A,5,0.0
8djh_A,6,0.0
8djh_A,7,0.0
8djh_A,8,0.0
8djh_A,9,0.0
8djv_A,0,0.4401
8djv_A,1,0.0
8djv_A,2,0.0
8djv_A,3,0.0
8djv_A,4,0.0
8djv_A,5,0.0
8djv_A,6,0.5493
8djv_A,7,0.0
8djv_A,8,0.0
8djv_A,9,0.0
8dkr_B,0,0.9696
8dkr_B,1,0.0
8dkr_B,2,0.0
8dkr_B,3,0.0
8dkr_B,4,0.0
8dkr_B,5,0.9735
8dkr_B,6,0.9777
8dkr_B,7,0.0
8dkr_B,8,0.0
8dkr_B,9,0.6244
8dl1_A,0,0.4531
8dl1_A,1,0.0
8dl1_A,2,0.0
8dl1_A,3,0.0
8dl1_A,4,0.0
8dl1_A,5,0.0
8dl1_A,6,0.0
8dl1_A,7,0.0
8dl1_A,8,0.0
8dl1_A,9,0.0
8dl1_B,0,0.4553
8dl1_B,1,0.0
8dl1_B,2,0.0
8dl1_B,3,0.0
8dl1_B,4,0.0
8dl1_B,5,0.0
8dl1_B,6,0.0
8dl1_B,7,0.0
8dl1_B,8,0.0
8dl1_B,9,0.0
8dl1_C,0,0.4579
8dl1_C,1,0.0
8dl1_C,2,0.0
8dl1_C,3,0.0
8dl1_C,4,0.0
8dl1_C,5,0.0
8dl1_C,6,0.0
8dl1_C,7,0.0
8dl1_C,8,0.0
8dl1_C,9,0.0
8dl1_D,0,0.4594
8dl1_D,1,0.0
8dl1_D,2,0.0
8dl1_D,3,0.0
8dl1_D,4,0.0
8dl1_D,5,0.0
8dl1_D,6,0.0
8dl1_D,7,0.0
8dl1_D,8,0.0
8dl1_D,9,0.0
8dl2_A,0,0.4812
8dl2_A,1,0.0
8dl2_A,2,0.0
8dl2_A,3,0.0
8dl2_A,4,0.0
8dl2_A,5,0.0
8dl2_A,6,0.5325
8dl2_A,7,0.0
8dl2_A,8,0.0
8dl2_A,9,0.0
8dl2_B,0,0.4812
8dl2_B,1,0.0
8dl2_B,2,0.0
8dl2_B,3,0.0
8dl2_B,4,0.0
8dl2_B,5,0.0
8dl2_B,6,0.533
8dl2_B,7,0.0
8dl2_B,8,0.0
8dl2_B,9,0.0
8dl2_C,0,0.4825
8dl2_C,1,0.0
8dl2_C,2,0.0
8dl2_C,3,0.0
8dl2_C,4,0.0
8dl2_C,5,0.0
8dl2_C,6,0.5277
8dl2_C,7,0.0
8dl2_C,8,0.0
8dl2_C,9,0.0
8dl2_D,0,0.4833
8dl2_D,1,0.0
8dl2_D,2,0.0
8dl2_D,3,0.0
8dl2_D,4,0.0
8dl2_D,5,0.0
8dl2_D,6,0.5276
8dl2_D,7,0.0
8dl2_D,8,0.0
8dl2_D,9,0.0
8dl6_A,0,0.0
8dl6_A,1,0.0
8dl6_A,2,0.0
8dl6_A,3,0.0
8dl6_A,4,0.0
8dl6_A,5,0.0
8dl6_A,6,0.0
8dl6_A,7,0.0
8dl6_A,8,0.0
8dl6_A,9,0.0
8dl8_A,0,0.0
8dl8_A,1,0.0
8dl8_A,2,0.0
8dl8_A,3,0.0
8dl8_A,4,0.0
8dl8_A,5,0.0
8dl8_A,6,0.0
8dl8_A,7,0.0
8dl8_A,8,0.0
8dl8_A,9,0.0
8dnu_A,0,0.5552
8dnu_A,1,0.0
8dnu_A,2,0.0
8dnu_A,3,0.0
8dnu_A,4,0.0
8dnu_A,5,0.7721
8dnu_A,6,0.9475
8dnu_A,7,0.0
8dnu_A,8,0.0
8dnu_A,9,0.7126
8doc_A,0,0.0
8doc_A,1,0.0
8doc_A,2,0.0
8doc_A,3,0.0
8doc_A,4,0.0
8doc_A,5,0.0
8doc_A,6,0.9165
8doc_A,7,0.0
8doc_A,8,0.0
8doc_A,9,0.8472
8dpb_A,0,0.4444
8dpb_A,1,0.0
8dpb_A,2,0.0
8dpb_A,3,0.0
8dpb_A,4,0.0
8dpb_A,5,0.8666
8dpb_A,6,0.8613
8dpb_A,7,0.0
8dpb_A,8,0.0
8dpb_A,9,0.0
8dpb_B,0,0.4507
8dpb_B,1,0.0
8dpb_B,2,0.0
8dpb_B,3,0.0
8dpb_B,4,0.0
8dpb_B,5,0.8705
8dpb_B,6,0.8681
8dpb_B,7,0.0
8dpb_B,8,0.0
8dpb_B,9,0.0
8dpc_A,0,0.0
8dpc_A,1,0.0
8dpc_A,2,0.0
8dpc_A,3,0.0
8dpc_A,4,0.0
8dpc_A,5,0.0
8dpc_A,6,0.9692
8dpc_A,7,0.0
8dpc_A,8,0.0
8dpc_A,9,0.9528
8dpd_A,0,0.0
8dpd_A,1,0.0
8dpd_A,2,0.0
8dpd_A,3,0.0
8dpd_A,4,0.0
8dpd_A,5,0.0
8dpd_A,6,0.0
8dpd_A,7,0.0
8dpd_A,8,0.0
8dpd_A,9,0.0
8dpr_A,0,0.5373
8dpr_A,1,0.0
8dpr_A,2,0.0
8dpr_A,3,0.0
8dpr_A,4,0.0
8dpr_A,5,0.0
8dpr_A,6,0.5299
8dpr_A,7,0.0
8dpr_A,8,0.0
8dpr_A,9,0.7868
8dq9_A,0,0.0
8dq9_A,1,0.0
8dq9_A,2,0.0
8dq9_A,3,0.0
8dq9_A,4,0.0
8dq9_A,5,0.0
8dq9_A,6,0.7276
8dq9_A,7,0.0
8dq9_A,8,0.0
8dq9_A,9,0.9858
8dq9_B,0,0.0
8dq9_B,1,0.0
8dq9_B,2,0.0
8dq9_B,3,0.0
8dq9_B,4,0.0
8dq9_B,5,0.0
8dq9_B,6,0.7511
8dq9_B,7,0.0
8dq9_B,8,0.0
8dq9_B,9,0.9944
8dqb_A,0,0.0
8dqb_A,1,0.0
8dqb_A,2,0.0
8dqb_A,3,0.0
8dqb_A,4,0.0
8dqb_A,5,0.0
8dqb_A,6,0.6698
8dqb_A,7,0.0
8dqb_A,8,0.0
8dqb_A,9,0.995
8dqc_A,0,0.0
8dqc_A,1,0.0
8dqc_A,2,0.0
8dqc_A,3,0.0
8dqc_A,4,0.0
8dqc_A,5,0.0
8dqc_A,6,0.7021
8dqc_A,7,0.0
8dqc_A,8,0.0
8dqc_A,9,0.9952
8dqg_A,0,0.4411
8dqg_A,1,0.0
8dqg_A,2,0.0
8dqg_A,3,0.0
8dqg_A,4,0.0
8dqg_A,5,0.6358
8dqg_A,6,0.7958
8dqg_A,7,0.0
8dqg_A,8,0.0
8dqg_A,9,0.0
8dqg_D,0,0.4636
8dqg_D,1,0.0
8dqg_D,2,0.0
8dqg_D,3,0.0
8dqg_D,4,0.0
8dqg_D,5,0.646
8dqg_D,6,0.7911
8dqg_D,7,0.0
8dqg_D,8,0.0
8dqg_D,9,0.0
8dqh_A,0,0.4464
8dqh_A,1,0.0
8dqh_A,2,0.0
8dqh_A,3,0.0
8dqh_A,4,0.0
8dqh_A,5,0.6436
8dqh_A,6,0.7933
8dqh_A,7,0.0
8dqh_A,8,0.0
8dqh_A,9,0.0
8dqh_D,0,0.5037
8dqh_D,1,0.0
8dqh_D,2,0.0
8dqh_D,3,0.0
8dqh_D,4,0.0
8dqh_D,5,0.6462
8dqh_D,6,0.7942
8dqh_D,7,0.0
8dqh_D,8,0.0
8dqh_D,9,0.0
8dqj_D,0,0.4901
8dqj_D,1,0.0
8dqj_D,2,0.0
8dqj_D,3,0.0
8dqj_D,4,0.0
8dqj_D,5,0.6452
8dqj_D,6,0.7905
8dqj_D,7,0.0
8dqj_D,8,0.0
8dqj_D,9,0.0
8dqn_B,0,0.4298
8dqn_B,1,0.0
8dqn_B,2,0.0
8dqn_B,3,0.0
8dqn_B,4,0.0
8dqn_B,5,0.6078
8dqn_B,6,0.9685
8dqn_B,7,0.0
8dqn_B,8,0.0
8dqn_B,9,0.9814
8dqn_C,0,0.4358
8dqn_C,1,0.0
8dqn_C,2,0.0
8dqn_C,3,0.0
8dqn_C,4,0.0
8dqn_C,5,0.6092
8dqn_C,6,0.9687
8dqn_C,7,0.0
8dqn_C,8,0.0
8dqn_C,9,0.9817
8dqn_E,0,0.4298
8dqn_E,1,0.0
8dqn_E,2,0.0
8dqn_E,3,0.0
8dqn_E,4,0.0
8dqn_E,5,0.6079
8dqn_E,6,0.9686
8dqn_E,7,0.0
8dqn_E,8,0.0
8dqn_E,9,0.9813
8dqn_F,0,0.4276
8dqn_F,1,0.0
8dqn_F,2,0.0
8dqn_F,3,0.0
8dqn_F,4,0.0
8dqn_F,5,0.6075
8dqn_F,6,0.9684
8dqn_F,7,0.0
8dqn_F,8,0.0
8dqn_F,9,0.9815
8dqn_G,0,0.4293
8dqn_G,1,0.0
8dqn_G,2,0.0
8dqn_G,3,0.0
8dqn_G,4,0.0
8dqn_G,5,0.6065
8dqn_G,6,0.9685
8dqn_G,7,0.0
8dqn_G,8,0.0
8dqn_G,9,0.9811
8dqn_H,0,0.4308
8dqn_H,1,0.0
8dqn_H,2,0.0
8dqn_H,3,0.0
8dqn_H,4,0.0
8dqn_H,5,0.6087
8dqn_H,6,0.9686
8dqn_H,7,0.0
8dqn_H,8,0.0
8dqn_H,9,0.9814
8dqo_A,0,0.0
8dqo_A,1,0.0
8dqo_A,2,0.0
8dqo_A,3,0.0
8dqo_A,4,0.0
8dqo_A,5,0.0
8dqo_A,6,0.6734
8dqo_A,7,0.0
8dqo_A,8,0.0
8dqo_A,9,0.5263
8dqo_B,0,0.0
8dqo_B,1,0.0
8dqo_B,2,0.0
8dqo_B,3,0.0
8dqo_B,4,0.0
8dqo_B,5,0.0
8dqo_B,6,0.6645
8dqo_B,7,0.0
8dqo_B,8,0.0
8dqo_B,9,0.5205
8dqp_A,0,0.0
8dqp_A,1,0.0
8dqp_A,2,0.0
8dqp_A,3,0.0
8dqp_A,4,0.0
8dqp_A,5,0.0
8dqp_A,6,0.6699
8dqp_A,7,0.0
8dqp_A,8,0.0
8dqp_A,9,0.5238
8dqp_B,0,0.0
8dqp_B,1,0.0
8dqp_B,2,0.0
8dqp_B,3,0.0
8dqp_B,4,0.0
8dqp_B,5,0.0
8dqp_B,6,0.6784
8dqp_B,7,0.0
8dqp_B,8,0.0
8dqp_B,9,0.5536
8dqq_A,0,0.0
8dqq_A,1,0.0
8dqq_A,2,0.0
8dqq_A,3,0.0
8dqq_A,4,0.0
8dqq_A,5,0.0
8dqq_A,6,0.673
8dqq_A,7,0.0
8dqq_A,8,0.0
8dqq_A,9,0.5311
8dqq_B,0,0.0
8dqq_B,1,0.0
8dqq_B,2,0.0
8dqq_B,3,0.0
8dqq_B,4,0.0
8dqq_B,5,0.0
8dqq_B,6,0.6685
8dqq_B,7,0.0
8dqq_B,8,0.0
8dqq_B,9,0.5264
8dqr_A,0,0.0
8dqr_A,1,0.0
8dqr_A,2,0.0
8dqr_A,3,0.0
8dqr_A,4,0.0
8dqr_A,5,0.0
8dqr_A,6,0.6673
8dqr_A,7,0.0
8dqr_A,8,0.0
8dqr_A,9,0.5227
8dqw_A,0,0.0
8dqw_A,1,0.0
8dqw_A,2,0.0
8dqw_A,3,0.0
8dqw_A,4,0.0
8dqw_A,5,0.8642
8dqw_A,6,0.8507
8dqw_A,7,0.0
8dqw_A,8,0.0
8dqw_A,9,0.0
8dqz_A,0,0.6518
8dqz_A,1,0.0
8dqz_A,2,0.0
8dqz_A,3,0.0
8dqz_A,4,0.0
8dqz_A,5,0.8686
8dqz_A,6,0.8415
8dqz_A,7,0.0
8dqz_A,8,0.0
8dqz_A,9,0.0
8dqz_C,0,0.0
8dqz_C,1,0.0
8dqz_C,2,0.0
8dqz_C,3,0.0
8dqz_C,4,0.0
8dqz_C,5,0.8442
8dqz_C,6,0.8166
8dqz_C,7,0.0
8dqz_C,8,0.0
8dqz_C,9,0.0
8dr5_A,0,0.6998
8dr5_A,1,0.0
8dr5_A,2,0.0
8dr5_A,3,0.0
8dr5_A,4,0.0
8dr5_A,5,0.8327
8dr5_A,6,0.8372
8dr5_A,7,0.0
8dr5_A,8,0.0
8dr5_A,9,0.0
8drf_A,0,0.0
8drf_A,1,0.0
8drf_A,2,0.0
8drf_A,3,0.0
8drf_A,4,0.0
8drf_A,5,0.0
8drf_A,6,0.5128
8drf_A,7,0.0
8drf_A,8,0.0
8drf_A,9,0.4794
8drp_A,0,0.0
8drp_A,1,0.0
8drp_A,2,0.0
8drp_A,3,0.0
8drp_A,4,0.0
8drp_A,5,0.0
8drp_A,6,0.0
8drp_A,7,0.0
8drp_A,8,0.0
8drp_A,9,0.9776
8dsd_A,0,0.6234
8dsd_A,1,0.0
8dsd_A,2,0.0
8dsd_A,3,0.0
8dsd_A,4,0.0
8dsd_A,5,0.715
8dsd_A,6,0.8796
8dsd_A,7,0.0
8dsd_A,8,0.0
8dsd_A,9,0.5372
8dsf_C,0,0.0
8dsf_C,1,0.0
8dsf_C,2,0.0
8dsf_C,3,0.0
8dsf_C,4,0.0
8dsf_C,5,0.0
8dsf_C,6,0.7747
8dsf_C,7,0.0
8dsf_C,8,0.0
8dsf_C,9,0.9972
8dsi_B,0,0.6183
8dsi_B,1,0.0
8dsi_B,2,0.0
8dsi_B,3,0.0
8dsi_B,4,0.0
8dsi_B,5,0.7115
8dsi_B,6,0.8783
8dsi_B,7,0.0
8dsi_B,8,0.0
8dsi_B,9,0.5365
