pdbid,ion,lig_labs,target
8cpt_S,MG,5,1
8cpt_S,MG,6,0
8cpt_S,MG,7,0
8cpt_S,MG,8,0
8cpt_S,MG,9,0
8cpt_U,MG,0,0
8cpt_U,MG,1,0
8cpt_U,MG,2,0
8cpt_U,MG,3,0
8cpt_U,MG,4,0
8cpt_U,MG,5,1
8cpt_U,MG,6,0
8cpt_U,MG,7,0
8cpt_U,MG,8,0
8cpt_U,MG,9,0
8cpt_X,MG,0,0
8cpt_X,MG,1,0
8cpt_X,MG,2,0
8cpt_X,MG,3,0
8cpt_X,MG,4,0
8cpt_X,MG,5,1
8cpt_X,MG,6,0
8cpt_X,MG,7,0
8cpt_X,MG,8,0
8cpt_X,MG,9,0
8cpt_Y,MG,0,0
8cpt_Y,MG,1,0
8cpt_Y,MG,2,0
8cpt_Y,MG,3,0
8cpt_Y,MG,4,0
8cpt_Y,MG,5,1
8cpt_Y,MG,6,0
8cpt_Y,MG,7,0
8cpt_Y,MG,8,0
8cpt_Y,MG,9,0
8cpt_e,MG,0,0
8cpt_e,MG,1,0
8cpt_e,MG,2,0
8cpt_e,MG,3,0
8cpt_e,MG,4,0
8cpt_e,MG,5,1
8cpt_e,MG,6,0
8cpt_e,MG,7,0
8cpt_e,MG,8,0
8cpt_e,MG,9,0
8cpt_r,MG,0,0
8cpt_r,MG,1,0
8cpt_r,MG,2,0
8cpt_r,MG,3,0
8cpt_r,MG,4,0
8cpt_r,MG,5,1
8cpt_r,MG,6,0
8cpt_r,MG,7,0
8cpt_r,MG,8,0
8cpt_r,MG,9,0
8cpu_1,MG,0,0
8cpu_1,MG,1,0
8cpu_1,MG,2,0
8cpu_1,MG,3,0
8cpu_1,MG,4,0
8cpu_1,MG,5,1
8cpu_1,MG,6,0
8cpu_1,MG,7,0
8cpu_1,MG,8,0
8cpu_1,MG,9,0
8cpu_2,MG,0,0
8cpu_2,MG,1,0
8cpu_2,MG,2,0
8cpu_2,MG,3,0
8cpu_2,MG,4,0
8cpu_2,MG,5,1
8cpu_2,MG,6,0
8cpu_2,MG,7,0
8cpu_2,MG,8,0
8cpu_2,MG,9,0
8cpu_4,MG,0,0
8cpu_4,MG,1,0
8cpu_4,MG,2,0
8cpu_4,MG,3,0
8cpu_4,MG,4,0
8cpu_4,MG,5,1
8cpu_4,MG,6,0
8cpu_4,MG,7,0
8cpu_4,MG,8,0
8cpu_4,MG,9,0
8cpu_A,MG,0,0
8cpu_A,MG,1,0
8cpu_A,MG,2,0
8cpu_A,MG,3,0
8cpu_A,MG,4,0
8cpu_A,MG,5,1
8cpu_A,MG,6,0
8cpu_A,MG,7,0
8cpu_A,MG,8,0
8cpu_A,MG,9,0
8cpu_B,MG,0,0
8cpu_B,MG,1,0
8cpu_B,MG,2,0
8cpu_B,MG,3,0
8cpu_B,MG,4,0
8cpu_B,MG,5,1
8cpu_B,MG,6,0
8cpu_B,MG,7,0
8cpu_B,MG,8,0
8cpu_B,MG,9,0
8cpu_E,MG,0,0
8cpu_E,MG,1,0
8cpu_E,MG,2,0
8cpu_E,MG,3,0
8cpu_E,MG,4,0
8cpu_E,MG,5,1
8cpu_E,MG,6,0
8cpu_E,MG,7,0
8cpu_E,MG,8,0
8cpu_E,MG,9,0
8cpu_F,MG,0,0
8cpu_F,MG,1,0
8cpu_F,MG,2,0
8cpu_F,MG,3,0
8cpu_F,MG,4,0
8cpu_F,MG,5,1
8cpu_F,MG,6,0
8cpu_F,MG,7,0
8cpu_F,MG,8,0
8cpu_F,MG,9,0
8cpu_H,MG,0,0
8cpu_H,MG,1,0
8cpu_H,MG,2,0
8cpu_H,MG,3,0
8cpu_H,MG,4,0
8cpu_H,MG,5,1
8cpu_H,MG,6,0
8cpu_H,MG,7,0
8cpu_H,MG,8,0
8cpu_H,MG,9,0
8cpu_I,MG,0,0
8cpu_I,MG,1,0
8cpu_I,MG,2,0
8cpu_I,MG,3,0
8cpu_I,MG,4,0
8cpu_I,MG,5,1
8cpu_I,MG,6,0
8cpu_I,MG,7,0
8cpu_I,MG,8,0
8cpu_I,MG,9,0
8cpu_K,MG,0,0
8cpu_K,MG,1,0
8cpu_K,MG,2,0
8cpu_K,MG,3,0
8cpu_K,MG,4,0
8cpu_K,MG,5,1
8cpu_K,MG,6,0
8cpu_K,MG,7,0
8cpu_K,MG,8,0
8cpu_K,MG,9,0
8cpu_O,MG,0,0
8cpu_O,MG,1,0
8cpu_O,MG,2,0
8cpu_O,MG,3,0
8cpu_O,MG,4,0
8cpu_O,MG,5,1
8cpu_O,MG,6,0
8cpu_O,MG,7,0
8cpu_O,MG,8,0
8cpu_O,MG,9,0
8cpu_P,MG,0,0
8cpu_P,MG,1,0
8cpu_P,MG,2,0
8cpu_P,MG,3,0
8cpu_P,MG,4,0
8cpu_P,MG,5,1
8cpu_P,MG,6,0
8cpu_P,MG,7,0
8cpu_P,MG,8,0
8cpu_P,MG,9,0
8cpu_S,MG,0,0
8cpu_S,MG,1,0
8cpu_S,MG,2,0
8cpu_S,MG,3,0
8cpu_S,MG,4,0
8cpu_S,MG,5,1
8cpu_S,MG,6,0
8cpu_S,MG,7,0
8cpu_S,MG,8,0
8cpu_S,MG,9,0
8cpu_U,MG,0,0
8cpu_U,MG,1,0
8cpu_U,MG,2,0
8cpu_U,MG,3,0
8cpu_U,MG,4,0
8cpu_U,MG,5,1
8cpu_U,MG,6,0
8cpu_U,MG,7,0
8cpu_U,MG,8,0
8cpu_U,MG,9,0
8cpu_X,MG,0,0
8cpu_X,MG,1,0
8cpu_X,MG,2,0
8cpu_X,MG,3,0
8cpu_X,MG,4,0
8cpu_X,MG,5,1
8cpu_X,MG,6,0
8cpu_X,MG,7,0
8cpu_X,MG,8,0
8cpu_X,MG,9,0
8cpu_Y,MG,0,0
8cpu_Y,MG,1,0
8cpu_Y,MG,2,0
8cpu_Y,MG,3,0
8cpu_Y,MG,4,0
8cpu_Y,MG,5,1
8cpu_Y,MG,6,0
8cpu_Y,MG,7,0
8cpu_Y,MG,8,0
8cpu_Y,MG,9,0
8cpu_e,MG,0,0
8cpu_e,MG,1,0
8cpu_e,MG,2,0
8cpu_e,MG,3,0
8cpu_e,MG,4,0
8cpu_e,MG,5,1
8cpu_e,MG,6,0
8cpu_e,MG,7,0
8cpu_e,MG,8,0
8cpu_e,MG,9,0
8cpu_r,MG,0,0
8cpu_r,MG,1,0
8cpu_r,MG,2,0
8cpu_r,MG,3,0
8cpu_r,MG,4,0
8cpu_r,MG,5,1
8cpu_r,MG,6,0
8cpu_r,MG,7,0
8cpu_r,MG,8,0
8cpu_r,MG,9,0
8cpv_1,MG,0,0
8cpv_1,MG,1,0
8cpv_1,MG,2,0
8cpv_1,MG,3,0
8cpv_1,MG,4,0
8cpv_1,MG,5,1
8cpv_1,MG,6,0
8cpv_1,MG,7,0
8cpv_1,MG,8,0
8cpv_1,MG,9,0
8cpv_2,MG,0,0
8cpv_2,MG,1,0
8cpv_2,MG,2,0
8cpv_2,MG,3,0
8cpv_2,MG,4,0
8cpv_2,MG,5,1
8cpv_2,MG,6,0
8cpv_2,MG,7,0
8cpv_2,MG,8,0
8cpv_2,MG,9,0
8cpv_4,MG,0,0
8cpv_4,MG,1,0
8cpv_4,MG,2,0
8cpv_4,MG,3,0
8cpv_4,MG,4,0
8cpv_4,MG,5,1
8cpv_4,MG,6,0
8cpv_4,MG,7,0
8cpv_4,MG,8,0
8cpv_4,MG,9,0
8cpv_A,MG,0,0
8cpv_A,MG,1,0
8cpv_A,MG,2,0
8cpv_A,MG,3,0
8cpv_A,MG,4,0
8cpv_A,MG,5,1
8cpv_A,MG,6,0
8cpv_A,MG,7,0
8cpv_A,MG,8,0
8cpv_A,MG,9,0
8cpv_B,MG,0,0
8cpv_B,MG,1,0
8cpv_B,MG,2,0
8cpv_B,MG,3,0
8cpv_B,MG,4,0
8cpv_B,MG,5,1
8cpv_B,MG,6,0
8cpv_B,MG,7,0
8cpv_B,MG,8,0
8cpv_B,MG,9,0
8cpv_E,MG,0,0
8cpv_E,MG,1,0
8cpv_E,MG,2,0
8cpv_E,MG,3,0
8cpv_E,MG,4,0
8cpv_E,MG,5,1
8cpv_E,MG,6,0
8cpv_E,MG,7,0
8cpv_E,MG,8,0
8cpv_E,MG,9,0
8cpv_F,MG,0,0
8cpv_F,MG,1,0
8cpv_F,MG,2,0
8cpv_F,MG,3,0
8cpv_F,MG,4,0
8cpv_F,MG,5,1
8cpv_F,MG,6,0
8cpv_F,MG,7,0
8cpv_F,MG,8,0
8cpv_F,MG,9,0
8cpv_H,MG,0,0
8cpv_H,MG,1,0
8cpv_H,MG,2,0
8cpv_H,MG,3,0
8cpv_H,MG,4,0
8cpv_H,MG,5,1
8cpv_H,MG,6,0
8cpv_H,MG,7,0
8cpv_H,MG,8,0
8cpv_H,MG,9,0
8cpv_I,MG,0,0
8cpv_I,MG,1,0
8cpv_I,MG,2,0
8cpv_I,MG,3,0
8cpv_I,MG,4,0
8cpv_I,MG,5,1
8cpv_I,MG,6,0
8cpv_I,MG,7,0
8cpv_I,MG,8,0
8cpv_I,MG,9,0
8cpv_K,MG,0,0
8cpv_K,MG,1,0
8cpv_K,MG,2,0
8cpv_K,MG,3,0
8cpv_K,MG,4,0
8cpv_K,MG,5,1
8cpv_K,MG,6,0
8cpv_K,MG,7,0
8cpv_K,MG,8,0
8cpv_K,MG,9,0
8cpv_O,MG,0,0
8cpv_O,MG,1,0
8cpv_O,MG,2,0
8cpv_O,MG,3,0
8cpv_O,MG,4,0
8cpv_O,MG,5,1
8cpv_O,MG,6,0
8cpv_O,MG,7,0
8cpv_O,MG,8,0
8cpv_O,MG,9,0
8cpv_P,MG,0,0
8cpv_P,MG,1,0
8cpv_P,MG,2,0
8cpv_P,MG,3,0
8cpv_P,MG,4,0
8cpv_P,MG,5,1
8cpv_P,MG,6,0
8cpv_P,MG,7,0
8cpv_P,MG,8,0
8cpv_P,MG,9,0
8cpv_S,MG,0,0
8cpv_S,MG,1,0
8cpv_S,MG,2,0
8cpv_S,MG,3,0
8cpv_S,MG,4,0
8cpv_S,MG,5,1
8cpv_S,MG,6,0
8cpv_S,MG,7,0
8cpv_S,MG,8,0
8cpv_S,MG,9,0
8cpv_U,MG,0,0
8cpv_U,MG,1,0
8cpv_U,MG,2,0
8cpv_U,MG,3,0
8cpv_U,MG,4,0
8cpv_U,MG,5,1
8cpv_U,MG,6,0
8cpv_U,MG,7,0
8cpv_U,MG,8,0
8cpv_U,MG,9,0
8cpv_X,MG,0,0
8cpv_X,MG,1,0
8cpv_X,MG,2,0
8cpv_X,MG,3,0
8cpv_X,MG,4,0
8cpv_X,MG,5,1
8cpv_X,MG,6,0
8cpv_X,MG,7,0
8cpv_X,MG,8,0
8cpv_X,MG,9,0
8cpv_Y,MG,0,0
8cpv_Y,MG,1,0
8cpv_Y,MG,2,0
8cpv_Y,MG,3,0
8cpv_Y,MG,4,0
8cpv_Y,MG,5,1
8cpv_Y,MG,6,0
8cpv_Y,MG,7,0
8cpv_Y,MG,8,0
8cpv_Y,MG,9,0
8cpv_e,MG,0,0
8cpv_e,MG,1,0
8cpv_e,MG,2,0
8cpv_e,MG,3,0
8cpv_e,MG,4,0
8cpv_e,MG,5,1
8cpv_e,MG,6,0
8cpv_e,MG,7,0
8cpv_e,MG,8,0
8cpv_e,MG,9,0
8cpv_r,MG,0,0
8cpv_r,MG,1,0
8cpv_r,MG,2,0
8cpv_r,MG,3,0
8cpv_r,MG,4,0
8cpv_r,MG,5,1
8cpv_r,MG,6,0
8cpv_r,MG,7,0
8cpv_r,MG,8,0
8cpv_r,MG,9,0
8cpw_1,MG,0,0
8cpw_1,MG,1,0
8cpw_1,MG,2,0
8cpw_1,MG,3,0
8cpw_1,MG,4,0
8cpw_1,MG,5,1
8cpw_1,MG,6,0
8cpw_1,MG,7,0
8cpw_1,MG,8,0
8cpw_1,MG,9,0
8cpw_2,MG,0,0
8cpw_2,MG,1,0
8cpw_2,MG,2,0
8cpw_2,MG,3,0
8cpw_2,MG,4,0
8cpw_2,MG,5,1
8cpw_2,MG,6,0
8cpw_2,MG,7,0
8cpw_2,MG,8,0
8cpw_2,MG,9,0
8cpw_4,MG,0,0
8cpw_4,MG,1,0
8cpw_4,MG,2,0
8cpw_4,MG,3,0
8cpw_4,MG,4,0
8cpw_4,MG,5,1
8cpw_4,MG,6,0
8cpw_4,MG,7,0
8cpw_4,MG,8,0
8cpw_4,MG,9,0
8cpw_A,MG,0,0
8cpw_A,MG,1,0
8cpw_A,MG,2,0
8cpw_A,MG,3,0
8cpw_A,MG,4,0
8cpw_A,MG,5,1
8cpw_A,MG,6,0
8cpw_A,MG,7,0
8cpw_A,MG,8,0
8cpw_A,MG,9,0
8cpw_B,MG,0,0
8cpw_B,MG,1,0
8cpw_B,MG,2,0
8cpw_B,MG,3,0
8cpw_B,MG,4,0
8cpw_B,MG,5,1
8cpw_B,MG,6,0
8cpw_B,MG,7,0
8cpw_B,MG,8,0
8cpw_B,MG,9,0
8cpw_E,MG,0,0
8cpw_E,MG,1,0
8cpw_E,MG,2,0
8cpw_E,MG,3,0
8cpw_E,MG,4,0
8cpw_E,MG,5,1
8cpw_E,MG,6,0
8cpw_E,MG,7,0
8cpw_E,MG,8,0
8cpw_E,MG,9,0
8cpw_F,MG,0,0
8cpw_F,MG,1,0
8cpw_F,MG,2,0
8cpw_F,MG,3,0
8cpw_F,MG,4,0
8cpw_F,MG,5,1
8cpw_F,MG,6,0
8cpw_F,MG,7,0
8cpw_F,MG,8,0
8cpw_F,MG,9,0
8cpw_H,MG,0,0
8cpw_H,MG,1,0
8cpw_H,MG,2,0
8cpw_H,MG,3,0
8cpw_H,MG,4,0
8cpw_H,MG,5,1
8cpw_H,MG,6,0
8cpw_H,MG,7,0
8cpw_H,MG,8,0
8cpw_H,MG,9,0
8cpw_I,MG,0,0
8cpw_I,MG,1,0
8cpw_I,MG,2,0
8cpw_I,MG,3,0
8cpw_I,MG,4,0
8cpw_I,MG,5,1
8cpw_I,MG,6,0
8cpw_I,MG,7,0
8cpw_I,MG,8,0
8cpw_I,MG,9,0
8cpw_K,MG,0,0
8cpw_K,MG,1,0
8cpw_K,MG,2,0
8cpw_K,MG,3,0
8cpw_K,MG,4,0
8cpw_K,MG,5,1
8cpw_K,MG,6,0
8cpw_K,MG,7,0
8cpw_K,MG,8,0
8cpw_K,MG,9,0
8cpw_O,MG,0,0
8cpw_O,MG,1,0
8cpw_O,MG,2,0
8cpw_O,MG,3,0
8cpw_O,MG,4,0
8cpw_O,MG,5,1
8cpw_O,MG,6,0
8cpw_O,MG,7,0
8cpw_O,MG,8,0
8cpw_O,MG,9,0
8cpw_P,MG,0,0
8cpw_P,MG,1,0
8cpw_P,MG,2,0
8cpw_P,MG,3,0
8cpw_P,MG,4,0
8cpw_P,MG,5,1
8cpw_P,MG,6,0
8cpw_P,MG,7,0
8cpw_P,MG,8,0
8cpw_P,MG,9,0
8cpw_S,MG,0,0
8cpw_S,MG,1,0
8cpw_S,MG,2,0
8cpw_S,MG,3,0
8cpw_S,MG,4,0
8cpw_S,MG,5,1
8cpw_S,MG,6,0
8cpw_S,MG,7,0
8cpw_S,MG,8,0
8cpw_S,MG,9,0
8cpw_U,MG,0,0
8cpw_U,MG,1,0
8cpw_U,MG,2,0
8cpw_U,MG,3,0
8cpw_U,MG,4,0
8cpw_U,MG,5,1
8cpw_U,MG,6,0
8cpw_U,MG,7,0
8cpw_U,MG,8,0
8cpw_U,MG,9,0
8cpw_X,MG,0,0
8cpw_X,MG,1,0
8cpw_X,MG,2,0
8cpw_X,MG,3,0
8cpw_X,MG,4,0
8cpw_X,MG,5,1
8cpw_X,MG,6,0
8cpw_X,MG,7,0
8cpw_X,MG,8,0
8cpw_X,MG,9,0
8cpw_Y,MG,0,0
8cpw_Y,MG,1,0
8cpw_Y,MG,2,0
8cpw_Y,MG,3,0
8cpw_Y,MG,4,0
8cpw_Y,MG,5,1
8cpw_Y,MG,6,0
8cpw_Y,MG,7,0
8cpw_Y,MG,8,0
8cpw_Y,MG,9,0
8cpw_e,MG,0,0
8cpw_e,MG,1,0
8cpw_e,MG,2,0
8cpw_e,MG,3,0
8cpw_e,MG,4,0
8cpw_e,MG,5,1
8cpw_e,MG,6,0
8cpw_e,MG,7,0
8cpw_e,MG,8,0
8cpw_e,MG,9,0
8cpw_r,MG,0,0
8cpw_r,MG,1,0
8cpw_r,MG,2,0
8cpw_r,MG,3,0
8cpw_r,MG,4,0
8cpw_r,MG,5,1
8cpw_r,MG,6,0
8cpw_r,MG,7,0
8cpw_r,MG,8,0
8cpw_r,MG,9,0
8cpx_1,MG,0,0
8cpx_1,MG,1,0
8cpx_1,MG,2,0
8cpx_1,MG,3,0
8cpx_1,MG,4,0
8cpx_1,MG,5,1
8cpx_1,MG,6,0
8cpx_1,MG,7,0
8cpx_1,MG,8,0
8cpx_1,MG,9,0
8cpx_2,MG,0,0
8cpx_2,MG,1,0
8cpx_2,MG,2,0
8cpx_2,MG,3,0
8cpx_2,MG,4,0
8cpx_2,MG,5,1
8cpx_2,MG,6,0
8cpx_2,MG,7,0
8cpx_2,MG,8,0
8cpx_2,MG,9,0
8cpx_4,MG,0,0
8cpx_4,MG,1,0
8cpx_4,MG,2,0
8cpx_4,MG,3,0
8cpx_4,MG,4,0
8cpx_4,MG,5,1
8cpx_4,MG,6,0
8cpx_4,MG,7,0
8cpx_4,MG,8,0
8cpx_4,MG,9,0
8cpx_A,MG,0,0
8cpx_A,MG,1,0
8cpx_A,MG,2,0
8cpx_A,MG,3,0
8cpx_A,MG,4,0
8cpx_A,MG,5,1
8cpx_A,MG,6,0
8cpx_A,MG,7,0
8cpx_A,MG,8,0
8cpx_A,MG,9,0
8cpx_B,MG,0,0
8cpx_B,MG,1,0
8cpx_B,MG,2,0
8cpx_B,MG,3,0
8cpx_B,MG,4,0
8cpx_B,MG,5,1
8cpx_B,MG,6,0
8cpx_B,MG,7,0
8cpx_B,MG,8,0
8cpx_B,MG,9,0
8cpx_E,MG,0,0
8cpx_E,MG,1,0
8cpx_E,MG,2,0
8cpx_E,MG,3,0
8cpx_E,MG,4,0
8cpx_E,MG,5,1
8cpx_E,MG,6,0
8cpx_E,MG,7,0
8cpx_E,MG,8,0
8cpx_E,MG,9,0
8cpx_F,MG,0,0
8cpx_F,MG,1,0
8cpx_F,MG,2,0
8cpx_F,MG,3,0
8cpx_F,MG,4,0
8cpx_F,MG,5,1
8cpx_F,MG,6,0
8cpx_F,MG,7,0
8cpx_F,MG,8,0
8cpx_F,MG,9,0
8cpx_H,MG,0,0
8cpx_H,MG,1,0
8cpx_H,MG,2,0
8cpx_H,MG,3,0
8cpx_H,MG,4,0
8cpx_H,MG,5,1
8cpx_H,MG,6,0
8cpx_H,MG,7,0
8cpx_H,MG,8,0
8cpx_H,MG,9,0
8cpx_I,MG,0,0
8cpx_I,MG,1,0
8cpx_I,MG,2,0
8cpx_I,MG,3,0
8cpx_I,MG,4,0
8cpx_I,MG,5,1
8cpx_I,MG,6,0
8cpx_I,MG,7,0
8cpx_I,MG,8,0
8cpx_I,MG,9,0
8cpx_K,MG,0,0
8cpx_K,MG,1,0
8cpx_K,MG,2,0
8cpx_K,MG,3,0
8cpx_K,MG,4,0
8cpx_K,MG,5,1
8cpx_K,MG,6,0
8cpx_K,MG,7,0
8cpx_K,MG,8,0
8cpx_K,MG,9,0
8cpx_O,MG,0,0
8cpx_O,MG,1,0
8cpx_O,MG,2,0
8cpx_O,MG,3,0
8cpx_O,MG,4,0
8cpx_O,MG,5,1
8cpx_O,MG,6,0
8cpx_O,MG,7,0
8cpx_O,MG,8,0
8cpx_O,MG,9,0
8cpx_P,MG,0,0
8cpx_P,MG,1,0
8cpx_P,MG,2,0
8cpx_P,MG,3,0
8cpx_P,MG,4,0
8cpx_P,MG,5,1
8cpx_P,MG,6,0
8cpx_P,MG,7,0
8cpx_P,MG,8,0
8cpx_P,MG,9,0
8cpx_S,MG,0,0
8cpx_S,MG,1,0
8cpx_S,MG,2,0
8cpx_S,MG,3,0
8cpx_S,MG,4,0
8cpx_S,MG,5,1
8cpx_S,MG,6,0
8cpx_S,MG,7,0
8cpx_S,MG,8,0
8cpx_S,MG,9,0
8cpx_U,MG,0,0
8cpx_U,MG,1,0
8cpx_U,MG,2,0
8cpx_U,MG,3,0
8cpx_U,MG,4,0
8cpx_U,MG,5,1
8cpx_U,MG,6,0
8cpx_U,MG,7,0
8cpx_U,MG,8,0
8cpx_U,MG,9,0
8cpx_X,MG,0,0
8cpx_X,MG,1,0
8cpx_X,MG,2,0
8cpx_X,MG,3,0
8cpx_X,MG,4,0
8cpx_X,MG,5,1
8cpx_X,MG,6,0
8cpx_X,MG,7,0
8cpx_X,MG,8,0
8cpx_X,MG,9,0
8cpx_Y,MG,0,0
8cpx_Y,MG,1,0
8cpx_Y,MG,2,0
8cpx_Y,MG,3,0
8cpx_Y,MG,4,0
8cpx_Y,MG,5,1
8cpx_Y,MG,6,0
8cpx_Y,MG,7,0
8cpx_Y,MG,8,0
8cpx_Y,MG,9,0
8cpx_e,MG,0,0
8cpx_e,MG,1,0
8cpx_e,MG,2,0
8cpx_e,MG,3,0
8cpx_e,MG,4,0
8cpx_e,MG,5,1
8cpx_e,MG,6,0
8cpx_e,MG,7,0
8cpx_e,MG,8,0
8cpx_e,MG,9,0
8cpx_r,MG,0,0
8cpx_r,MG,1,0
8cpx_r,MG,2,0
8cpx_r,MG,3,0
8cpx_r,MG,4,0
8cpx_r,MG,5,1
8cpx_r,MG,6,0
8cpx_r,MG,7,0
8cpx_r,MG,8,0
8cpx_r,MG,9,0
8cqx_A,MG,0,0
8cqx_A,MG,1,0
8cqx_A,MG,2,0
8cqx_A,MG,3,0
8cqx_A,MG,4,0
8cqx_A,MG,5,1
8cqx_A,MG,6,0
8cqx_A,MG,7,0
8cqx_A,MG,8,0
8cqx_A,MG,9,0
8cqx_B,MG,0,0
8cqx_B,MG,1,0
8cqx_B,MG,2,0
8cqx_B,MG,3,0
8cqx_B,MG,4,0
8cqx_B,MG,5,1
8cqx_B,MG,6,0
8cqx_B,MG,7,0
8cqx_B,MG,8,0
8cqx_B,MG,9,0
8cqx_C,MG,0,0
8cqx_C,MG,1,0
8cqx_C,MG,2,0
8cqx_C,MG,3,0
8cqx_C,MG,4,0
8cqx_C,MG,5,1
8cqx_C,MG,6,0
8cqx_C,MG,7,0
8cqx_C,MG,8,0
8cqx_C,MG,9,0
8crs_B,FE,0,0
8crs_B,FE,1,0
8crs_B,FE,2,0
8crs_B,FE,3,1
8crs_B,FE,4,0
8crs_B,FE,5,0
8crs_B,FE,6,0
8crs_B,FE,7,0
8crs_B,FE,8,0
8crs_B,FE,9,0
8crs_D,FE,0,0
8crs_D,FE,1,0
8crs_D,FE,2,0
8crs_D,FE,3,1
8crs_D,FE,4,0
8crs_D,FE,5,0
8crs_D,FE,6,0
8crs_D,FE,7,0
8crs_D,FE,8,0
8crs_D,FE,9,0
8crx_0,ZN,0,0
8crx_0,ZN,1,0
8crx_0,ZN,2,0
8crx_0,ZN,3,0
8crx_0,ZN,4,0
8crx_0,ZN,5,0
8crx_0,ZN,6,0
8crx_0,ZN,7,0
8crx_0,ZN,8,0
8crx_0,ZN,9,1
8crx_1,MG,0,0
8crx_1,MG,1,0
8crx_1,MG,2,0
8crx_1,MG,3,0
8crx_1,MG,4,0
8crx_1,MG,5,1
8crx_1,MG,6,0
8crx_1,MG,7,0
8crx_1,MG,8,0
8crx_1,MG,9,0
8crx_4,ZN,0,0
8crx_4,ZN,1,0
8crx_4,ZN,2,0
8crx_4,ZN,3,0
8crx_4,ZN,4,0
8crx_4,ZN,5,0
8crx_4,ZN,6,0
8crx_4,ZN,7,0
8crx_4,ZN,8,0
8crx_4,ZN,9,1
8crx_S,ZN,0,0
8crx_S,ZN,1,0
8crx_S,ZN,2,0
8crx_S,ZN,3,0
8crx_S,ZN,4,0
8crx_S,ZN,5,0
8crx_S,ZN,6,0
8crx_S,ZN,7,0
8crx_S,ZN,8,0
8crx_S,ZN,9,1
8crx_c,MG,0,0
8crx_c,MG,1,0
8crx_c,MG,2,0
8crx_c,MG,3,0
8crx_c,MG,4,0
8crx_c,MG,5,1
8crx_c,MG,6,0
8crx_c,MG,7,0
8crx_c,MG,8,0
8crx_c,MG,9,0
8crx_k,MG,0,0
8crx_k,MG,1,0
8crx_k,MG,2,0
8crx_k,MG,3,0
8crx_k,MG,4,0
8crx_k,MG,5,1
8crx_k,MG,6,0
8crx_k,MG,7,0
8crx_k,MG,8,0
8crx_k,MG,9,0
8crx_w,ZN,0,0
8crx_w,ZN,1,0
8crx_w,ZN,2,0
8crx_w,ZN,3,0
8crx_w,ZN,4,0
8crx_w,ZN,5,0
8crx_w,ZN,6,0
8crx_w,ZN,7,0
8crx_w,ZN,8,0
8crx_w,ZN,9,1
8crx_z,ZN,0,0
8crx_z,ZN,1,0
8crx_z,ZN,2,0
8crx_z,ZN,3,0
8crx_z,ZN,4,0
8crx_z,ZN,5,0
8crx_z,ZN,6,0
8crx_z,ZN,7,0
8crx_z,ZN,8,0
8crx_z,ZN,9,1
8csp_B,MG,0,0
8csp_B,MG,1,0
8csp_B,MG,2,0
8csp_B,MG,3,0
8csp_B,MG,4,0
8csp_B,MG,5,1
8csp_B,MG,6,0
8csp_B,MG,7,0
8csp_B,MG,8,0
8csp_B,MG,9,0
8csp_O,ZN,0,0
8csp_O,ZN,1,0
8csp_O,ZN,2,0
8csp_O,ZN,3,0
8csp_O,ZN,4,0
8csp_O,ZN,5,0
8csp_O,ZN,6,0
8csp_O,ZN,7,0
8csp_O,ZN,8,0
8csp_O,ZN,9,1
8csq_B,MG,0,0
8csq_B,MG,1,0
8csq_B,MG,2,0
8csq_B,MG,3,0
8csq_B,MG,4,0
8csq_B,MG,5,1
8csq_B,MG,6,0
8csq_B,MG,7,0
8csq_B,MG,8,0
8csq_B,MG,9,0
8csq_O,ZN,0,0
8csq_O,ZN,1,0
8csq_O,ZN,2,0
8csq_O,ZN,3,0
8csq_O,ZN,4,0
8csq_O,ZN,5,0
8csq_O,ZN,6,0
8csq_O,ZN,7,0
8csq_O,ZN,8,0
8csq_O,ZN,9,1
8csr_B,MG,0,0
8csr_B,MG,1,0
8csr_B,MG,2,0
8csr_B,MG,3,0
8csr_B,MG,4,0
8csr_B,MG,5,1
8csr_B,MG,6,0
8csr_B,MG,7,0
8csr_B,MG,8,0
8csr_B,MG,9,0
8csr_O,ZN,0,0
8csr_O,ZN,1,0
8csr_O,ZN,2,0
8csr_O,ZN,3,0
8csr_O,ZN,4,0
8csr_O,ZN,5,0
8csr_O,ZN,6,0
8csr_O,ZN,7,0
8csr_O,ZN,8,0
8csr_O,ZN,9,1
8css_B,MG,0,0
8css_B,MG,1,0
8css_B,MG,2,0
8css_B,MG,3,0
8css_B,MG,4,0
8css_B,MG,5,1
8css_B,MG,6,0
8css_B,MG,7,0
8css_B,MG,8,0
8css_B,MG,9,0
8css_O,ZN,0,0
8css_O,ZN,1,0
8css_O,ZN,2,0
8css_O,ZN,3,0
8css_O,ZN,4,0
8css_O,ZN,5,0
8css_O,ZN,6,0
8css_O,ZN,7,0
8css_O,ZN,8,0
8css_O,ZN,9,1
8cst_B,MG,0,0
8cst_B,MG,1,0
8cst_B,MG,2,0
8cst_B,MG,3,0
8cst_B,MG,4,0
8cst_B,MG,5,1
8cst_B,MG,6,0
8cst_B,MG,7,0
8cst_B,MG,8,0
8cst_B,MG,9,0
8cst_O,ZN,0,0
8cst_O,ZN,1,0
8cst_O,ZN,2,0
8cst_O,ZN,3,0
8cst_O,ZN,4,0
8cst_O,ZN,5,0
8cst_O,ZN,6,0
8cst_O,ZN,7,0
