pdbchain,LigID,partitions
5vxi_A,{'MN'},2
5vxt_B,{'FE'},1
5vxz_A,{'CA'},4
5vyb_A,{'CA'},1
5vyd_A,{'ZN'},1
5vyf_F,{'CA'},1
5vyg_B,{'CA'},5
5vz1_C,{'ZN'},1
5vz7_A,{'MG'},1
5vz9_A,{'MG'},1
5vza_A,{'MG'},1
5vzc_A,{'MG'},1
5vzd_A,{'MG'},1
5vzf_A,{'MG'},1
5vzg_A,{'MG'},1
5vzh_A,{'MG'},1
5vzi_A,{'MG'},1
5vzt_B,{'ZN'},4
5vzv_A,{'ZN'},5
5w0b_A,{'ZN'},3
5w0g_A,{'ZN'},2
5w0m_A,{'ZN'},3
5w0m_C,{'ZN'},3
5w0n_A,"{'ZN', 'MG'}",3
5w0n_B,"{'ZN', 'MG'}",3
5w0n_C,{'MG'},3
5w0r_A,"{'CA', 'ZN'}",3
5w0r_B,"{'CA', 'ZN'}",3
5w15_D,{'MG'},3
5w21_A,{'ZN'},3
5w3d_B,{'MG'},4
5w3i_A,{'MN'},2
5w3q_A,{'CA'},6
5w3u_A,"{'CO', 'FE'}",4
5w3u_B,"{'CO', 'FE'}",4
5w3u_C,"{'CO', 'FE'}",4
5w3u_D,"{'CO', 'FE'}",4
5w3v_A,{'ZN'},4
5w3v_C,{'ZN'},4
5w3w_A,"{'CO', 'FE'}",4
5w3w_B,"{'CO', 'FE'}",4
5w3w_C,"{'CO', 'FE'}",4
5w3w_D,"{'CO', 'FE'}",4
5w3x_D,{'ZN'},1
5w3z_A,"{'CO', 'FE'}",4
5w3z_B,"{'CO', 'FE'}",4
5w3z_C,"{'CO', 'FE'}",4
5w3z_D,"{'CO', 'FE'}",4
5w45_A,{'ZN'},4
5w4c_A,{'CA'},2
5w4t_A,{'CA'},3
5w57_A,{'ZN'},5
5w5k_C,{'ZN'},2
5w5x_L,{'ZN'},1
5w6b_G,{'ZN'},4
5w6k_A,{'MG'},5
5w6p_F,{'ZN'},5
5w6x_A,{'MG'},1
5w6x_B,{'MG'},1
5w75_D,{'MG'},2
5w78_B,{'CA'},1
5w7a_B,{'CA'},1
5w7b_C,{'CA'},1
5w7b_D,{'CA'},1
5w7c_C,{'CA'},1
5w7d_A,{'CA'},3
5w7e_A,{'CA'},3
5w7e_B,{'CA'},3
5w7f_A,{'CA'},3
5w7f_B,{'CA'},3
5w7h_A,{'ZN'},4
5w7h_B,{'ZN'},4
5w7l_A,{'MG'},3
5w7l_B,{'MG'},3
5w7q_A,{'MG'},2
5w7u_A,{'MN'},2
5w80_A,{'CA'},3
5w83_B,{'ZN'},4
5w89_A,{'ZN'},4
5w8o_A,{'CA'},1
5w8o_B,{'CA'},1
5w8r_A,{'CA'},3
5w8v_A,{'MG'},1
5w8v_B,{'MG'},1
5w90_A,{'ZN'},6
5w91_A,{'CA'},3
5w92_A,{'MN'},2
5w9a_A,{'ZN'},4
5w9a_B,{'ZN'},4
5w9g_A,{'MN'},2
5w9q_A,{'ZN'},3
5w9q_B,{'ZN'},3
5w9s_C,{'ZN'},2
5wa7_A,{'MN'},2
5wai_B,{'ZN'},3
5wai_F,{'ZN'},3
5wam_B,{'ZN'},1
5wat_A,{'MG'},3
5wbn_A,{'ZN'},2
5wbv_A,{'ZN'},3
5wbv_B,{'ZN'},3
5wbx_R,{'CA'},5
5wcg_A,{'ZN'},1
5wch_A,{'ZN'},1
5wch_B,{'ZN'},1
5wch_C,{'ZN'},1
5wch_D,{'ZN'},1
5wci_A,{'ZN'},1
5wcp_A,{'ZN'},4
5wcq_A,{'ZN'},4
5wcq_G,{'ZN'},4
5wcr_A,{'ZN'},4
5wcr_G,{'ZN'},4
5wcw_G,{'ZN'},4
5wd6_A,{'CA'},1
5wdc_A,{'MN'},2
5wdg_A,{'MG'},2
5wdg_B,{'MG'},2
5wdi_A,{'SO4'},5
5wdi_B,{'SO4'},5
5wdp_A,"{'CA', 'MG'}",3
5wdr_A,{'MG'},3
5wdy_A,{'MN'},3
5wdy_B,{'MN'},3
5we2_B,{'ZN'},5
5we7_A,{'MN'},2
5we8_A,{'MN'},3
5we8_B,{'MN'},3
5wei_A,{'MN'},2
5wf7_B,{'ZN'},2
5wfc_B,{'ZN'},2
5wfd_B,{'ZN'},2
5wfi_B,{'ZN'},4
5wfn_A,{'MG'},3
5wg3_A,{'MG'},5
5wgm_A,{'ZN'},2
5wgm_C,{'ZN'},2
5wgr_A,{'ZN'},2
5wgs_A,{'ZN'},2
5wgt_A,{'ZN'},2
5wgu_A,{'ZN'},2
5wgv_A,{'ZN'},2
5wha_A,{'CA'},3
5wha_D,{'CA'},3
5wha_G,{'CA'},3
5whb_A,{'CA'},3
5whb_C,{'CA'},3
5whb_D,{'CA'},3
5whb_G,{'MG'},3
5whb_J,{'CA'},3
5whe_A,{'CA'},3
5whe_D,{'CA'},3
5whe_F,{'CA'},3
5whe_G,{'CA'},3
5whg_A,{'ZN'},6
5whm_A,{'CA'},4
5whv_G,{'CA'},3
5why_A,{'CA'},5
5why_B,{'CA'},5
5wi5_C,{'MG'},3
5wiz_G,{'ZN'},4
5wj0_A,{'ZN'},4
5wj0_G,{'ZN'},4
5wj8_A,{'CA'},1
5wja_D,{'CU'},3
5wjm_A,{'CA'},1
5wjq_D,{'ZN'},6
5wkc_A,{'MG'},2
5wkc_B,{'MG'},2
5wkc_D,{'MG'},2
5wkc_E,{'MG'},2
5wle_A,{'ZN'},3
5wlf_A,{'ZN'},3
5wly_A,{'MN'},1
5wm1_A,{'MG'},2
5wm3_A,{'MG'},3
5wm4_A,{'MG'},3
5wmm_A,{'CA'},6
5wms_G,{'ZN'},4
5wms_Q,{'ZN'},4
5wmt_B,{'MG'},2
5wmt_C,{'MG'},2
5wn5_A,{'MN'},4
5wnb_H,{'ZN'},1
5wnb_I,{'ZN'},1
5wnb_L,{'ZN'},1
5wnb_M,{'ZN'},1
5wni_A,{'MG'},3
5wnn_A,{'PO4'},2
5wno_A,{'MG'},3
5wpl_A,{'CA'},3
5wpl_G,{'CA'},3
5wpl_J,{'CA'},3
5wpm_A,{'MG'},3
5wpn_A,{'ZN'},6
5wpp_A,{'CA'},1
5wpr_A,{'CA'},1
5wps_A,{'CA'},1
5wpu_A,{'CA'},1
5wq0_B,{'MG'},4
5wq0_D,{'MG'},4
5wq5_A,"{'ZN', 'MG'}",2
5wqg_A,{'CA'},1
5wrj_A,{'MG'},3
5wro_A,{'CO'},2
5wrt_A,{'MG'},1
5ws2_A,{'ZN'},1
5ws2_B,{'ZN'},1
5ws8_A,{'MG'},5
5ws9_A,{'MG'},5
5wsk_A,{'MG'},1
5wsk_B,{'MG'},1
5wsk_C,{'MG'},1
5wsk_D,{'MG'},1
5wsl_A,{'CA'},1
5wsz_A,{'CU'},4
5wtd_A,{'FE'},3
5wti_Z,{'MG'},4
5wtl_C,{'CA'},1
5wu3_A,{'MG'},1
5wu4_A,{'MG'},1
5wu4_B,{'MG'},1
5wuq_C,{'ZN'},1
5wv4_A,{'CU'},4
5wvo_C,{'ZN'},1
5wvq_A,{'CA'},4
5wvt_A,{'CA'},4
5ww8_C,"{'MG', 'FE'}",4
5ww9_A,"{'MG', 'FE'}",4
5ww9_B,{'FE'},4
5wwb_A,{'CA'},4
5wwd_A,{'MG'},5
5wwp_A,{'ZN'},1
5wwp_B,{'ZN'},2
5wxg_A,{'ZN'},2
5wz3_A,{'ZN'},6
5wze_B,"{'CA', 'MN'}",4
5wzn_A,"{'CA', 'ZN'}",4
5wzn_B,"{'CA', 'ZN'}",4
5wzo_A,{'CA'},4
5wzp_A,"{'CA', 'ZN'}",4
5wzp_B,"{'CA', 'ZN'}",4
5wzq_A,{'ZN'},4
5wzq_B,{'ZN'},4
5wzr_A,"{'CA', 'ZN'}",4
5wzr_B,"{'CA', 'ZN'}",4
5x0i_A,{'MG'},5
5x0i_B,{'MG'},5
5x2a_A,{'MG'},3
5x2a_B,{'MG'},3
5x2a_D,{'MG'},3
5x2b_B,{'CA'},1
5x2b_D,{'CA'},1
5x2b_E,{'CA'},1
5x2b_F,{'CA'},1
5x2b_G,{'CA'},1
5x2b_J,{'CA'},1
5x2b_L,{'CA'},1
5x2e_A,{'CA'},6
5x2j_A,{'MN'},5
5x2l_A,{'MG'},1
5x2l_B,{'MG'},1
5x2m_L,{'CA'},1
5x31_A,{'CU'},4
5x3t_H,{'MG'},2
5x40_A,{'MG'},5
5x42_A,{'ZN'},5
5x42_C,{'ZN'},5
5x45_B,{'ZN'},3
5x49_A,{'MN'},4
5x4h_A,{'MG'},1
5x4j_A,{'ZN'},1
5x4x_A,{'SO4'},4
5x4y_A,{'SO4'},4
5x5h_A,{'MG'},6
5x5p_A,{'FE'},3
5x6a_A,{'MG'},5
5x6i_A,"{'CA', 'ZN'}",3
5x6j_A,{'ZN'},3
5x7g_A,{'CA'},2
5x7j_A,{'CA'},6
5x7j_B,{'CA'},6
5x7u_A,{'MG'},4
5x86_A,{'MG'},6
5x86_B,{'MG'},6
5x8a_B,{'MG'},6
5x8b_A,{'MG'},6
5x8c_B,{'MG'},6
5x8d_A,{'MG'},6
5x8f_B,{'MG'},3
5x8g_B,{'CA'},3
5x8g_D,{'MG'},3
5x98_A,{'MG'},6
5x98_B,{'MG'},6
5x99_A,{'MG'},6
5x99_B,{'MG'},6
5x9a_A,{'CA'},5
5x9a_B,{'CA'},5
5x9v_C,{'MG'},2
5xaf_F,{'MG'},1
5xal_A,{'MG'},6
5xal_B,{'MG'},6
5xau_A,{'CA'},1
5xau_D,{'CA'},1
5xbn_A,{'ZN'},2
5xbv_A,{'ZN'},2
5xc0_A,{'MG'},3
5xc5_A,{'MG'},3
5xch_A,{'ZN'},1
5xcv_A,{'CA'},1
5xd3_A,{'MG'},6
5xd7_A,{'MG'},4
5xd8_A,{'MG'},4
5xd8_B,{'MG'},4
5xd9_A,{'MG'},4
5xdr_A,{'MG'},4
5xdw_A,{'CA'},5
5xe5_A,{'MG'},1
5xeg_A,{'MN'},1
5xem_A,{'CA'},3
5xet_C,{'MG'},5
5xev_A,{'ZN'},6
5xf9_D,{'MG'},1
5xfm_A,{'CA'},1
5xfn_A,{'ZN'},5
5xfo_A,{'ZN'},5
5xfp_A,{'ZN'},5
5xfp_E,{'ZN'},5
5xfq_A,{'ZN'},5
5xfq_B,{'ZN'},5
5xfr_A,{'ZN'},5
5xfr_B,{'ZN'},5
5xgd_A,{'MG'},1
5xgk_A,{'FE'},4
5xgk_B,{'FE'},4
5xgk_C,{'FE'},4
5xgk_D,{'FE'},4
5xgu_A,{'MG'},3
5xgu_B,{'MG'},3
5xgw_A,{'ZN'},5
5xgx_A,{'ZN'},5
5xhi_A,{'MG'},6
5xhm_A,{'MG'},6
5xhn_A,{'MG'},6
5xho_A,{'MG'},6
5xhs_A,{'ZN'},1
5xil_A,"{'ZN', 'MG'}",6
5xin_A,{'MG'},6
5xio_A,{'ZN'},6
5xio_B,{'ZN'},6
5xiq_B,{'MG'},6
5xj2_B,{'ZN'},5
5xj2_D,{'ZN'},5
5xj6_A,{'PO4'},6
5xj8_A,{'PO4'},6
5xjp_A,{'MG'},4
5xk9_C,{'MG'},2
5xkm_B,{'ZN'},1
5xkm_E,{'ZN'},1
5xkm_F,{'ZN'},1
5xko_A,{'ZN'},1
5xko_B,{'ZN'},1
5xkp_A,{'ZN'},1
5xkq_A,{'ZN'},1
5xkq_B,{'ZN'},1
5xkq_C,{'ZN'},1
5xkx_A,{'ZN'},3
5xlg_L,{'MG'},1
5xm3_A,{'MG'},2
5xmo_A,{'CU'},4
5xmz_A,{'CA'},2
5xn1_A,{'MG'},3
5xn8_A,{'ZN'},2
5xn9_A,"{'ZN', 'MG'}",5
5xnc_B,{'FE'},3
5xne_A,{'ZN'},6
5xnh_A,{'FE'},3
5xnh_H,{'FE'},3
5xnl_A,{'FE2'},4
5xnl_D,{'FE2'},1
5xnq_A,{'CA'},4
5xnr_A,{'CA'},3
5xob_Z,"{'ZN', 'MG'}",5
5xog_C,{'ZN'},3
5xog_I,{'ZN'},5
5xog_J,{'ZN'},5
5xog_L,{'ZN'},5
5xog_M,{'ZN'},4
5xoi_A,{'MN'},1
5xop_A,{'CA'},3
5xou_A,{'MG'},4
5xou_B,{'MG'},4
5xox_A,{'MG'},3
5xp0_A,{'MG'},3
5xp5_A,{'MG'},3
5xp7_A,{'MG'},3
5xp7_B,{'MG'},3
5xpa_A,{'MG'},4
5xpx_A,"{'CA', 'ZN'}",3
5xq3_A,{'CA'},3
5xq3_B,{'CA'},3
5xqg_A,{'CA'},3
5xqg_C,{'CA'},3
5xqg_D,{'CA'},3
5xqg_F,{'CA'},3
5xqg_G,{'CA'},3
5xqg_H,{'CA'},3
5xqj_E,{'CA'},3
5xqj_G,{'CA'},3
5xqz_A,{'ZN'},5
5xqz_B,{'ZN'},5
5xr2_C,{'ZN'},5
5xr4_A,{'MG'},3
5xr6_A,{'MG'},3
5xr7_A,{'MG'},3
5xsi_A,{'MN'},2
5xsp_A,{'MN'},2
5xt2_B,{'MG'},1
5xt3_A,{'MN'},2
5xt8_B,{'MG'},6
5xts_A,{'CA'},3
5xtu_A,{'CA'},5
5xu6_A,{'SO4'},2
5xu6_B,{'SO4'},2
5xu6_C,{'SO4'},2
5xu6_D,{'SO4'},2
5xu8_A,{'ZN'},1
5xuj_A,"{'ZN', 'MG'}",2
5xuw_A,{'CA'},5
5xvb_L,{'MG'},1
5xvc_L,{'MG'},1
5xve_A,{'ZN'},1
5xvp_E,{'MG'},5
5xvz_A,{'CA'},5
5xw2_A,{'MG'},3
5xwd_A,{'ZN'},5
5xwd_D,{'ZN'},5
5xwd_H,{'ZN'},1
5xwi_A,"{'CA', 'ZN'}",4
5xwj_B,{'CA'},2
5xwk_A,"{'CA', 'PO4', 'ZN'}",4
5xwm_A,{'ZN'},1
5xwm_B,{'ZN'},1
5xwm_C,{'ZN'},1
5xwm_D,{'ZN'},1
5xwq_A,{'MG'},4
5xx9_A,{'FE2'},4
5xxe_C,{'ZN'},5
5xxl_B,{'MG'},4
5xxm_A,{'MG'},4
5xxn_A,{'MG'},4
5xxn_B,{'MG'},4
5xxo_A,{'MG'},4
5xxo_B,{'MG'},4
5xy4_A,{'CA'},5
5xzj_A,{'ZN'},3
5xzm_A,{'CA'},5
5xzm_B,{'CA'},5
5xzm_C,{'CA'},5
5xzm_D,{'CA'},5
5xzn_A,{'CA'},5
5xzn_C,{'CA'},5
5y05_A,{'ZN'},4
5y06_A,{'ZN'},4
5y0z_B,{'ZN'},1
5y17_A,{'CA'},5
5y1x_A,{'ZN'},6
5y1z_C,{'ZN'},2
5y1z_D,{'ZN'},2
5y20_A,{'ZN'},1
5y2f_A,{'ZN'},1
5y2z_A,{'CA'},6
5y2z_C,{'CA'},6
5y2z_E,{'CA'},6
5y2z_G,{'CA'},6
5y2z_H,{'CA'},6
5y2z_I,{'CA'},6
5y3e_A,{'ZN'},4
5y3j_A,{'MG'},1
5y4c_A,{'CU'},1
5y4h_A,{'ZN'},1
5y4k_A,{'ZN'},3
5y4z_A,{'MN'},2
5y5e_A,{'CA'},4
5y5n_A,{'ZN'},1
5y5s_C,{'MG'},3
5y5s_L,{'FE'},5
5y5s_M,{'FE'},1
5y5s_U,{'CA'},1
5y6m_A,{'MN'},2
5y6z_E,{'MG'},3
5y78_A,{'PO4'},2
5y7f_A,{'CA'},1
5y8h_A,{'MG'},4
5y8v_A,{'MG'},5
5y8v_D,{'MG'},5
5y9b_B,{'CA'},3
5y9e_A,{'MG'},6
5y9e_B,{'MG'},6
5y9e_C,{'MG'},6
5y9e_D,{'MG'},6
5y9e_E,{'MG'},6
5y9x_A,{'CO'},4
5ya6_B,{'CA'},3
5yat_A,{'ZN'},4
5ybh_A,{'MG'},2
5ybh_B,{'MG'},2
5ybi_A,{'MG'},2
5ybi_B,{'MG'},2
5ybl_A,{'MN'},2
5ybl_B,{'MN'},2
5ybl_C,{'MN'},2
5ybl_D,{'MN'},2
5ybn_A,{'FE'},2
5ybn_B,{'FE'},2
5ybo_A,{'FE'},2
5ybo_B,{'FE'},2
5ybp_A,{'FE'},2
5ybp_B,{'FE'},2
5ybq_B,{'FE'},2
5ybr_B,{'FE'},2
5ybs_A,{'FE'},2
5ybs_B,{'FE'},2
5ybt_A,{'FE'},2
5ybt_B,{'FE'},2
5ybz_A,{'CA'},4
5yc3_A,{'ZN'},4
5ydr_B,{'ZN'},1
5ye4_D,{'ZN'},1
5yec_A,{'ZN'},1
5yec_C,{'ZN'},1
5yef_A,{'ZN'},1
5yef_B,{'ZN'},1
5yel_B,{'ZN'},1
5yem_A,{'CA'},5
5yeq_A,"{'MG', 'SO4'}",5
5yeu_A,{'MG'},5
5yeu_B,{'MG'},5
5yf0_B,{'CA'},4
5yf1_B,{'CA'},4
5yf2_B,{'CA'},4
5yf4_A,{'ZN'},2
5yfb_A,{'ZN'},3
5yfi_H,{'ZN'},1
5yfi_L,{'ZN'},1
5yfn_A,{'MG'},2
5ygg_A,{'CA'},3
5ygi_A,{'MG'},2
5ygr_A,{'PO4'},5
5ygr_B,{'PO4'},5
5ygr_C,{'PO4'},5
5ygr_D,{'PO4'},5
5yh1_A,{'MN'},4
5yhi_A,{'PO4'},4
5yhk_A,{'ZN'},6
5yho_A,{'ZN'},6
5yht_B,{'ZN'},1
5yhw_A,{'MG'},5
5yhw_B,{'MG'},5
5yhw_D,{'MG'},5
5yhw_G,{'MG'},5
5yhx_B,{'ZN'},1
5yhx_H,{'ZN'},1
5yhx_N,{'ZN'},1
5yhy_A,{'ZN'},1
5yhz_A,{'ZN'},1
5yi0_A,{'ZN'},1
5yiq_A,{'ZN'},3
5yix_B,{'ZN'},3
5yiz_G,{'ZN'},5
5yiz_M,{'ZN'},5
5yiz_P,{'ZN'},5
5yiz_t,{'ZN'},5
5yj3_C,{'ZN'},1
5yj7_C,{'CA'},3
5yj9_D,{'MG'},2
5yjg_A,"{'CA', 'MG'}",1
5yjh_A,"{'CA', 'MG'}",1
5yjj_A,"{'PO4', 'MG'}",6
5yjj_E,"{'PO4', 'MG'}",6
5yjm_A,{'ZN'},2
5yjp_A,{'ZN'},2
5yjw_A,{'MG'},1
5ykb_A,"{'CA', 'MG'}",4
5ykb_B,"{'CA', 'MG'}",4
5ykb_C,"{'CA', 'MG'}",4
5ykb_D,"{'CA', 'MG'}",4
5ykn_A,{'ZN'},2
5yko_A,{'ZN'},2
5ykp_A,{'CO'},2
5yl6_A,{'FE'},3
5yl7_A,{'CA'},1
5ylb_A,{'FE'},3
5yln_A,{'ZN'},4
5ylv_A,{'MG'},2
5ym3_A,{'MN'},2
5ynb_B,{'ZN'},6
5ynf_B,{'ZN'},6
5ynz_A,{'ZN'},5
5yo1_A,{'ZN'},6
5yoh_A,{'CO'},2
5yoi_A,{'CO'},2
5yot_A,{'CA'},4
5yox_A,{'ZN'},1
5yox_B,{'ZN'},1
5yox_D,{'ZN'},1
5yox_G,{'ZN'},1
5yp8_A,{'ZN'},3
5ypa_A,{'ZN'},3
5ypb_A,{'ZN'},3
5ypc_B,{'ZN'},3
5ypd_A,{'CO'},2
5ype_A,{'ZN'},3
5ypf_A,{'ZN'},3
5ypg_A,{'ZN'},3
5yph_A,{'ZN'},3
5yps_A,{'CA'},3
5yps_E,{'CA'},3
5ypu_A,{'CA'},3
5ypu_C,{'CA'},3
5ypx_A,{'MG'},5
5ypx_B,{'MG'},5
5yq0_C,{'CA'},1
5yql_A,{'ZN'},1
5yqm_A,{'ZN'},1
5yqn_A,{'ZN'},1
5yr5_A,{'CO'},2
5yro_A,{'MG'},3
5yrp_A,{'MG'},3
5yrp_B,{'MG'},3
5yrt_G,{'CA'},2
5ys1_A,{'CU'},4
5ys5_A,{'CU'},4
5ysf_A,{'MG'},5
5ysg_A,{'CU'},4
5ysg_C,{'CU'},4
5ysh_A,{'CA'},2
5ysq_A,{'SO4'},5
5ysq_B,{'SO4'},5
5yst_A,{'MG'},3
5yt3_A,{'MG'},3
5yt3_C,{'MG'},3
5yt6_B,{'ZN'},3
5yt7_A,"{'CA', 'CU'}",1
5yt7_B,"{'CA', 'CU'}",1
5yt7_C,{'CU'},1
5yto_A,{'ZN'},6
5yuf_A,{'ZN'},1
5yug_A,{'ZN'},3
5yug_E,{'ZN'},1
5yum_A,{'CO'},6
5yv5_A,{'MG'},4
5yvk_A,{'CA'},1
5yvl_D,{'CA'},1
5yvm_A,{'MN'},2
5yvr_A,{'MN'},2
5yvt_A,{'MG'},6
5yvx_A,{'ZN'},4
5yvz_A,{'FE'},4
5yw0_A,{'FE'},4
5yw3_A,{'CU'},4
5ywg_A,{'CO'},4
5ywg_B,{'CO'},4
5ywh_A,{'FE'},4
5ywh_B,{'FE'},4
5ywi_A,{'CO'},4
5ywk_A,{'CO'},4
5ywk_B,{'CO'},4
5ywr_B,{'ZN'},3
5yws_B,{'MG'},4
5ywt_A,"{'CO', 'MG'}",4
5ywt_B,"{'CO', 'MG'}",4
5ywv_A,{'MG'},4
5ywv_B,{'MG'},4
5yxf_A,{'CO'},2
5yy2_A,{'ZN'},3
5yy6_A,{'CO'},4
5yz4_A,"{'CA', 'ZN'}",1
5yz8_E,{'MG'},1
5yz8_F,{'MG'},1
5z01_A,{'MG'},1
5z06_A,{'CA'},3
5z06_B,{'CA'},3
5z0c_A,{'ZN'},4
5z0d_B,{'CU'},1
5z0e_B,{'CU'},1
5z0f_A,{'CU'},4
5z0f_B,{'CU'},1
5z0i_B,{'CU'},1
5z0j_B,{'CU'},1
5z0k_B,{'CU'},1
5z0m_A,{'CU'},4
5z0t_A,{'CA'},5
5z0u_A,{'CA'},5
5z0x_A,{'CU'},4
5z16_A,{'MG'},2
5z16_B,{'MG'},2
5z1q_A,{'CA'},1
5z1x_A,{'CU'},4
5z28_A,{'ZN'},3
5z28_B,{'ZN'},3
5z2k_A,{'MN'},5
5z2p_A,{'MN'},5
5z2r_A,{'MG'},5
5z2r_C,{'MG'},5
5z2u_A,{'MG'},5
5z2v_B,{'ZN'},5
5z2w_A,{'MG'},2
5z2w_B,{'MG'},2
5z34_A,{'ZN'},4
5z3q_A,{'ZN'},5
5z3q_B,{'ZN'},5
5z3q_C,{'ZN'},5
5z3q_D,{'ZN'},5
5z3q_E,{'ZN'},5
5z3q_H,{'ZN'},4
5z42_A,{'ZN'},4
5z43_A,{'MG'},1
5z45_B,{'MG'},1
5z4g_A,{'ZN'},5
5z4m_A,{'MG'},3
5z53_D,{'CA'},1
5z5d_A,{'CA'},5
5z5l_A,"{'CA', 'MN'}",3
5z5l_B,"{'CA', 'MN'}",3
5z5l_C,"{'CA', 'MN'}",3
5z5l_D,"{'CA', 'MN'}",3
5z5p_A,"{'CA', 'MN'}",3
5z5p_B,"{'CA', 'MN'}",3
5z65_A,{'ZN'},1
5z68_B,{'MG'},6
5z6e_A,{'CA'},5
5z6o_A,{'CA'},1
5z79_A,{'MG'},2
5z79_D,{'MG'},2
5z79_E,{'MG'},2
5z7w_A,{'MG'},3
5z7w_B,{'MG'},3
5z7x_A,{'MG'},3
5z7y_C,{'MG'},3
5z87_A,{'MG'},4
5z8l_A,{'ZN'},1
5z8u_A,{'MG'},6
5z98_A,{'ZN'},4
5z9x_A,{'MG'},6
5zac_A,"{'CA', 'MN'}",3
5zac_B,"{'CA', 'MN'}",3
5zax_A,{'MG'},6
5zax_B,{'MG'},6
5zb0_B,{'MG'},6
5zb4_A,{'CA'},6
5zb8_A,{'ZN'},4
5zbf_A,{'FE2'},4
5zbr_B,{'MG'},5
5zbr_C,{'MG'},5
5zbs_A,{'MG'},5
5zbs_C,{'MG'},5
5zc0_A,{'CA'},5
5zc4_A,{'ZN'},5
5zcb_A,{'CA'},4
5zcc_A,{'CA'},4
5zcg_B,{'MG'},3
5zch_A,{'MG'},3
5zch_B,{'MG'},3
5zcl_A,{'MG'},3
5zcl_B,{'MG'},3
5zcr_A,{'MG'},4
5zct_B,{'MG'},2
5zcu_A,{'MG'},3
5zcu_B,{'MG'},3
5zd6_A,{'CU'},4
5zd7_A,{'CU'},4
5zdm_A,{'CA'},5
5zdz_A,"{'CA', 'ZN'}",5
5zdz_C,"{'CA', 'ZN'}",5
5ze3_B,"{'CA', 'ZN'}",1
5ze4_A,{'MG'},3
5ze6_B,{'MG'},2
5ze9_A,{'MG'},4
5zee_B,{'MN'},3
5zeh_B,{'MN'},3
5zen_A,{'MN'},6
5zfs_B,{'MN'},5
5zfx_B,{'MG'},1
5zg0_D,{'ZN'},3
5zgc_B,{'ZN'},1
5zgc_C,{'ZN'},1
5zgc_D,{'ZN'},1
5zgf_A,{'ZN'},2
5zgm_A,{'CA'},5
5zh6_A,{'CA'},5
5zha_A,{'MN'},5
5zhv_A,{'ZN'},6
5zhz_A,{'ZN'},2
5zi5_A,{'ZN'},6
5zi6_A,{'ZN'},3
5zjk_J,{'ZN'},1
5zjv_A,{'ZN'},5
5zkj_A,{'MG'},5
5zkq_A,{'ZN'},5
5zkq_B,{'ZN'},3
5zlc_A,{'MN'},1
5zlf_A,{'MG'},2
5zlg_A,{'ZN'},5
5zlj_A,{'CU'},4
5zlk_A,{'CU'},4
5zll_A,{'CU'},4
5zlm_A,{'CU'},4
5zlp_J,{'MG'},3
5zm3_B,{'FE'},2
5zm3_C,{'FE'},2
5zmp_A,{'ZN'},6
5zmu_A,{'ZN'},4
5zmu_C,{'ZN'},4
5zmu_D,{'ZN'},4
5zmy_A,{'ZN'},4
5zmy_B,{'ZN'},4
5zmy_C,{'ZN'},4
5zmy_D,{'ZN'},4
5zn8_A,{'ZN'},3
5zn8_B,{'ZN'},3
5znh_A,"{'CA', 'FE'}",6
5znk_A,{'MG'},4
5zno_B,{'CA'},6
5znp_B,{'ZN'},2
5zns_A,{'ZN'},4
5zo4_A,{'MN'},1
5zod_A,{'MG'},3
5zon_A,"{'PO4', 'ZN'}",1
5zon_B,"{'PO4', 'ZN'}",1
5zon_D,"{'PO4', 'ZN'}",1
5zoo_G,{'ZN'},2
5zop_G,{'ZN'},2
5zpu_A,{'MG'},3
5zqa_A,{'MG'},2
5zqk_A,{'ZN'},2
5zqk_B,"{'ZN', 'MG'}",2
5zqt_A,{'MG'},4
5zqv_A,{'MN'},6
5zqy_A,{'MG'},3
5zr6_A,{'MN'},3
5zr6_B,{'MN'},3
5zrd_A,{'CU'},4
5zre_A,{'CU'},4
5zre_B,{'CU'},4
5zre_C,{'CU'},4
5zrf_A,{'MG'},6
5zri_A,{'MG'},3
5zrq_A,"{'CA', 'ZN'}",6
5zrt_A,{'ZN'},2
5zru_A,"{'CA', 'ZN'}",3
5zt7_A,{'CO'},1
5zt7_B,{'CO'},1
5ztb_A,{'ZN'},3
5ztb_B,{'ZN'},3
5ztb_C,{'ZN'},3
5ztd_A,{'CU'},4
5zum_B,{'ZN'},3
5zva_A,{'ZN'},4
5zva_B,{'ZN'},4
5zvb_A,{'ZN'},4
5zvp_A,{'MG'},3
5zvq_A,{'ZN'},5
5zvr_A,{'ZN'},6
5zvu_A,{'ZN'},6
5zvx_A,{'ZN'},6
5zw3_A,{'MG'},3
5zw3_B,{'MG'},3
5zwa_A,{'MG'},2
5zwb_A,{'MG'},2
5zwk_A,{'MG'},3
5zxh_B,{'MG'},5
5zxl_A,{'ZN'},2
5zxm_A,{'MG'},4
5zy9_C,{'ZN'},2
5zyb_A,{'ZN'},3
5zyv_A,{'CA'},5
5zyw_A,{'MN'},3
5zz1_B,{'CA'},5
5zzc_A,{'MG'},1
5zzu_A,{'ZN'},3
5zzu_B,{'ZN'},3
621p_A,{'MG'},3
6a00_A,{'MG'},2
6a08_A,{'MG'},2
6a0j_A,{'CA'},5
6a0k_B,{'CA'},5
6a12_A,"{'CA', 'ZN'}",3
6a1d_A,{'MG'},3
6a1l_A,{'MG'},2
