pdbid,labels,mebi_pred
6f91_H,7,0.51
6f91_H,8,0.51
6f91_H,9,0.35
6f92_A,0,0.68
6f92_A,1,0.31
6f92_A,2,0.49
6f92_A,3,0.1
6f92_A,4,0.1
6f92_A,5,0.49
6f92_A,6,0.52
6f92_A,7,0.52
6f92_A,8,0.52
6f92_A,9,0.35
6f9t_A,0,0.14
6f9t_A,1,0.12
6f9t_A,2,0.33
6f9t_A,3,0.06
6f9t_A,4,0.06
6f9t_A,5,0.33
6f9t_A,6,0.02
6f9t_A,7,0.02
6f9t_A,8,0.02
6f9t_A,9,0.69
6fa1_B,0,0.55
6fa1_B,1,0.0
6fa1_B,2,0.0
6fa1_B,3,0.0
6fa1_B,4,0.0
6fa1_B,5,0.98
6fa1_B,6,0.0
6fa1_B,7,0.0
6fa1_B,8,0.0
6fa1_B,9,0.01
6fa2_D,0,0.54
6fa2_D,1,0.0
6fa2_D,2,0.0
6fa2_D,3,0.0
6fa2_D,4,0.0
6fa2_D,5,0.94
6fa2_D,6,0.0
6fa2_D,7,0.0
6fa2_D,8,0.0
6fa2_D,9,0.03
6fa2_E,0,0.54
6fa2_E,1,0.0
6fa2_E,2,0.0
6fa2_E,3,0.0
6fa2_E,4,0.0
6fa2_E,5,0.98
6fa2_E,6,0.0
6fa2_E,7,0.0
6fa2_E,8,0.0
6fa2_E,9,0.01
6fa2_F,0,0.54
6fa2_F,1,0.0
6fa2_F,2,0.0
6fa2_F,3,0.0
6fa2_F,4,0.0
6fa2_F,5,0.94
6fa2_F,6,0.0
6fa2_F,7,0.0
6fa2_F,8,0.0
6fa2_F,9,0.03
6fa3_C,0,0.54
6fa3_C,1,0.0
6fa3_C,2,0.0
6fa3_C,3,0.0
6fa3_C,4,0.0
6fa3_C,5,0.98
6fa3_C,6,0.0
6fa3_C,7,0.0
6fa3_C,8,0.0
6fa3_C,9,0.01
6fa3_F,0,0.54
6fa3_F,1,0.0
6fa3_F,2,0.0
6fa3_F,3,0.0
6fa3_F,4,0.0
6fa3_F,5,0.98
6fa3_F,6,0.0
6fa3_F,7,0.0
6fa3_F,8,0.0
6fa3_F,9,0.01
6fa4_C,0,0.54
6fa4_C,1,0.0
6fa4_C,2,0.0
6fa4_C,3,0.0
6fa4_C,4,0.0
6fa4_C,5,0.98
6fa4_C,6,0.0
6fa4_C,7,0.0
6fa4_C,8,0.0
6fa4_C,9,0.01
6fac_A,0,0.23
6fac_A,1,0.21
6fac_A,2,0.04
6fac_A,3,0.06
6fac_A,4,0.06
6fac_A,5,0.62
6fac_A,6,0.29
6fac_A,7,0.29
6fac_A,8,0.29
6fac_A,9,0.42
6fat_A,0,0.63
6fat_A,1,0.41
6fat_A,2,1.0
6fat_A,3,0.14
6fat_A,4,0.14
6fat_A,5,0.45
6fat_A,6,0.08
6fat_A,7,0.08
6fat_A,8,0.08
6fat_A,9,0.46
6fb0_A,0,0.69
6fb0_A,1,0.36
6fb0_A,2,0.16
6fb0_A,3,0.0
6fb0_A,4,0.0
6fb0_A,5,0.46
6fb0_A,6,0.58
6fb0_A,7,0.58
6fb0_A,8,0.58
6fb0_A,9,0.23
6fb0_B,0,0.69
6fb0_B,1,0.39
6fb0_B,2,0.06
6fb0_B,3,0.01
6fb0_B,4,0.01
6fb0_B,5,0.54
6fb0_B,6,0.66
6fb0_B,7,0.66
6fb0_B,8,0.66
6fb0_B,9,0.24
6fb8_A,0,0.7
6fb8_A,1,0.4
6fb8_A,2,0.08
6fb8_A,3,0.01
6fb8_A,4,0.01
6fb8_A,5,0.54
6fb8_A,6,0.65
6fb8_A,7,0.65
6fb8_A,8,0.65
6fb8_A,9,0.23
6fbb_A,0,0.38
6fbb_A,1,0.21
6fbb_A,2,0.01
6fbb_A,3,0.0
6fbb_A,4,0.0
6fbb_A,5,0.65
6fbb_A,6,0.14
6fbb_A,7,0.14
6fbb_A,8,0.14
6fbb_A,9,0.29
6fbn_B,0,0.18
6fbn_B,1,0.19
6fbn_B,2,0.02
6fbn_B,3,0.0
6fbn_B,4,0.0
6fbn_B,5,0.6
6fbn_B,6,0.17
6fbn_B,7,0.17
6fbn_B,8,0.17
6fbn_B,9,0.46
6fbo_A,0,0.15
6fbo_A,1,0.2
6fbo_A,2,0.01
6fbo_A,3,0.0
6fbo_A,4,0.0
6fbo_A,5,0.61
6fbo_A,6,0.17
6fbo_A,7,0.17
6fbo_A,8,0.17
6fbo_A,9,0.47
6fbp_B,0,0.16
6fbp_B,1,0.2
6fbp_B,2,0.01
6fbp_B,3,0.0
6fbp_B,4,0.0
6fbp_B,5,0.61
6fbp_B,6,0.17
6fbp_B,7,0.17
6fbp_B,8,0.17
6fbp_B,9,0.47
6fbr_B,0,0.0
6fbr_B,1,0.03
6fbr_B,2,0.09
6fbr_B,3,0.0
6fbr_B,4,0.0
6fbr_B,5,0.14
6fbr_B,6,0.0
6fbr_B,7,0.0
6fbr_B,8,0.0
6fbr_B,9,0.99
6fbu_A,0,0.17
6fbu_A,1,0.13
6fbu_A,2,0.05
6fbu_A,3,0.0
6fbu_A,4,0.0
6fbu_A,5,0.23
6fbu_A,6,0.05
6fbu_A,7,0.05
6fbu_A,8,0.05
6fbu_A,9,0.61
6fc3_B,0,0.06
6fc3_B,1,0.06
6fc3_B,2,0.0
6fc3_B,3,0.0
6fc3_B,4,0.0
6fc3_B,5,0.21
6fc3_B,6,0.01
6fc3_B,7,0.01
6fc3_B,8,0.01
6fc3_B,9,0.23
6fc7_K,0,0.0
6fc7_K,1,1.0
6fc7_K,2,1.0
6fc7_K,3,0.0
6fc7_K,4,0.0
6fc7_K,5,0.0
6fc7_K,6,0.0
6fc7_K,7,0.0
6fc7_K,8,0.0
6fc7_K,9,0.83
6fcd_A,0,0.16
6fcd_A,1,0.25
6fcd_A,2,0.02
6fcd_A,3,0.0
6fcd_A,4,0.0
6fcd_A,5,0.6
6fcd_A,6,0.3
6fcd_A,7,0.3
6fcd_A,8,0.3
6fcd_A,9,0.49
6fcg_B,0,0.58
6fcg_B,1,0.33
6fcg_B,2,0.3
6fcg_B,3,0.01
6fcg_B,4,0.01
6fcg_B,5,0.38
6fcg_B,6,0.22
6fcg_B,7,0.22
6fcg_B,8,0.22
6fcg_B,9,0.34
6fch_B,0,0.64
6fch_B,1,0.29
6fch_B,2,0.04
6fch_B,3,0.03
6fch_B,4,0.03
6fch_B,5,0.58
6fch_B,6,0.31
6fch_B,7,0.31
6fch_B,8,0.31
6fch_B,9,0.34
6fd3_A,0,0.32
6fd3_A,1,0.33
6fd3_A,2,0.06
6fd3_A,3,0.0
6fd3_A,4,0.0
6fd3_A,5,0.57
6fd3_A,6,0.36
6fd3_A,7,0.36
6fd3_A,8,0.36
6fd3_A,9,0.19
6fd5_B,0,0.65
6fd5_B,1,0.29
6fd5_B,2,0.04
6fd5_B,3,0.03
6fd5_B,4,0.03
6fd5_B,5,0.58
6fd5_B,6,0.31
6fd5_B,7,0.31
6fd5_B,8,0.31
6fd5_B,9,0.34
6fdj_A,0,0.0
6fdj_A,1,1.0
6fdj_A,2,1.0
6fdj_A,3,0.0
6fdj_A,4,0.0
6fdj_A,5,0.0
6fdj_A,6,0.0
6fdj_A,7,0.0
6fdj_A,8,0.0
6fdj_A,9,0.83
6fee_A,0,0.01
6fee_A,1,1.0
6fee_A,2,0.45
6fee_A,3,0.63
6fee_A,4,0.63
6fee_A,5,0.0
6fee_A,6,0.02
6fee_A,7,0.02
6fee_A,8,0.02
6fee_A,9,0.74
6fei_B,0,0.01
6fei_B,1,1.0
6fei_B,2,0.53
6fei_B,3,0.64
6fei_B,4,0.64
6fei_B,5,0.0
6fei_B,6,0.47
6fei_B,7,0.47
6fei_B,8,0.47
6fei_B,9,0.72
6ff5_A,0,0.0
6ff5_A,1,0.84
6ff5_A,2,0.0
6ff5_A,3,1.0
6ff5_A,4,1.0
6ff5_A,5,0.0
6ff5_A,6,0.0
6ff5_A,7,0.0
6ff5_A,8,0.0
6ff5_A,9,0.01
6ff8_A,0,0.04
6ff8_A,1,0.14
6ff8_A,2,0.0
6ff8_A,3,0.0
6ff8_A,4,0.0
6ff8_A,5,0.59
6ff8_A,6,0.05
6ff8_A,7,0.05
6ff8_A,8,0.05
6ff8_A,9,0.21
6ff8_B,0,0.04
6ff8_B,1,0.14
6ff8_B,2,0.0
6ff8_B,3,0.0
6ff8_B,4,0.0
6ff8_B,5,0.59
6ff8_B,6,0.05
6ff8_B,7,0.05
6ff8_B,8,0.05
6ff8_B,9,0.21
6ff9_A,0,0.0
6ff9_A,1,0.0
6ff9_A,2,0.02
6ff9_A,3,0.0
6ff9_A,4,0.0
6ff9_A,5,0.02
6ff9_A,6,0.0
6ff9_A,7,0.0
6ff9_A,8,0.0
6ff9_A,9,1.0
6ffw_A,0,0.01
6ffw_A,1,1.0
6ffw_A,2,0.53
6ffw_A,3,0.64
6ffw_A,4,0.64
6ffw_A,5,0.0
6ffw_A,6,0.47
6ffw_A,7,0.47
6ffw_A,8,0.47
6ffw_A,9,0.72
6ffx_A,0,0.3
6ffx_A,1,0.12
6ffx_A,2,0.21
6ffx_A,3,0.43
6ffx_A,4,0.43
6ffx_A,5,0.47
6ffx_A,6,0.0
6ffx_A,7,0.0
6ffx_A,8,0.0
6ffx_A,9,0.86
6ffz_A,0,0.3
6ffz_A,1,0.12
6ffz_A,2,0.21
6ffz_A,3,0.43
6ffz_A,4,0.43
6ffz_A,5,0.47
6ffz_A,6,0.0
6ffz_A,7,0.0
6ffz_A,8,0.0
6ffz_A,9,0.86
6fg0_A,0,0.32
6fg0_A,1,0.13
6fg0_A,2,0.19
6fg0_A,3,0.37
6fg0_A,4,0.37
6fg0_A,5,0.48
6fg0_A,6,0.0
6fg0_A,7,0.0
6fg0_A,8,0.0
6fg0_A,9,0.85
6fg5_A,0,0.18
6fg5_A,1,0.0
6fg5_A,2,0.0
6fg5_A,3,0.0
6fg5_A,4,0.0
6fg5_A,5,0.79
6fg5_A,6,0.0
6fg5_A,7,0.0
6fg5_A,8,0.0
6fg5_A,9,0.91
6fg5_B,0,0.18
6fg5_B,1,0.0
6fg5_B,2,0.0
6fg5_B,3,0.0
6fg5_B,4,0.0
6fg5_B,5,0.79
6fg5_B,6,0.0
6fg5_B,7,0.0
6fg5_B,8,0.0
6fg5_B,9,0.91
6fgd_A,0,0.33
6fgd_A,1,0.42
6fgd_A,2,0.18
6fgd_A,3,0.39
6fgd_A,4,0.39
6fgd_A,5,0.56
6fgd_A,6,0.41
6fgd_A,7,0.41
6fgd_A,8,0.41
6fgd_A,9,0.25
6fgo_F,0,0.68
6fgo_F,1,0.28
6fgo_F,2,0.0
6fgo_F,3,0.0
6fgo_F,4,0.0
6fgo_F,5,0.15
6fgo_F,6,0.1
6fgo_F,7,0.1
6fgo_F,8,0.1
6fgo_F,9,0.29
6fgo_G,0,0.68
6fgo_G,1,0.28
6fgo_G,2,0.0
6fgo_G,3,0.0
6fgo_G,4,0.0
6fgo_G,5,0.15
6fgo_G,6,0.1
6fgo_G,7,0.1
6fgo_G,8,0.1
6fgo_G,9,0.29
6fgx_A,0,0.06
6fgx_A,1,0.34
6fgx_A,2,0.12
6fgx_A,3,0.47
6fgx_A,4,0.47
6fgx_A,5,0.53
6fgx_A,6,0.23
6fgx_A,7,0.23
6fgx_A,8,0.23
6fgx_A,9,0.39
6fgx_B,0,0.06
6fgx_B,1,0.34
6fgx_B,2,0.12
6fgx_B,3,0.47
6fgx_B,4,0.47
6fgx_B,5,0.53
6fgx_B,6,0.21
6fgx_B,7,0.21
6fgx_B,8,0.21
6fgx_B,9,0.39
6fhb_A,0,0.29
6fhb_A,1,0.41
6fhb_A,2,0.01
6fhb_A,3,0.06
6fhb_A,4,0.06
6fhb_A,5,0.61
6fhb_A,6,0.59
6fhb_A,7,0.59
6fhb_A,8,0.59
6fhb_A,9,0.23
6fhg_A,0,0.1
6fhg_A,1,0.34
6fhg_A,2,0.16
6fhg_A,3,0.39
6fhg_A,4,0.39
6fhg_A,5,0.29
6fhg_A,6,0.18
6fhg_A,7,0.18
6fhg_A,8,0.18
6fhg_A,9,0.41
6fhj_A,0,0.61
6fhj_A,1,0.39
6fhj_A,2,0.12
6fhj_A,3,0.31
6fhj_A,4,0.31
6fhj_A,5,0.58
6fhj_A,6,0.52
6fhj_A,7,0.52
6fhj_A,8,0.52
6fhj_A,9,0.33
6fhn_A,0,0.61
6fhn_A,1,0.39
6fhn_A,2,0.12
6fhn_A,3,0.31
6fhn_A,4,0.31
6fhn_A,5,0.58
6fhn_A,6,0.51
6fhn_A,7,0.51
6fhn_A,8,0.51
6fhn_A,9,0.33
6fhq_A,0,0.01
6fhq_A,1,0.22
6fhq_A,2,0.23
6fhq_A,3,0.0
6fhq_A,4,0.0
6fhq_A,5,0.01
6fhq_A,6,0.04
6fhq_A,7,0.04
6fhq_A,8,0.04
6fhq_A,9,0.79
6fi9_A,0,0.1
6fi9_A,1,0.25
6fi9_A,2,0.34
6fi9_A,3,0.38
6fi9_A,4,0.38
6fi9_A,5,0.12
6fi9_A,6,0.07
6fi9_A,7,0.07
6fi9_A,8,0.07
6fi9_A,9,0.64
6fie_B,0,0.91
6fie_B,1,0.05
6fie_B,2,0.02
6fie_B,3,0.01
6fie_B,4,0.01
6fie_B,5,0.12
6fie_B,6,0.43
6fie_B,7,0.43
6fie_B,8,0.43
6fie_B,9,0.01
6fig_A,0,0.31
6fig_A,1,0.27
6fig_A,2,0.29
6fig_A,3,0.44
6fig_A,4,0.44
6fig_A,5,0.48
6fig_A,6,0.3
6fig_A,7,0.3
6fig_A,8,0.3
6fig_A,9,0.46
6fih_A,0,0.43
6fih_A,1,0.34
6fih_A,2,0.14
6fih_A,3,0.29
6fih_A,4,0.29
6fih_A,5,0.54
6fih_A,6,0.44
6fih_A,7,0.44
6fih_A,8,0.44
6fih_A,9,0.46
6fii_F,0,0.51
6fii_F,1,0.17
6fii_F,2,0.0
6fii_F,3,0.0
6fii_F,4,0.0
6fii_F,5,0.64
6fii_F,6,0.82
6fii_F,7,0.82
6fii_F,8,0.82
6fii_F,9,0.29
6fir_A,0,0.11
6fir_A,1,0.13
6fir_A,2,0.0
6fir_A,3,0.0
6fir_A,4,0.0
6fir_A,5,0.67
6fir_A,6,0.14
6fir_A,7,0.14
6fir_A,8,0.14
6fir_A,9,0.55
6fis_A,0,0.1
6fis_A,1,0.13
6fis_A,2,0.0
6fis_A,3,0.0
6fis_A,4,0.0
6fis_A,5,0.66
6fis_A,6,0.14
6fis_A,7,0.14
6fis_A,8,0.14
6fis_A,9,0.55
6fiw_A,0,0.1
6fiw_A,1,0.12
6fiw_A,2,0.0
6fiw_A,3,0.0
6fiw_A,4,0.0
6fiw_A,5,0.67
6fiw_A,6,0.14
6fiw_A,7,0.14
6fiw_A,8,0.14
6fiw_A,9,0.55
6fjf_A,0,0.72
6fjf_A,1,0.0
6fjf_A,2,0.0
6fjf_A,3,0.0
6fjf_A,4,0.0
6fjf_A,5,0.95
6fjf_A,6,0.01
6fjf_A,7,0.01
6fjf_A,8,0.01
6fjf_A,9,0.69
6fjf_D,0,0.51
6fjf_D,1,0.0
6fjf_D,2,0.0
6fjf_D,3,0.0
6fjf_D,4,0.0
6fjf_D,5,0.82
6fjf_D,6,0.31
6fjf_D,7,0.31
6fjf_D,8,0.31
6fjf_D,9,0.14
6fjf_F,0,0.48
6fjf_F,1,0.19
6fjf_F,2,0.0
6fjf_F,3,0.0
6fjf_F,4,0.0
6fjf_F,5,0.64
6fjf_F,6,0.83
6fjf_F,7,0.83
6fjf_F,8,0.83
6fjf_F,9,0.29
6fjk_A,0,0.53
6fjk_A,1,0.13
6fjk_A,2,0.08
6fjk_A,3,0.14
6fjk_A,4,0.14
6fjk_A,5,0.56
6fjk_A,6,0.03
6fjk_A,7,0.03
6fjk_A,8,0.03
6fjk_A,9,0.56
6fjk_B,0,0.53
6fjk_B,1,0.13
6fjk_B,2,0.09
6fjk_B,3,0.14
6fjk_B,4,0.14
6fjk_B,5,0.56
6fjk_B,6,0.03
6fjk_B,7,0.03
6fjk_B,8,0.03
6fjk_B,9,0.57
6fjm_F,0,0.5
6fjm_F,1,0.2
6fjm_F,2,0.0
6fjm_F,3,0.0
6fjm_F,4,0.0
6fjm_F,5,0.63
6fjm_F,6,0.81
6fjm_F,7,0.81
6fjm_F,8,0.81
6fjm_F,9,0.29
6fjr_B,0,0.06
6fjr_B,1,0.4
6fjr_B,2,0.16
6fjr_B,3,0.41
6fjr_B,4,0.41
6fjr_B,5,0.56
6fjr_B,6,0.33
6fjr_B,7,0.33
6fjr_B,8,0.33
6fjr_B,9,0.4
6fju_A,0,0.05
6fju_A,1,0.17
6fju_A,2,0.56
6fju_A,3,0.0
6fju_A,4,0.0
6fju_A,5,0.66
6fju_A,6,0.02
6fju_A,7,0.02
6fju_A,8,0.02
6fju_A,9,0.55
6fju_B,0,0.05
6fju_B,1,0.17
6fju_B,2,0.56
6fju_B,3,0.0
6fju_B,4,0.0
6fju_B,5,0.66
6fju_B,6,0.02
6fju_B,7,0.02
6fju_B,8,0.02
6fju_B,9,0.55
6fjw_A,0,0.18
6fjw_A,1,0.36
6fjw_A,2,0.05
6fjw_A,3,0.45
6fjw_A,4,0.45
6fjw_A,5,0.32
6fjw_A,6,0.48
6fjw_A,7,0.48
6fjw_A,8,0.48
6fjw_A,9,0.2
6fk5_A,0,0.51
6fk5_A,1,0.38
6fk5_A,2,0.08
6fk5_A,3,0.01
6fk5_A,4,0.01
6fk5_A,5,0.42
6fk5_A,6,0.5
6fk5_A,7,0.5
6fk5_A,8,0.5
6fk5_A,9,0.2
6fl1_A,0,0.27
6fl1_A,1,0.29
6fl1_A,2,0.33
6fl1_A,3,0.39
6fl1_A,4,0.39
6fl1_A,5,0.38
6fl1_A,6,0.06
6fl1_A,7,0.06
6fl1_A,8,0.06
6fl1_A,9,0.54
6fl3_A,0,0.53
6fl3_A,1,0.12
6fl3_A,2,0.08
6fl3_A,3,0.14
6fl3_A,4,0.14
6fl3_A,5,0.57
6fl3_A,6,0.03
6fl3_A,7,0.03
6fl3_A,8,0.03
6fl3_A,9,0.57
6fl3_B,0,0.53
6fl3_B,1,0.13
6fl3_B,2,0.09
6fl3_B,3,0.14
6fl3_B,4,0.14
6fl3_B,5,0.56
6fl3_B,6,0.03
6fl3_B,7,0.03
6fl3_B,8,0.03
6fl3_B,9,0.57
6fl8_A,0,0.54
6fl8_A,1,0.13
6fl8_A,2,0.08
6fl8_A,3,0.14
6fl8_A,4,0.14
6fl8_A,5,0.56
6fl8_A,6,0.03
6fl8_A,7,0.03
6fl8_A,8,0.03
6fl8_A,9,0.57
6fl8_B,0,0.55
6fl8_B,1,0.24
6fl8_B,2,0.08
6fl8_B,3,0.12
6fl8_B,4,0.12
6fl8_B,5,0.57
6fl8_B,6,0.27
6fl8_B,7,0.27
6fl8_B,8,0.27
6fl8_B,9,0.49
6fm1_A,0,0.07
6fm1_A,1,0.39
6fm1_A,2,0.16
6fm1_A,3,0.43
6fm1_A,4,0.43
6fm1_A,5,0.56
6fm1_A,6,0.34
6fm1_A,7,0.34
6fm1_A,8,0.34
6fm1_A,9,0.4
6fmm_A,0,0.51
6fmm_A,1,0.55
6fmm_A,2,0.3
6fmm_A,3,0.24
6fmm_A,4,0.24
6fmm_A,5,0.57
6fmm_A,6,0.3
6fmm_A,7,0.3
6fmm_A,8,0.3
6fmm_A,9,0.44
6fnb_A,0,0.37
6fnb_A,1,0.35
6fnb_A,2,0.13
6fnb_A,3,0.36
6fnb_A,4,0.36
6fnb_A,5,0.49
6fnb_A,6,0.41
6fnb_A,7,0.41
6fnb_A,8,0.41
6fnb_A,9,0.38
6fnc_A,0,0.38
6fnc_A,1,0.34
6fnc_A,2,0.15
6fnc_A,3,0.35
6fnc_A,4,0.35
6fnc_A,5,0.49
6fnc_A,6,0.32
6fnc_A,7,0.32
6fnc_A,8,0.32
6fnc_A,9,0.38
6fnc_B,0,0.38
6fnc_B,1,0.34
6fnc_B,2,0.15
6fnc_B,3,0.35
6fnc_B,4,0.35
6fnc_B,5,0.48
6fnc_B,6,0.32
6fnc_B,7,0.32
6fnc_B,8,0.32
6fnc_B,9,0.38
6fnd_A,0,0.23
6fnd_A,1,0.25
6fnd_A,2,0.11
6fnd_A,3,0.42
6fnd_A,4,0.42
6fnd_A,5,0.59
6fnd_A,6,0.2
6fnd_A,7,0.2
6fnd_A,8,0.2
6fnd_A,9,0.53
6fnd_D,0,0.22
6fnd_D,1,0.24
6fnd_D,2,0.13
6fnd_D,3,0.41
6fnd_D,4,0.41
6fnd_D,5,0.59
6fnd_D,6,0.21
6fnd_D,7,0.21
6fnd_D,8,0.21
6fnd_D,9,0.54
6fnn_A,0,0.04
6fnn_A,1,0.17
6fnn_A,2,0.55
6fnn_A,3,0.0
6fnn_A,4,0.0
6fnn_A,5,0.66
6fnn_A,6,0.02
6fnn_A,7,0.02
6fnn_A,8,0.02
6fnn_A,9,0.55
6fnn_B,0,0.06
6fnn_B,1,0.17
6fnn_B,2,0.55
6fnn_B,3,0.0
6fnn_B,4,0.0
6fnn_B,5,0.66
6fnn_B,6,0.02
6fnn_B,7,0.02
6fnn_B,8,0.02
6fnn_B,9,0.55
6fno_B,0,0.04
6fno_B,1,0.17
6fno_B,2,0.55
6fno_B,3,0.0
6fno_B,4,0.0
6fno_B,5,0.66
6fno_B,6,0.02
6fno_B,7,0.02
6fno_B,8,0.02
6fno_B,9,0.55
6fog_A,0,0.22
6fog_A,1,0.29
6fog_A,2,0.3
6fog_A,3,0.46
6fog_A,4,0.46
6fog_A,5,0.59
6fog_A,6,0.24
6fog_A,7,0.24
6fog_A,8,0.24
6fog_A,9,0.47
6foh_A,0,0.22
6foh_A,1,0.29
6foh_A,2,0.3
6foh_A,3,0.46
6foh_A,4,0.46
6foh_A,5,0.59
6foh_A,6,0.24
6foh_A,7,0.24
6foh_A,8,0.24
6foh_A,9,0.47
6foh_B,0,0.22
6foh_B,1,0.29
6foh_B,2,0.3
6foh_B,3,0.46
6foh_B,4,0.46
6foh_B,5,0.59
6foh_B,6,0.24
6foh_B,7,0.24
6foh_B,8,0.24
6foh_B,9,0.47
6foi_A,0,0.16
6foi_A,1,0.0
6foi_A,2,1.0
6foi_A,3,0.0
6foi_A,4,0.0
6foi_A,5,0.0
6foi_A,6,0.0
6foi_A,7,0.0
6foi_A,8,0.0
6foi_A,9,1.0
6fok_A,0,0.76
6fok_A,1,0.35
6fok_A,2,0.52
6fok_A,3,0.66
6fok_A,4,0.66
6fok_A,5,0.6
6fok_A,6,0.71
6fok_A,7,0.71
6fok_A,8,0.71
6fok_A,9,0.15
6fok_B,0,0.76
6fok_B,1,0.35
6fok_B,2,0.5
6fok_B,3,0.63
6fok_B,4,0.63
6fok_B,5,0.6
6fok_B,6,0.71
6fok_B,7,0.71
6fok_B,8,0.71
6fok_B,9,0.14
6fol_E,0,0.01
6fol_E,1,0.25
6fol_E,2,0.1
6fol_E,3,0.1
6fol_E,4,0.1
6fol_E,5,0.57
6fol_E,6,0.63
6fol_E,7,0.63
6fol_E,8,0.63
6fol_E,9,0.53
6fop_A,0,0.52
6fop_A,1,0.2
6fop_A,2,0.1
6fop_A,3,0.38
6fop_A,4,0.38
6fop_A,5,0.5
6fop_A,6,0.31
6fop_A,7,0.31
6fop_A,8,0.31
6fop_A,9,0.45
6fox_A,0,0.08
6fox_A,1,0.3
6fox_A,2,0.0
6fox_A,3,0.73
6fox_A,4,0.73
6fox_A,5,0.48
6fox_A,6,0.26
6fox_A,7,0.26
6fox_A,8,0.26
6fox_A,9,0.34
6foy_A,0,0.08
6foy_A,1,0.3
6foy_A,2,0.0
6foy_A,3,0.73
6foy_A,4,0.73
6foy_A,5,0.48
6foy_A,6,0.26
6foy_A,7,0.26
6foy_A,8,0.26
6foy_A,9,0.34
6fp5_B,0,0.2
6fp5_B,1,0.29
6fp5_B,2,0.19
6fp5_B,3,0.34
6fp5_B,4,0.34
6fp5_B,5,0.16
6fp5_B,6,0.12
6fp5_B,7,0.12
6fp5_B,8,0.12
6fp5_B,9,0.45
6fp6_B,0,0.06
6fp6_B,1,0.25
6fp6_B,2,0.37
6fp6_B,3,0.07
6fp6_B,4,0.07
6fp6_B,5,0.57
6fp6_B,6,0.67
6fp6_B,7,0.67
6fp6_B,8,0.67
6fp6_B,9,0.52
6fp6_D,0,0.06
6fp6_D,1,0.25
6fp6_D,2,0.37
6fp6_D,3,0.07
6fp6_D,4,0.07
6fp6_D,5,0.57
6fp6_D,6,0.67
6fp6_D,7,0.67
6fp6_D,8,0.67
6fp6_D,9,0.52
6fp6_F,0,0.06
6fp6_F,1,0.25
6fp6_F,2,0.37
6fp6_F,3,0.07
6fp6_F,4,0.07
6fp6_F,5,0.57
6fp6_F,6,0.67
6fp6_F,7,0.67
6fp6_F,8,0.67
6fp6_F,9,0.52
6fp6_H,0,0.06
6fp6_H,1,0.25
6fp6_H,2,0.37
6fp6_H,3,0.07
6fp6_H,4,0.07
6fp6_H,5,0.57
6fp6_H,6,0.67
6fp6_H,7,0.67
6fp6_H,8,0.67
6fp6_H,9,0.52
6fp6_N,0,0.05
6fp6_N,1,0.25
6fp6_N,2,0.36
6fp6_N,3,0.07
6fp6_N,4,0.07
6fp6_N,5,0.57
6fp6_N,6,0.66
6fp6_N,7,0.66
6fp6_N,8,0.66
6fp6_N,9,0.53
6fp6_P,0,0.06
6fp6_P,1,0.24
6fp6_P,2,0.35
6fp6_P,3,0.1
6fp6_P,4,0.1
6fp6_P,5,0.57
6fp6_P,6,0.68
6fp6_P,7,0.68
6fp6_P,8,0.68
6fp6_P,9,0.53
6fp6_Q,0,0.15
6fp6_Q,1,0.0
6fp6_Q,2,1.0
6fp6_Q,3,0.0
6fp6_Q,4,0.0
6fp6_Q,5,0.0
6fp6_Q,6,0.0
6fp6_Q,7,0.0
6fp6_Q,8,0.0
6fp6_Q,9,1.0
6fp6_T,0,0.07
6fp6_T,1,0.26
6fp6_T,2,0.14
6fp6_T,3,0.06
6fp6_T,4,0.06
6fp6_T,5,0.57
6fp6_T,6,0.65
6fp6_T,7,0.65
6fp6_T,8,0.65
6fp6_T,9,0.53
6fp6_V,0,0.01
6fp6_V,1,0.25
6fp6_V,2,0.09
6fp6_V,3,0.1
6fp6_V,4,0.1
6fp6_V,5,0.57
6fp6_V,6,0.63
6fp6_V,7,0.63
6fp6_V,8,0.63
6fp6_V,9,0.53
6fpc_C,0,0.26
6fpc_C,1,0.27
6fpc_C,2,0.21
6fpc_C,3,0.31
6fpc_C,4,0.31
6fpc_C,5,0.33
6fpc_C,6,0.17
6fpc_C,7,0.17
6fpc_C,8,0.17
6fpc_C,9,0.41
6fpc_D,0,0.26
6fpc_D,1,0.29
6fpc_D,2,0.25
6fpc_D,3,0.32
6fpc_D,4,0.32
6fpc_D,5,0.34
6fpc_D,6,0.2
6fpc_D,7,0.2
6fpc_D,8,0.2
6fpc_D,9,0.42
6fpj_A,0,0.28
6fpj_A,1,0.34
6fpj_A,2,0.05
6fpj_A,3,0.0
6fpj_A,4,0.0
6fpj_A,5,0.58
6fpj_A,6,0.43
6fpj_A,7,0.43
6fpj_A,8,0.43
6fpj_A,9,0.23
6fpj_B,0,0.28
6fpj_B,1,0.34
6fpj_B,2,0.05
6fpj_B,3,0.0
6fpj_B,4,0.0
6fpj_B,5,0.57
6fpj_B,6,0.43
6fpj_B,7,0.43
6fpj_B,8,0.43
6fpj_B,9,0.23
6fpj_C,0,0.28
6fpj_C,1,0.34
6fpj_C,2,0.05
6fpj_C,3,0.0
6fpj_C,4,0.0
6fpj_C,5,0.58
6fpj_C,6,0.42
6fpj_C,7,0.42
6fpj_C,8,0.42
6fpj_C,9,0.23
6fpp_B,0,0.71
