pdbid,ion,lig_labs,target
6es6_B,ZN,9,0
6es7_A,CA,0,0
6es7_A,CO,1,0
6es7_A,CU,2,0
6es7_A,FE,3,0
6es7_A,FE2,4,0
6es7_A,MG,5,0
6es7_A,MN,6,0
6es7_A,PO4,7,0
6es7_A,SO4,8,0
6es7_A,ZN,9,0
6es7_B,CA,0,0
6es7_B,CO,1,0
6es7_B,CU,2,0
6es7_B,FE,3,0
6es7_B,FE2,4,0
6es7_B,MG,5,0
6es7_B,MN,6,0
6es7_B,PO4,7,0
6es7_B,SO4,8,0
6es7_B,ZN,9,0
6esc_A,CA,0,0
6esc_A,CO,1,0
6esc_A,CU,2,0
6esc_A,FE,3,0
6esc_A,FE2,4,0
6esc_A,MG,5,0
6esc_A,MN,6,0
6esc_A,PO4,7,0
6esc_A,SO4,8,0
6esc_A,ZN,9,0
6esd_A,CA,0,0
6esd_A,CO,1,0
6esd_A,CU,2,0
6esd_A,FE,3,0
6esd_A,FE2,4,0
6esd_A,MG,5,0
6esd_A,MN,6,0
6esd_A,PO4,7,0
6esd_A,SO4,8,0
6esd_A,ZN,9,0
6esj_A,CA,0,0
6esj_A,CO,1,0
6esj_A,CU,2,0
6esj_A,FE,3,0
6esj_A,FE2,4,0
6esj_A,MG,5,0
6esj_A,MN,6,0
6esj_A,PO4,7,0
6esj_A,SO4,8,0
6esj_A,ZN,9,0
6esk_A,CA,0,0
6esk_A,CO,1,0
6esk_A,CU,2,0
6esk_A,FE,3,0
6esk_A,FE2,4,0
6esk_A,MG,5,0
6esk_A,MN,6,0
6esk_A,PO4,7,0
6esk_A,SO4,8,0
6esk_A,ZN,9,0
6esp_A,CA,0,0
6esp_A,CO,1,0
6esp_A,CU,2,0
6esp_A,FE,3,0
6esp_A,FE2,4,0
6esp_A,MG,5,0
6esp_A,MN,6,0
6esp_A,PO4,7,0
6esp_A,SO4,8,0
6esp_A,ZN,9,0
6ess_A,CA,0,0
6ess_A,CO,1,0
6ess_A,CU,2,0
6ess_A,FE,3,0
6ess_A,FE2,4,0
6ess_A,MG,5,0
6ess_A,MN,6,0
6ess_A,PO4,7,0
6ess_A,SO4,8,0
6ess_A,ZN,9,0
6esx_A,CA,0,0
6esx_A,CO,1,0
6esx_A,CU,2,0
6esx_A,FE,3,0
6esx_A,FE2,4,0
6esx_A,MG,5,0
6esx_A,MN,6,0
6esx_A,PO4,7,0
6esx_A,SO4,8,0
6esx_A,ZN,9,0
6et1_A,CA,0,0
6et1_A,CO,1,0
6et1_A,CU,2,0
6et1_A,FE,3,0
6et1_A,FE2,4,0
6et1_A,MG,5,0
6et1_A,MN,6,0
6et1_A,PO4,7,0
6et1_A,SO4,8,0
6et1_A,ZN,9,0
6et1_B,CA,0,0
6et1_B,CO,1,0
6et1_B,CU,2,0
6et1_B,FE,3,0
6et1_B,FE2,4,0
6et1_B,MG,5,0
6et1_B,MN,6,0
6et1_B,PO4,7,0
6et1_B,SO4,8,0
6et1_B,ZN,9,0
6et2_A,CA,0,0
6et2_A,CO,1,0
6et2_A,CU,2,0
6et2_A,FE,3,0
6et2_A,FE2,4,0
6et2_A,MG,5,0
6et2_A,MN,6,0
6et2_A,PO4,7,0
6et2_A,SO4,8,0
6et2_A,ZN,9,0
6et7_A,CA,0,0
6et7_A,CO,1,0
6et7_A,CU,2,0
6et7_A,FE,3,0
6et7_A,FE2,4,0
6et7_A,MG,5,0
6et7_A,MN,6,0
6et7_A,PO4,7,0
6et7_A,SO4,8,0
6et7_A,ZN,9,0
6et8_A,CA,0,0
6et8_A,CO,1,0
6et8_A,CU,2,0
6et8_A,FE,3,0
6et8_A,FE2,4,0
6et8_A,MG,5,0
6et8_A,MN,6,0
6et8_A,PO4,7,0
6et8_A,SO4,8,0
6et8_A,ZN,9,0
6eta_A,CA,0,0
6eta_A,CO,1,0
6eta_A,CU,2,0
6eta_A,FE,3,0
6eta_A,FE2,4,0
6eta_A,MG,5,0
6eta_A,MN,6,0
6eta_A,PO4,7,0
6eta_A,SO4,8,0
6eta_A,ZN,9,0
6eti_A,CA,0,0
6eti_A,CO,1,0
6eti_A,CU,2,0
6eti_A,FE,3,0
6eti_A,FE2,4,0
6eti_A,MG,5,0
6eti_A,MN,6,0
6eti_A,PO4,7,0
6eti_A,SO4,8,0
6eti_A,ZN,9,0
6eti_C,CA,0,0
6eti_C,CO,1,0
6eti_C,CU,2,0
6eti_C,FE,3,0
6eti_C,FE2,4,0
6eti_C,MG,5,0
6eti_C,MN,6,0
6eti_C,PO4,7,0
6eti_C,SO4,8,0
6eti_C,ZN,9,0
6eti_D,CA,0,0
6eti_D,CO,1,0
6eti_D,CU,2,0
6eti_D,FE,3,0
6eti_D,FE2,4,0
6eti_D,MG,5,0
6eti_D,MN,6,0
6eti_D,PO4,7,0
6eti_D,SO4,8,0
6eti_D,ZN,9,0
6etj_A,CA,0,0
6etj_A,CO,1,0
6etj_A,CU,2,0
6etj_A,FE,3,0
6etj_A,FE2,4,0
6etj_A,MG,5,0
6etj_A,MN,6,0
6etj_A,PO4,7,0
6etj_A,SO4,8,0
6etj_A,ZN,9,0
6etk_A,CA,0,0
6etk_A,CO,1,0
6etk_A,CU,2,0
6etk_A,FE,3,0
6etk_A,FE2,4,0
6etk_A,MG,5,0
6etk_A,MN,6,0
6etk_A,PO4,7,0
6etk_A,SO4,8,0
6etk_A,ZN,9,0
6eu5_A,CA,0,0
6eu5_A,CO,1,0
6eu5_A,CU,2,0
6eu5_A,FE,3,0
6eu5_A,FE2,4,0
6eu5_A,MG,5,0
6eu5_A,MN,6,0
6eu5_A,PO4,7,0
6eu5_A,SO4,8,0
6eu5_A,ZN,9,0
6eu7_A,CA,0,0
6eu7_A,CO,1,0
6eu7_A,CU,2,0
6eu7_A,FE,3,0
6eu7_A,FE2,4,0
6eu7_A,MG,5,0
6eu7_A,MN,6,0
6eu7_A,PO4,7,0
6eu7_A,SO4,8,0
6eu7_A,ZN,9,0
6eu8_A,CA,0,0
6eu8_A,CO,1,0
6eu8_A,CU,2,0
6eu8_A,FE,3,0
6eu8_A,FE2,4,0
6eu8_A,MG,5,0
6eu8_A,MN,6,0
6eu8_A,PO4,7,0
6eu8_A,SO4,8,0
6eu8_A,ZN,9,0
6eu9_A,CA,0,0
6eu9_A,CO,1,0
6eu9_A,CU,2,0
6eu9_A,FE,3,0
6eu9_A,FE2,4,0
6eu9_A,MG,5,0
6eu9_A,MN,6,0
6eu9_A,PO4,7,0
6eu9_A,SO4,8,0
6eu9_A,ZN,9,0
6eua_A,CA,0,0
6eua_A,CO,1,0
6eua_A,CU,2,0
6eua_A,FE,3,0
6eua_A,FE2,4,0
6eua_A,MG,5,0
6eua_A,MN,6,0
6eua_A,PO4,7,0
6eua_A,SO4,8,0
6eua_A,ZN,9,0
6eub_A,CA,0,0
6eub_A,CO,1,0
6eub_A,CU,2,0
6eub_A,FE,3,0
6eub_A,FE2,4,0
6eub_A,MG,5,0
6eub_A,MN,6,0
6eub_A,PO4,7,0
6eub_A,SO4,8,0
6eub_A,ZN,9,0
6euc_A,CA,0,0
6euc_A,CO,1,0
6euc_A,CU,2,0
6euc_A,FE,3,0
6euc_A,FE2,4,0
6euc_A,MG,5,0
6euc_A,MN,6,0
6euc_A,PO4,7,0
6euc_A,SO4,8,0
6euc_A,ZN,9,0
6eud_A,CA,0,0
6eud_A,CO,1,0
6eud_A,CU,2,0
6eud_A,FE,3,0
6eud_A,FE2,4,0
6eud_A,MG,5,0
6eud_A,MN,6,0
6eud_A,PO4,7,0
6eud_A,SO4,8,0
6eud_A,ZN,9,0
6euf_A,CA,0,0
6euf_A,CO,1,0
6euf_A,CU,2,0
6euf_A,FE,3,0
6euf_A,FE2,4,0
6euf_A,MG,5,0
6euf_A,MN,6,0
6euf_A,PO4,7,0
6euf_A,SO4,8,0
6euf_A,ZN,9,0
6eug_A,CA,0,0
6eug_A,CO,1,0
6eug_A,CU,2,0
6eug_A,FE,3,0
6eug_A,FE2,4,0
6eug_A,MG,5,0
6eug_A,MN,6,0
6eug_A,PO4,7,0
6eug_A,SO4,8,0
6eug_A,ZN,9,0
6eul_A,CA,0,0
6eul_A,CO,1,0
6eul_A,CU,2,0
6eul_A,FE,3,0
6eul_A,FE2,4,0
6eul_A,MG,5,0
6eul_A,MN,6,0
6eul_A,PO4,7,0
6eul_A,SO4,8,0
6eul_A,ZN,9,0
6euq_A,CA,0,0
6euq_A,CO,1,0
6euq_A,CU,2,0
6euq_A,FE,3,0
6euq_A,FE2,4,0
6euq_A,MG,5,0
6euq_A,MN,6,0
6euq_A,PO4,7,0
6euq_A,SO4,8,0
6euq_A,ZN,9,0
6eus_A,CA,0,0
6eus_A,CO,1,0
6eus_A,CU,2,0
6eus_A,FE,3,0
6eus_A,FE2,4,0
6eus_A,MG,5,0
6eus_A,MN,6,0
6eus_A,PO4,7,0
6eus_A,SO4,8,0
6eus_A,ZN,9,0
6euw_A,CA,0,0
6euw_A,CO,1,0
6euw_A,CU,2,0
6euw_A,FE,3,0
6euw_A,FE2,4,0
6euw_A,MG,5,0
6euw_A,MN,6,0
6euw_A,PO4,7,0
6euw_A,SO4,8,0
6euw_A,ZN,9,0
6ev0_A,CA,0,0
6ev0_A,CO,1,0
6ev0_A,CU,2,0
6ev0_A,FE,3,0
6ev0_A,FE2,4,0
6ev0_A,MG,5,0
6ev0_A,MN,6,0
6ev0_A,PO4,7,0
6ev0_A,SO4,8,0
6ev0_A,ZN,9,0
6ev2_A,CA,0,0
6ev2_A,CO,1,0
6ev2_A,CU,2,0
6ev2_A,FE,3,0
6ev2_A,FE2,4,0
6ev2_A,MG,5,0
6ev2_A,MN,6,0
6ev2_A,PO4,7,0
6ev2_A,SO4,8,0
6ev2_A,ZN,9,0
6ev2_B,CA,0,0
6ev2_B,CO,1,0
6ev2_B,CU,2,0
6ev2_B,FE,3,0
6ev2_B,FE2,4,0
6ev2_B,MG,5,0
6ev2_B,MN,6,0
6ev2_B,PO4,7,0
6ev2_B,SO4,8,0
6ev2_B,ZN,9,0
6evg_A,CA,0,0
6evg_A,CO,1,0
6evg_A,CU,2,0
6evg_A,FE,3,0
6evg_A,FE2,4,0
6evg_A,MG,5,0
6evg_A,MN,6,0
6evg_A,PO4,7,0
6evg_A,SO4,8,0
6evg_A,ZN,9,0
6evh_A,CA,0,0
6evh_A,CO,1,0
6evh_A,CU,2,0
6evh_A,FE,3,0
6evh_A,FE2,4,0
6evh_A,MG,5,0
6evh_A,MN,6,0
6evh_A,PO4,7,0
6evh_A,SO4,8,0
6evh_A,ZN,9,0
6evi_A,CA,0,0
6evi_A,CO,1,0
6evi_A,CU,2,0
6evi_A,FE,3,0
6evi_A,FE2,4,0
6evi_A,MG,5,0
6evi_A,MN,6,0
6evi_A,PO4,7,0
6evi_A,SO4,8,0
6evi_A,ZN,9,0
6evj_A,CA,0,0
6evj_A,CO,1,0
6evj_A,CU,2,0
6evj_A,FE,3,0
6evj_A,FE2,4,0
6evj_A,MG,5,0
6evj_A,MN,6,0
6evj_A,PO4,7,0
6evj_A,SO4,8,0
6evj_A,ZN,9,0
6evj_B,CA,0,0
6evj_B,CO,1,0
6evj_B,CU,2,0
6evj_B,FE,3,0
6evj_B,FE2,4,0
6evj_B,MG,5,0
6evj_B,MN,6,0
6evj_B,PO4,7,0
6evj_B,SO4,8,0
6evj_B,ZN,9,0
6evj_C,CA,0,0
6evj_C,CO,1,0
6evj_C,CU,2,0
6evj_C,FE,3,0
6evj_C,FE2,4,0
6evj_C,MG,5,0
6evj_C,MN,6,0
6evj_C,PO4,7,0
6evj_C,SO4,8,0
6evj_C,ZN,9,0
6evs_A,CA,0,0
6evs_A,CO,1,0
6evs_A,CU,2,0
6evs_A,FE,3,0
6evs_A,FE2,4,0
6evs_A,MG,5,0
6evs_A,MN,6,0
6evs_A,PO4,7,0
6evs_A,SO4,8,0
6evs_A,ZN,9,0
6ew1_A,CA,0,0
6ew1_A,CO,1,0
6ew1_A,CU,2,0
6ew1_A,FE,3,0
6ew1_A,FE2,4,0
6ew1_A,MG,5,0
6ew1_A,MN,6,0
6ew1_A,PO4,7,0
6ew1_A,SO4,8,0
6ew1_A,ZN,9,0
6ew2_A,CA,0,0
6ew2_A,CO,1,0
6ew2_A,CU,2,0
6ew2_A,FE,3,0
6ew2_A,FE2,4,0
6ew2_A,MG,5,0
6ew2_A,MN,6,0
6ew2_A,PO4,7,0
6ew2_A,SO4,8,0
6ew2_A,ZN,9,0
6ew6_A,CA,0,0
6ew6_A,CO,1,0
6ew6_A,CU,2,0
6ew6_A,FE,3,0
6ew6_A,FE2,4,0
6ew6_A,MG,5,0
6ew6_A,MN,6,0
6ew6_A,PO4,7,0
6ew6_A,SO4,8,0
6ew6_A,ZN,9,0
6ew8_A,CA,0,0
6ew8_A,CO,1,0
6ew8_A,CU,2,0
6ew8_A,FE,3,0
6ew8_A,FE2,4,0
6ew8_A,MG,5,0
6ew8_A,MN,6,0
6ew8_A,PO4,7,0
6ew8_A,SO4,8,0
6ew8_A,ZN,9,0
6ewa_A,CA,0,0
6ewa_A,CO,1,0
6ewa_A,CU,2,0
6ewa_A,FE,3,0
6ewa_A,FE2,4,0
6ewa_A,MG,5,0
6ewa_A,MN,6,0
6ewa_A,PO4,7,0
6ewa_A,SO4,8,0
6ewa_A,ZN,9,0
6ewb_A,CA,0,0
6ewb_A,CO,1,0
6ewb_A,CU,2,0
6ewb_A,FE,3,0
6ewb_A,FE2,4,0
6ewb_A,MG,5,0
6ewb_A,MN,6,0
6ewb_A,PO4,7,0
6ewb_A,SO4,8,0
6ewb_A,ZN,9,0
6ewb_C,CA,0,0
6ewb_C,CO,1,0
6ewb_C,CU,2,0
6ewb_C,FE,3,0
6ewb_C,FE2,4,0
6ewb_C,MG,5,0
6ewb_C,MN,6,0
6ewb_C,PO4,7,0
6ewb_C,SO4,8,0
6ewb_C,ZN,9,0
6ewb_D,CA,0,0
6ewb_D,CO,1,0
6ewb_D,CU,2,0
6ewb_D,FE,3,0
6ewb_D,FE2,4,0
6ewb_D,MG,5,0
6ewb_D,MN,6,0
6ewb_D,PO4,7,0
6ewb_D,SO4,8,0
6ewb_D,ZN,9,0
6ewg_A,CA,0,0
6ewg_A,CO,1,0
6ewg_A,CU,2,0
6ewg_A,FE,3,0
6ewg_A,FE2,4,0
6ewg_A,MG,5,0
6ewg_A,MN,6,0
6ewg_A,PO4,7,0
6ewg_A,SO4,8,0
6ewg_A,ZN,9,0
6ewh_A,CA,0,0
6ewh_A,CO,1,0
6ewh_A,CU,2,0
6ewh_A,FE,3,0
6ewh_A,FE2,4,0
6ewh_A,MG,5,0
6ewh_A,MN,6,0
6ewh_A,PO4,7,0
6ewh_A,SO4,8,0
6ewh_A,ZN,9,0
6ewi_A,CA,0,0
6ewi_A,CO,1,0
6ewi_A,CU,2,0
6ewi_A,FE,3,0
6ewi_A,FE2,4,0
6ewi_A,MG,5,0
6ewi_A,MN,6,0
6ewi_A,PO4,7,0
6ewi_A,SO4,8,0
6ewi_A,ZN,9,0
6ewj_A,CA,0,0
6ewj_A,CO,1,0
6ewj_A,CU,2,0
6ewj_A,FE,3,0
6ewj_A,FE2,4,0
6ewj_A,MG,5,0
6ewj_A,MN,6,0
6ewj_A,PO4,7,0
6ewj_A,SO4,8,0
6ewj_A,ZN,9,0
6ewl_A,CA,0,0
6ewl_A,CO,1,0
6ewl_A,CU,2,0
6ewl_A,FE,3,0
6ewl_A,FE2,4,0
6ewl_A,MG,5,0
6ewl_A,MN,6,0
6ewl_A,PO4,7,0
6ewl_A,SO4,8,0
6ewl_A,ZN,9,0
6ewn_A,CA,0,0
6ewn_A,CO,1,0
6ewn_A,CU,2,0
6ewn_A,FE,3,0
6ewn_A,FE2,4,0
6ewn_A,MG,5,0
6ewn_A,MN,6,0
6ewn_A,PO4,7,0
6ewn_A,SO4,8,0
6ewn_A,ZN,9,0
6ewp_A,CA,0,0
6ewp_A,CO,1,0
6ewp_A,CU,2,0
6ewp_A,FE,3,0
6ewp_A,FE2,4,0
6ewp_A,MG,5,0
6ewp_A,MN,6,0
6ewp_A,PO4,7,0
6ewp_A,SO4,8,0
6ewp_A,ZN,9,0
6ews_A,CA,0,0
6ews_A,CO,1,0
6ews_A,CU,2,0
6ews_A,FE,3,0
6ews_A,FE2,4,0
6ews_A,MG,5,0
6ews_A,MN,6,0
6ews_A,PO4,7,0
6ews_A,SO4,8,0
6ews_A,ZN,9,0
6ewt_A,CA,0,0
6ewt_A,CO,1,0
6ewt_A,CU,2,0
6ewt_A,FE,3,0
6ewt_A,FE2,4,0
6ewt_A,MG,5,0
6ewt_A,MN,6,0
6ewt_A,PO4,7,0
6ewt_A,SO4,8,0
6ewt_A,ZN,9,0
6ewv_A,CA,0,0
6ewv_A,CO,1,0
6ewv_A,CU,2,0
6ewv_A,FE,3,0
6ewv_A,FE2,4,0
6ewv_A,MG,5,0
6ewv_A,MN,6,0
6ewv_A,PO4,7,0
6ewv_A,SO4,8,0
6ewv_A,ZN,9,0
6eww_A,CA,0,0
6eww_A,CO,1,0
6eww_A,CU,2,0
6eww_A,FE,3,0
6eww_A,FE2,4,0
6eww_A,MG,5,0
6eww_A,MN,6,0
6eww_A,PO4,7,0
6eww_A,SO4,8,0
6eww_A,ZN,9,0
6ewy_A,CA,0,0
6ewy_A,CO,1,0
6ewy_A,CU,2,0
6ewy_A,FE,3,0
6ewy_A,FE2,4,0
6ewy_A,MG,5,0
6ewy_A,MN,6,0
6ewy_A,PO4,7,0
6ewy_A,SO4,8,0
6ewy_A,ZN,9,0
6ex0_A,CA,0,0
6ex0_A,CO,1,0
6ex0_A,CU,2,0
6ex0_A,FE,3,0
6ex0_A,FE2,4,0
6ex0_A,MG,5,0
6ex0_A,MN,6,0
6ex0_A,PO4,7,0
6ex0_A,SO4,8,0
6ex0_A,ZN,9,0
6ex8_A,CA,0,0
6ex8_A,CO,1,0
6ex8_A,CU,2,0
6ex8_A,FE,3,0
6ex8_A,FE2,4,0
6ex8_A,MG,5,0
6ex8_A,MN,6,0
6ex8_A,PO4,7,0
6ex8_A,SO4,8,0
6ex8_A,ZN,9,0
6ex9_A,CA,0,0
6ex9_A,CO,1,0
6ex9_A,CU,2,0
6ex9_A,FE,3,0
6ex9_A,FE2,4,0
6ex9_A,MG,5,0
6ex9_A,MN,6,0
6ex9_A,PO4,7,0
6ex9_A,SO4,8,0
6ex9_A,ZN,9,0
6ex9_C,CA,0,0
6ex9_C,CO,1,0
6ex9_C,CU,2,0
6ex9_C,FE,3,0
6ex9_C,FE2,4,0
6ex9_C,MG,5,0
6ex9_C,MN,6,0
6ex9_C,PO4,7,0
6ex9_C,SO4,8,0
6ex9_C,ZN,9,0
6exb_A,CA,0,0
6exb_A,CO,1,0
6exb_A,CU,2,0
6exb_A,FE,3,0
6exb_A,FE2,4,0
6exb_A,MG,5,0
6exb_A,MN,6,0
6exb_A,PO4,7,0
6exb_A,SO4,8,0
6exb_A,ZN,9,0
6exc_A,CA,0,0
6exc_A,CO,1,0
6exc_A,CU,2,0
6exc_A,FE,3,0
6exc_A,FE2,4,0
6exc_A,MG,5,0
6exc_A,MN,6,0
6exc_A,PO4,7,0
6exc_A,SO4,8,0
6exc_A,ZN,9,0
6exe_A,CA,0,0
6exe_A,CO,1,0
6exe_A,CU,2,0
6exe_A,FE,3,0
6exe_A,FE2,4,0
6exe_A,MG,5,0
6exe_A,MN,6,0
6exe_A,PO4,7,0
6exe_A,SO4,8,0
6exe_A,ZN,9,0
6exj_A,CA,0,0
6exj_A,CO,1,0
6exj_A,CU,2,0
6exj_A,FE,3,0
6exj_A,FE2,4,0
6exj_A,MG,5,0
6exj_A,MN,6,0
6exj_A,PO4,7,0
6exj_A,SO4,8,0
6exj_A,ZN,9,0
6exp_A,CA,0,0
6exp_A,CO,1,0
6exp_A,CU,2,0
6exp_A,FE,3,0
6exp_A,FE2,4,0
6exp_A,MG,5,0
6exp_A,MN,6,0
6exp_A,PO4,7,0
6exp_A,SO4,8,0
6exp_A,ZN,9,0
6exs_A,CA,0,0
6exs_A,CO,1,0
6exs_A,CU,2,0
6exs_A,FE,3,0
6exs_A,FE2,4,0
6exs_A,MG,5,0
6exs_A,MN,6,0
6exs_A,PO4,7,0
6exs_A,SO4,8,0
6exs_A,ZN,9,0
6ext_A,CA,0,0
6ext_A,CO,1,0
6ext_A,CU,2,0
6ext_A,FE,3,0
6ext_A,FE2,4,0
6ext_A,MG,5,0
6ext_A,MN,6,0
6ext_A,PO4,7,0
6ext_A,SO4,8,0
6ext_A,ZN,9,0
6exx_A,CA,0,0
6exx_A,CO,1,0
6exx_A,CU,2,0
6exx_A,FE,3,0
6exx_A,FE2,4,0
6exx_A,MG,5,0
6exx_A,MN,6,0
6exx_A,PO4,7,0
6exx_A,SO4,8,0
6exx_A,ZN,9,0
6exy_A,CA,0,0
6exy_A,CO,1,0
6exy_A,CU,2,0
6exy_A,FE,3,0
6exy_A,FE2,4,0
6exy_A,MG,5,0
6exy_A,MN,6,0
6exy_A,PO4,7,0
6exy_A,SO4,8,0
6exy_A,ZN,9,0
6exz_A,CA,0,0
6exz_A,CO,1,0
6exz_A,CU,2,0
6exz_A,FE,3,0
6exz_A,FE2,4,0
6exz_A,MG,5,0
6exz_A,MN,6,0
6exz_A,PO4,7,0
6exz_A,SO4,8,0
6exz_A,ZN,9,0
6ey0_A,CA,0,0
6ey0_A,CO,1,0
6ey0_A,CU,2,0
6ey0_A,FE,3,0
6ey0_A,FE2,4,0
6ey0_A,MG,5,0
6ey0_A,MN,6,0
6ey0_A,PO4,7,0
6ey0_A,SO4,8,0
6ey0_A,ZN,9,0
6ey0_B,CA,0,0
6ey0_B,CO,1,0
6ey0_B,CU,2,0
6ey0_B,FE,3,0
6ey0_B,FE2,4,0
6ey0_B,MG,5,0
6ey0_B,MN,6,0
6ey0_B,PO4,7,0
6ey0_B,SO4,8,0
6ey0_B,ZN,9,0
6ey4_A,CA,0,0
6ey4_A,CO,1,0
6ey4_A,CU,2,0
6ey4_A,FE,3,0
6ey4_A,FE2,4,0
6ey4_A,MG,5,0
6ey4_A,MN,6,0
6ey4_A,PO4,7,0
6ey4_A,SO4,8,0
6ey4_A,ZN,9,0
6ey6_A,CA,0,0
6ey6_A,CO,1,0
6ey6_A,CU,2,0
6ey6_A,FE,3,0
6ey6_A,FE2,4,0
6ey6_A,MG,5,0
6ey6_A,MN,6,0
6ey6_A,PO4,7,0
6ey6_A,SO4,8,0
6ey6_A,ZN,9,0
6ey6_C,CA,0,0
6ey6_C,CO,1,0
6ey6_C,CU,2,0
6ey6_C,FE,3,0
6ey6_C,FE2,4,0
6ey6_C,MG,5,0
6ey6_C,MN,6,0
6ey6_C,PO4,7,0
6ey6_C,SO4,8,0
6ey6_C,ZN,9,0
6eyg_A,CA,0,0
6eyg_A,CO,1,0
6eyg_A,CU,2,0
6eyg_A,FE,3,0
6eyg_A,FE2,4,0
6eyg_A,MG,5,0
6eyg_A,MN,6,0
6eyg_A,PO4,7,0
6eyg_A,SO4,8,0
6eyg_A,ZN,9,0
6eyn_A,CA,0,0
6eyn_A,CO,1,0
6eyn_A,CU,2,0
6eyn_A,FE,3,0
6eyn_A,FE2,4,0
6eyn_A,MG,5,0
6eyn_A,MN,6,0
6eyn_A,PO4,7,0
6eyn_A,SO4,8,0
6eyn_A,ZN,9,0
6eyn_B,CA,0,0
6eyn_B,CO,1,0
6eyn_B,CU,2,0
6eyn_B,FE,3,0
6eyn_B,FE2,4,0
6eyn_B,MG,5,0
6eyn_B,MN,6,0
6eyn_B,PO4,7,0
6eyn_B,SO4,8,0
6eyn_B,ZN,9,0
6eyo_A,CA,0,0
6eyo_A,CO,1,0
6eyo_A,CU,2,0
6eyo_A,FE,3,0
6eyo_A,FE2,4,0
6eyo_A,MG,5,0
6eyo_A,MN,6,0
6eyo_A,PO4,7,0
6eyo_A,SO4,8,0
6eyo_A,ZN,9,0
6eyr_A,CA,0,0
6eyr_A,CO,1,0
6eyr_A,CU,2,0
6eyr_A,FE,3,0
6eyr_A,FE2,4,0
6eyr_A,MG,5,0
6eyr_A,MN,6,0
6eyr_A,PO4,7,0
6eyr_A,SO4,8,0
6eyr_A,ZN,9,0
6eys_A,CA,0,0
6eys_A,CO,1,0
6eys_A,CU,2,0
6eys_A,FE,3,0
6eys_A,FE2,4,0
6eys_A,MG,5,0
6eys_A,MN,6,0
6eys_A,PO4,7,0
6eys_A,SO4,8,0
6eys_A,ZN,9,0
6eyu_A,CA,0,0
6eyu_A,CO,1,0
6eyu_A,CU,2,0
6eyu_A,FE,3,0
6eyu_A,FE2,4,0
6eyu_A,MG,5,0
6eyu_A,MN,6,0
6eyu_A,PO4,7,0
6eyu_A,SO4,8,0
6eyu_A,ZN,9,0
6eyw_A,CA,0,0
6eyw_A,CO,1,0
6eyw_A,CU,2,0
6eyw_A,FE,3,0
6eyw_A,FE2,4,0
6eyw_A,MG,5,0
6eyw_A,MN,6,0
6eyw_A,PO4,7,0
6eyw_A,SO4,8,0
6eyw_A,ZN,9,0
6eyx_A,CA,0,0
6eyx_A,CO,1,0
6eyx_A,CU,2,0
6eyx_A,FE,3,0
6eyx_A,FE2,4,0
6eyx_A,MG,5,0
6eyx_A,MN,6,0
6eyx_A,PO4,7,0
6eyx_A,SO4,8,0
6eyx_A,ZN,9,0
6eyz_A,CA,0,0
6eyz_A,CO,1,0
6eyz_A,CU,2,0
6eyz_A,FE,3,0
6eyz_A,FE2,4,0
6eyz_A,MG,5,0
6eyz_A,MN,6,0
6eyz_A,PO4,7,0
6eyz_A,SO4,8,0
6eyz_A,ZN,9,0
6ez4_A,CA,0,0
6ez4_A,CO,1,0
6ez4_A,CU,2,0
6ez4_A,FE,3,0
6ez4_A,FE2,4,0
6ez4_A,MG,5,0
6ez4_A,MN,6,0
6ez4_A,PO4,7,0
6ez4_A,SO4,8,0
6ez4_A,ZN,9,0
6ez7_A,CA,0,0
6ez7_A,CO,1,0
6ez7_A,CU,2,0
6ez7_A,FE,3,0
6ez7_A,FE2,4,0
6ez7_A,MG,5,0
6ez7_A,MN,6,0
6ez7_A,PO4,7,0
6ez7_A,SO4,8,0
6ez7_A,ZN,9,0
6ez8_A,CA,0,0
6ez8_A,CO,1,0
6ez8_A,CU,2,0
6ez8_A,FE,3,0
6ez8_A,FE2,4,0
6ez8_A,MG,5,0
6ez8_A,MN,6,0
6ez8_A,PO4,7,0
6ez8_A,SO4,8,0
6ez8_A,ZN,9,0
6ez8_B,CA,0,0
6ez8_B,CO,1,0
6ez8_B,CU,2,0
6ez8_B,FE,3,0
6ez8_B,FE2,4,0
6ez8_B,MG,5,0
6ez8_B,MN,6,0
6ez8_B,PO4,7,0
6ez8_B,SO4,8,0
6ez8_B,ZN,9,0
6ezd_A,CA,0,0
6ezd_A,CO,1,0
6ezd_A,CU,2,0
6ezd_A,FE,3,0
6ezd_A,FE2,4,0
6ezd_A,MG,5,0
6ezd_A,MN,6,0
6ezd_A,PO4,7,0
6ezd_A,SO4,8,0
6ezd_A,ZN,9,0
6ezi_A,CA,0,0
6ezi_A,CO,1,0
6ezi_A,CU,2,0
6ezi_A,FE,3,0
6ezi_A,FE2,4,0
6ezi_A,MG,5,0
6ezi_A,MN,6,0
6ezi_A,PO4,7,0
6ezi_A,SO4,8,0
6ezi_A,ZN,9,0
6ezl_A,CA,0,0
6ezl_A,CO,1,0
6ezl_A,CU,2,0
6ezl_A,FE,3,0
6ezl_A,FE2,4,0
6ezl_A,MG,5,0
6ezl_A,MN,6,0
6ezl_A,PO4,7,0
6ezl_A,SO4,8,0
6ezl_A,ZN,9,0
6ezp_A,CA,0,0
6ezp_A,CO,1,0
6ezp_A,CU,2,0
6ezp_A,FE,3,0
